gene_name,Unnamed: 0.1,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
CEP89,3477,3477,ENSG00000121289,1688.8892928494115,1.2913939683336164,0.1121407554546728,11.515830824374966,1.097961675296799e-30,1.421194268550506e-29,28.84734655261946,Up
CMC1,33265,33265,ENSG00000187118,371.7704703838496,-0.2513978438909329,0.1320468721536374,-1.9038530772499471,0.0569293216386092,0.0770426600988561,1.1132687304745137,Not Significant
CMC2,10830,10830,ENSG00000103121,1241.648329946246,-1.0702140651950007,0.1540476163856837,-6.947293897203461,3.723594719004285e-12,1.547710374433145e-11,10.81031030628474,Down
COA1,3774,3774,ENSG00000106603,3772.9659115872655,1.235022431791419,0.110385850179688,11.188231370062628,4.656286170948727e-29,5.55288336768055e-28,27.255481448318303,Up
COA3,3235,3235,ENSG00000183978,1203.1761038265408,-1.5899000446654277,0.134698031041776,-11.803439384888458,3.746779987642843e-32,5.212493456850839e-31,30.282954477179885,Down
COA4,9611,9611,ENSG00000181924,1013.1326577089106,0.8236001533503395,0.1108042309470505,7.432930550674629,1.0621767704131789e-13,4.974837289557938e-13,12.303221119019303,Not Significant
COA5,14409,14409,ENSG00000183513,1697.6132627331483,-0.5876296356962464,0.1014144471971172,-5.794338498479236,6.859099199116366e-09,2.1428854048925724e-08,7.6690010531081985,Not Significant
COA6,1241,1241,ENSG00000168275,359.2315072095163,-2.4457249345116074,0.1567835829877605,-15.599368810843773,7.351736747708316e-55,2.6647973964982343e-53,52.57433580462152,Down
COA7,17114,17114,ENSG00000162377,1164.9830611991204,-0.5884693522549888,0.1157563490541104,-5.083689638310102,3.7017262819358953e-07,9.736956791497052e-07,6.011576757204956,Not Significant
COA8,9641,9641,ENSG00000256053,667.5943740680154,-1.1683974405622783,0.1574155225109957,-7.4223775516208335,1.1503632750422456e-13,5.371106023555989e-13,12.269936274734748,Down
COX10,18414,18414,ENSG00000006695,654.9367092167807,0.5929765235595504,0.1242288141942615,4.773260756013412,1.8126685050961984e-06,4.431415880039411e-06,5.353457490336065,Not Significant
COX11,9991,9991,ENSG00000166260,1533.8637579002682,-0.6204110543334996,0.085304366683059,-7.272910853890789,3.5182251446522134e-13,1.5851378881815244e-12,11.799932953337915,Not Significant
COX14,1210,1210,ENSG00000178449,517.7810053159901,-2.341035969393278,0.1491292447626244,-15.698034098674658,1.5600195972418835e-55,5.7993825143049e-54,53.23661824521399,Down
COX15,3139,3139,ENSG00000014919,984.4556667697124,-1.1624199680482077,0.0976415361977043,-11.904974187363685,1.114978023016996e-32,1.5985731088599406e-31,30.79626749699104,Down
COX16,205,205,ENSG00000133983,388.2759640455397,-3.911224130408768,0.1675182637609248,-23.34804601360188,1.4426101816199454e-120,3.152663483803317e-118,117.5013223834947,Down
COX17,7951,7951,ENSG00000138495,489.7997533923624,-1.2010189874230806,0.1462270652768902,-8.213383651985865,2.150410851885764e-16,1.2174213548924196e-15,14.914559084519434,Down
COX18,26959,26959,ENSG00000163626,704.2242219372024,-0.309456108308312,0.1026725693543562,-3.0140095865360004,0.0025781965914065,0.0043051866598119,2.3660080141130204,Not Significant
COX19,33521,33521,ENSG00000240230,795.582275802159,0.2346185439364869,0.1260574283515604,1.8612036355538,0.0627154251759357,0.084224859077485,1.0745597069947714,Not Significant
COX20,9060,9060,ENSG00000203667,307.87169006022964,1.5022262203875012,0.1957066046782931,7.675909675388291,1.6424883590334664e-14,8.16059854710602e-14,13.088277986323089,Up
COX4I1,1009,1009,ENSG00000131143,7409.046178029343,-2.1108365021325453,0.1288247722113251,-16.385330755096636,2.434411780422388e-60,1.0850968707211434e-58,57.96453148896596,Down
COX4I2,34135,34135,ENSG00000131055,32.97962766494544,-0.6079855521132607,0.3451200272470099,-1.7616640707961932,0.0781260717398583,0.1030336777494927,0.9870207979146478,Not Significant
COX5A,502,502,ENSG00000178741,1910.7795282032885,-2.2903930268882218,0.1193003615391916,-19.1985422117585,3.806253871847144e-82,3.406635050828759e-80,79.46767438944376,Down
COX5B,3451,3451,ENSG00000135940,2966.3335413935392,-1.55568842182922,0.1348034519785992,-11.54041976667032,8.252152908309713e-31,1.0761983539374132e-29,28.96810767654937,Down
COX6A1,149,149,ENSG00000111775,2406.7804500819107,-3.318994524397714,0.1329676575174265,-24.960915957797727,1.6254647856317948e-137,4.846145641348198e-135,134.3146035381384,Down
COX6A2,16654,16654,ENSG00000156885,3.262989124149652,-2.4607710874184487,0.4733788057793126,-5.198312762159552,2.0110555312878002e-07,5.435947701173548e-07,6.264724730232589,Down
COX6B1,7327,7327,ENSG00000126267,3292.8673985511896,-1.222622327130597,0.1434535595743226,-8.522774413953538,1.5577600942304936e-17,9.569978395491621e-17,16.019089042654645,Down
COX6B2,41179,41179,ENSG00000160471,11.835636114993443,0.2874465603545634,0.4138257099518991,0.6946077864228749,0.4873011312425421,0.5327297141186985,0.2734930788527038,Not Significant
COX6C,818,818,ENSG00000164919,2886.630960115376,-2.3088439550126805,0.1341302525036357,-17.213446720008946,2.1052053483748369e-66,1.1571946224479461e-64,63.93659359321158,Down
COX7A1,14727,14727,ENSG00000161281,437.800029020568,-2.269227644621634,0.397868803837474,-5.703457076138581,1.1740161232352266e-08,3.58843280939574e-08,7.445095181180823,Down
COX7A2,3553,3553,ENSG00000112695,2088.3766427847027,-2.083551939126268,0.1825483049630546,-11.413701921515791,3.5719687364409214e-30,4.5246612421450156e-29,28.344413930530465,Down
