gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
PDC,6550,ENSG00000116703,47.974473105503264,3.29601719554678,0.3834598277209599,8.595469348474387,8.292515743650923e-18,5.679949228108083e-17,16.24565554634022,Up
PET100,36,ENSG00000229833,200.94033144862067,-3.5468762215254803,0.1045700874773141,-33.91865022867991,3.537439184539096e-252,4.2899576662014527e-249,248.36754699346235,Down
PET117,7832,ENSG00000232838,26.153705686284155,-4.501014523677514,0.5710872892944553,-7.881482582528237,3.235192172410867e-15,1.8532657726062562e-14,13.732062295036403,Down
PNKD,1129,ENSG00000127838,2218.1996270124628,-2.5614646709310325,0.1695343381850458,-15.108825140398446,1.4164264683542482e-51,5.62446655411712e-50,49.24991866141026,Down
SCO1,44519,ENSG00000133028,1672.3087756600028,-0.0085320628406321,0.1121886732345619,-0.0760510182948098,0.9393785089598302,0.9467706471032028,0.0237552150424014,Not Significant
SMIM20,25899,ENSG00000250317,624.7160064545308,-0.5019565406708253,0.157924102525196,-3.178466951178275,0.0014805609570026,0.0025650289846202,2.5909077230318958,Not Significant
SURF1,14207,ENSG00000148290,999.3424473650464,-0.9819770781248056,0.1744117385974848,-5.630223550440353,1.7997619630874812e-08,5.6839188517524184e-08,7.245352131041491,Not Significant
TACO1,14344,ENSG00000136463,619.3043944114432,-0.750592507404128,0.1340906350872341,-5.597650476603541,2.1727624148753564e-08,6.79653452941353e-08,7.167712472350704,Not Significant
TIMM21,16078,ENSG00000075336,852.093169767291,-0.6835132717214197,0.1321871834216797,-5.170798363567508,2.330959779238306e-07,6.504913007911066e-07,6.186758507009668,Not Significant
TMEM177,7975,ENSG00000144120,320.4601622608227,-0.8320210080053401,0.1063524156036623,-7.823245041334903,5.147875933512041e-15,2.896016173019508e-14,13.538199017118014,Not Significant
TYMP,1857,ENSG00000025708,2114.5601943750416,4.510868783906105,0.3418723557474917,13.19459941135998,9.42545746429041e-40,2.2762631963410923e-38,37.64277752342371,Up
