,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
COX7B,-0.4374592852224168,0.0071293784623624,0.0100986162302924,1.9957381316351848,Not Significant,-1.8062308648166003,3.961818976028651e-19,3.0322480677560466e-18,17.518235272020657,Down
COX7C,-0.3464187069765714,0.0320107662774891,0.0413643483170119,1.3833738134629237,Not Significant,-2.734180273530906,4.089945372757941e-17,2.492519987414368e-16,15.60336135041291,Down
COX8A,0.4558261213490482,0.0252214085699426,0.0331135761675489,1.479993914205219,Not Significant,-1.4912586448235536,1.4871698853670689e-12,5.666160811415014e-12,11.24671110392093,Down
HIGD1A,-1.020145437252225,1.7875753050721723e-05,3.656453527573008e-05,4.436939941957185,Down,-1.6383121463232262,2.2553877162615135e-10,6.858408045155154e-10,9.16377667983824,Down
MR1,2.0908790957545413,2.2367072464461805e-06,5.30803034174295e-06,5.275066603288033,Up,1.1436978762925003,2.511404055804608e-06,4.924869031060695e-06,5.30760531437326,Up
MT-CO1,-1.5690554374835628,4.479573849650657e-06,1.0091061485103022e-05,4.9960631476505295,Down,-1.6032077745023854,1.151851981449135e-09,3.235877945220897e-09,8.490007867998191,Down
MT-CO2,-1.3014060448014746,0.0002120437101969,0.0003712423247347,3.4303425164216423,Down,-3.015587584742707,9.007601030129976e-19,6.598178685617376e-18,17.180575927480152,Down
MT-CO3,-1.5327035199502532,2.051629067315622e-05,4.162761575858525e-05,4.380618462823112,Down,-2.278234227461243,2.18776799358879e-15,1.1086892427101128e-14,13.955190166284208,Down
NDUFA4,-1.015380195648813,0.0009704592427634,0.0015412906214092,2.812115464218497,Down,-3.203568841427192,1.719980575362125e-24,2.412840675059887e-23,22.617471354521708,Down
PET100,0.2290756623099668,0.0013959870133566,0.0021732611918643,2.6628880751665225,Not Significant,-1.1838559537940727,5.317720901636756e-12,1.9186189554640208e-11,10.71701126912657,Down
PET117,-0.5924171167974563,0.0030257445288168,0.0045084085761427,2.345976732749352,Not Significant,-1.244053203377563,4.1411916322241535e-10,1.223897322538933e-09,8.912255015299293,Down
PNKD,-1.3278140244375258,3.4778453598366674e-11,1.9884117000564463e-10,9.701493690083932,Down,-0.951296892657964,2.469948149657618e-09,6.6847868668190715e-09,8.174912434930041,Not Significant
SCO1,-0.0708619070273925,0.2862951928791165,0.3226826776755672,0.4912243478648793,Not Significant,-1.2109126010642597,9.374124410344734e-13,3.646310201318323e-12,11.438146387521352,Down
SCO2,1.163026607052238,8.417526554115523e-06,1.811152552459628e-05,4.742044967741644,Up,-1.136354524317303,2.166851399095765e-12,8.12491218054316e-12,11.090181324467444,Down
SMIM20,0.6392370857630034,1.6359410614964768e-06,3.981751692079128e-06,5.399925826709983,Not Significant,-0.5816128938054268,0.0004366208128237,0.000663375571549,3.1782405251843264,Not Significant
