gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
A1BG,1.2353655801067736,4.677235879244375e-13,2.4613421773030685e-12,11.608828006214123,Up
A2M,0.9169268771100229,6.8912655813636594e-09,2.0418782646289308e-08,7.689970153814183,Not Significant
AAAS,0.6647781969664949,5.995974900781886e-10,2.0276836498453103e-09,8.692999800740768,Not Significant
AACS,-0.7539267874850906,9.125880336366353e-10,3.005102449264074e-09,8.5221407175409,Not Significant
AADAT,-1.3855211152296762,4.948425857616942e-10,1.6937903568541516e-09,8.771140344002765,Down
AAED1,0.7982475056718332,0.007574079393693997,0.010549791570849834,1.97675612051074,Not Significant
AAGAB,-0.25106223992895316,0.013849029323984517,0.018636657560873283,1.7296319746554156,Not Significant
AAK1,-1.9555007898104733,3.322781290512443e-19,1.1606318943940946e-17,16.935305499109216,Down
AAMDC,0.6233319271418902,3.835363038501735e-05,7.084701662424944e-05,4.149678433220413,Not Significant
AAMP,-0.2634420739621916,0.002105880381449932,0.003154426376530773,2.5010796044569377,Not Significant
AAR2,0.8792238101069855,3.113698249595317e-09,9.597419330778103e-09,8.017845529572128,Not Significant
AARS,-0.4762794920183519,4.683976726271632e-11,1.8426120084565917e-10,9.734566102830598,Not Significant
AARS2,-0.4580689972807089,3.55730258618347e-05,6.60859586285628e-05,4.179890805838449,Not Significant
AARSD1,-0.5371765448118044,3.3919054616576143e-09,1.0393389446686518e-08,7.983242799127853,Not Significant
AASDHPPT,-0.7176459461044047,4.038119640192769e-15,3.158317927089816e-14,13.50054415455856,Not Significant
AASS,1.385563232681919,3.799885584242647e-12,1.7431912316607192e-11,10.758654967279321,Up
AATF,0.740009451470207,3.1246450493424485e-07,7.539274529115797e-07,6.122670442347746,Not Significant
AATK,-2.1290234203676457,9.400875326958997e-19,2.5542223097800025e-17,16.592741306090215,Down
ABAT,-1.4613470432438813,9.505214401358275e-11,3.556426193520427e-10,9.448986199781936,Down
ABCA1,0.8637148217391398,9.30075488313834e-10,3.0588169851054338e-09,8.514446506910895,Not Significant
ABCA2,-0.9699320927777331,9.65950230281253e-11,3.6089648050960385e-10,9.442617353193226,Not Significant
ABCA3,-0.7962575883886687,1.7028113502123628e-08,4.794309803722068e-08,7.319273905700831,Not Significant
ABCA5,-1.9992302741371377,3.2502858382528586e-16,3.4139480615917262e-15,14.46674309034949,Down
ABCA8,-0.5828135381958678,0.0010733727198737404,0.0016660806205138331,2.778303987204655,Not Significant
ABCB1,-0.23735249921736348,0.1441463810126155,0.16932848210814974,0.7712699847025225,Not Significant
ABCB10,-0.5445417355361654,5.02305246220032e-07,1.1786508809522797e-06,5.928614814861568,Not Significant
ABCB6,0.09536038109394271,0.23103120251460077,0.2624758553781357,0.5809106402897034,Not Significant
ABCB7,-0.02442476054455288,0.8002039658716531,0.8206229636214816,0.08585633426825921,Not Significant
ABCB8,-0.9526366081807477,3.0297507571891425e-10,1.0672309858403311e-09,8.971741573997132,Not Significant
ABCB9,-1.4713967667475367,7.036710744476134e-12,3.094428480745757e-11,10.509419550384774,Down
ABCC1,-0.19510082019349617,0.04879293913392143,0.06108800859333512,1.2140440321936141,Not Significant
ABCC3,0.3363885399425649,0.04025550579791473,0.05094462733744613,1.2929016102980406,Not Significant
ABCC4,0.4295805573099116,0.0001395438665371887,0.0002406813764350617,3.618557513482348,Not Significant
ABCD1,0.6361741430025811,3.0584968913787926e-06,6.469395273798385e-06,5.189136313075761,Not Significant
ABCD2,-0.5315046623498098,0.0015832198621277313,0.0024086137890803206,2.618232831681974,Not Significant
ABCD3,0.9817865451896521,1.4455681912946053e-12,7.060966355319355e-12,11.151135857862814,Not Significant
ABCD4,0.985471803515299,1.3376036407485436e-11,5.6483230411974e-11,10.248080472898625,Not Significant
ABCE1,0.5451419219868415,2.144056517969107e-12,1.0223309342895298e-11,10.990408497869268,Not Significant
ABCF1,0.780464995417797,6.902747654026271e-13,3.548182732383183e-12,11.44999402197951,Not Significant
ABCF2,0.5395028217680669,2.6492618092081433e-05,4.982143843188359e-05,4.30258373777881,Not Significant
ABCF3,0.46457676951860855,4.165250009116397e-09,1.2640258701134863e-08,7.898244037499394,Not Significant
ABCG1,-0.8490539621792382,5.655211801123861e-07,1.3171872821190036e-06,5.880352471197454,Not Significant
ABCG2,0.4065972945464248,0.06768091881801426,0.08318463619987135,1.0799568783938946,Not Significant
ABHD10,-1.7064461503269213,3.4510267283852895e-16,3.606600122064506e-15,14.442902006949149,Down
ABHD11,-0.5937601284901903,4.421953822751837e-05,8.109252526607447e-05,4.091019175200736,Not Significant
ABHD12,-0.6039480664614112,9.639583807779081e-08,2.468940201425506e-07,6.6074894287012915,Not Significant
ABHD13,-0.1734632510099071,0.03819712595022368,0.04848705902632662,1.3143741571377778,Not Significant
ABHD14A-ACY1,-0.24736370416779374,0.013292600424541522,0.017922626660499055,1.7465983417405626,Not Significant
ABHD14B,0.2303975124454288,0.16217870126302733,0.18899665264743076,0.7235458876237052,Not Significant
ABHD16A,-0.7677171773550228,1.570034521014011e-14,1.0794246584699366e-13,12.966807665096907,Not Significant
ABHD17A,-0.9823643778631997,6.797687635563797e-06,1.375794878448057e-05,4.861446311593706,Not Significant
ABHD17B,-1.752060351989772,2.293974345211098e-19,8.746512439304878e-18,17.058165081868484,Down
ABHD17C,-0.4082567299930581,8.369416285687705e-05,0.00014848688276414407,3.8283119099478866,Not Significant
ABHD2,-0.10570084424891443,0.6284239929792211,0.6614019558059366,0.1795345251851371,Not Significant
ABHD3,0.1803513350179935,0.1902457662445926,0.21922596931694502,0.6591080009950999,Not Significant
ABHD4,0.7150886533035197,1.5727454045864667e-07,3.909889399651429e-07,6.407835527463581,Not Significant
ABHD5,-0.179604964058456,0.12766410333564093,0.1510578210322481,0.820856784172785,Not Significant
ABHD6,-1.0375530011544518,9.254780141065392e-15,6.620825188202727e-14,13.179087878785529,Down
ABI1,-1.0500336329448845,1.0254863101853366e-16,1.25727762105055e-15,14.900568814614912,Down
ABI2,-0.9018280420509263,3.289772736625714e-09,1.0092320782651654e-08,7.996008953960899,Not Significant
ABI3,0.4253941520884772,8.176855926742005e-05,0.00014531824029615422,3.837679869784668,Not Significant
ABI3BP,-0.7424703429688446,0.029218140138440544,0.03765403252457938,1.4241885065976099,Not Significant
ABL1,0.3799860262477427,3.3188448980121123e-07,7.983789355999094e-07,6.0977909299789586,Not Significant
ABL2,-1.1067977615828806,8.954849921720134e-21,7.608686319932734e-19,18.11869032000385,Down
ABLIM1,-0.7296304505661513,9.015570469896938e-08,2.3159692255961803e-07,6.635267215774722,Not Significant
ABLIM2,-2.922699901013463,1.3579280091288943e-17,2.2579349276394027e-16,15.646288578343006,Down
ABLIM3,-1.6454749203567027,3.102214490522731e-15,2.480103735165216e-14,13.605530153581995,Down
ABR,-1.824253257697372,6.115716763124314e-20,3.3681743802836504e-18,17.472605431888997,Down
ABRACL,-1.2517187465896562,4.340887996152936e-10,1.4956737223421353e-09,8.82516313644554,Down
ABRAXAS1,1.2771360158909375,1.1561819545084402e-12,5.7499751383078615e-12,11.240334033104986,Up
ABRAXAS2,-0.5981640478209489,6.848867090206736e-11,2.6286820627567076e-10,9.580261938328881,Not Significant
ABT1,0.3997704244766407,0.13760055463367432,0.1620597616182299,0.7903248042538066,Not Significant
ACAA1,0.05119450190254789,0.5638764038704627,0.5999580382180972,0.22187912362904383,Not Significant
ACAA2,-0.9678472907973308,3.154386609299676e-09,9.70845955535196e-09,8.012849674281828,Not Significant
ACACA,-0.6674208677447336,7.34424586199062e-11,2.808459043991931e-10,9.551531905096722,Not Significant
ACAD10,-0.05725674982165406,0.480639325486608,0.518256898221005,0.28545490855030176,Not Significant
ACAD11,0.2868771891409423,0.00958094370903274,0.013165418226709148,1.8805653400773241,Not Significant
ACAD8,-0.5884326554828265,2.4735115160884763e-08,6.809945455524704e-08,7.166856366568787,Not Significant
ACAD9,-0.8671898067490813,2.345173824295677e-10,8.368499944152794e-10,9.077352382432215,Not Significant
ACADL,-0.6646087839493384,0.003116363000425307,0.004577144415327645,2.3394053847563456,Not Significant
ACADM,-0.44163139801833057,0.0037511901007693882,0.005444246759468567,2.2640621987062355,Not Significant
ACADS,-0.999701240245476,0.00012274930609722134,0.00021334071250058055,3.670926258816124,Not Significant
ACADSB,-1.4765518591437208,7.078427284220781e-17,9.073811527272674e-16,15.042210245735149,Down
ACADVL,-0.29637140138966134,0.037792304311950124,0.04799659536152866,1.3187895682107158,Not Significant
ACAN,-2.201154931358905,1.6371718151008817e-13,9.291887362805386e-13,12.031896063401351,Down
ACAP2,-0.08797067634403236,0.1312513448611675,0.15507324048352922,0.8094631377956203,Not Significant
ACAP3,-1.091579598764009,5.066404254120774e-12,2.2662742535944622e-11,10.644687535065932,Down
ACAT1,-1.3027046688258752,1.9148929058570746e-15,1.6324422814960106e-14,13.787162165195875,Down
ACAT2,-0.9915986174810982,2.336493527693751e-13,1.2909002722804806e-12,11.889107307595104,Not Significant
ACBD3,0.32506932622468765,6.001386705215049e-05,0.0001082829506233029,3.965439918565002,Not Significant
ACBD4,0.6793232104213673,2.8120703679553298e-05,5.278780966645091e-05,4.2774663578798675,Not Significant
ACBD5,-0.16762756468913098,0.050967841298269395,0.0636960331460783,1.1958876137621883,Not Significant
ACBD6,-0.6314554558440781,4.9142600441640144e-15,3.766754992614376e-14,13.424032627425104,Not Significant
ACBD7,-2.689923155652957,2.0882379248024557e-12,9.966285446707364e-12,11.001466678257218,Down
ACD,0.28274773652281004,0.01808459870384858,0.023992172815238324,1.619930419021033,Not Significant
ACE,-0.5084903441092856,0.002341048003281503,0.003488114610099795,2.457409253752035,Not Significant
ACHE,-0.39914435545988913,0.008738298434268404,0.012076068561112561,1.9180744299625923,Not Significant
ACIN1,0.7660262083355078,4.9100438790358287e-14,3.0585665312318333e-13,12.514482068106313,Not Significant
ACLY,-0.6550808647319245,1.0986152698809847e-11,4.694370420439725e-11,10.328422644348459,Not Significant
ACO1,0.051961009128079855,0.6148649453505178,0.648376984718219,0.1881724095966213,Not Significant
ACO2,-2.220106164254534,4.541672657111435e-18,9.21525744402981e-17,16.035492527513842,Down
ACOT1,-0.6024575747445766,1.8236408709534286e-06,3.985361710215041e-06,5.3995322560441394,Not Significant
ACOT11,-0.3629485327169777,0.02369884098381123,0.030896948371804997,1.5100844128318838,Not Significant
ACOT13,-1.698569218247411,1.9343118175767704e-19,7.803973530680854e-18,17.10768421230401,Down
ACOT7,-2.62442346580098,1.4159548365923803e-16,1.6541721542188648e-15,14.781419294217194,Down
ACOT8,-0.48330506094236253,7.412371405962795e-05,0.0001322965945896206,3.8784513347238434,Not Significant
ACOT9,-1.2323816296331522,7.822017043817635e-17,9.880992161298273e-16,15.005199445235935,Down
ACOX1,0.2495142119888257,0.000796249278034779,0.0012563526959320924,2.9008884239787363,Not Significant
ACOX2,-0.005284615749772736,0.9726427014037968,0.9756420814216171,0.01070947595254782,Not Significant
ACOX3,-0.49760906176946845,4.293748107596629e-09,1.3007457523857191e-08,7.885807583627932,Not Significant
ACP1,-0.8595832496656287,3.644125140813809e-12,1.677651419315831e-11,10.775298271394105,Not Significant
ACP2,0.10132556828095943,0.265450904677553,0.29871118559877285,0.5247485144133849,Not Significant
ACP5,0.5768254112648737,0.044853100268159515,0.05635875430845876,1.2490386146212558,Not Significant
ACP6,0.40810570714747296,0.014775959360680416,0.01981486227587251,1.7030089419034204,Not Significant
ACPP,0.340401411389766,0.031602673680885825,0.04055131044678754,1.3919951066658267,Not Significant
ACSBG1,-0.3160086481360914,0.01890107116079099,0.025002065028932957,1.6020241195826437,Not Significant
ACSF2,-0.36395230994168737,0.004070455377669258,0.005879734946733182,2.2306422510949,Not Significant
ACSF3,-1.1769509465636538,2.5111920110387004e-13,1.3779123691566595e-12,11.860778401297662,Down
ACSL1,-0.5336566849115514,3.7868659416831936e-06,7.91992919167779e-06,5.101278701213673,Not Significant
ACSL3,0.055705098104927936,0.5743557514417935,0.609985615422674,0.21468040632729218,Not Significant
ACSL4,-0.8560374740411927,3.513982211527448e-12,1.6220417223853306e-11,10.78993797899744,Not Significant
ACSL5,0.2927602231076222,0.13836388206448832,0.16294033809359193,0.7879713868836735,Not Significant
ACSL6,-2.253268501203838,3.791570292055121e-15,2.985359695158983e-14,13.525003334815507,Down
ACSM5,-0.1511511225798831,0.20253151130746566,0.2322007380988446,0.6341364040989702,Not Significant
ACSS1,-1.1498750292250144,1.52827393219556e-10,5.564114501652182e-10,9.254603941418301,Down
ACSS2,-0.1928660141636112,0.017263303690042003,0.022946459980800308,1.6392843048713233,Not Significant
ACSS3,0.20027734915396833,0.20372345554195725,0.23341303783557876,0.631874889070831,Not Significant
ACTA1,0.32352885550461613,0.25934905456255525,0.2924454889981191,0.5339550732862439,Not Significant
ACTB,-0.6579601751502088,2.1464413018304795e-06,4.6430397985771945e-06,5.3331975936914855,Not Significant
ACTBL2,-0.7671465584023237,6.577076332431783e-06,1.3334785263786994e-05,4.875013973562651,Not Significant
ACTG1,-0.15428063085634658,0.5020445025173882,0.5397419155859837,0.26781385393618845,Not Significant
ACTL6A,1.877445332451299,7.890800561526859e-15,5.73570831319365e-14,13.241412942624681,Up
ACTL6B,-2.476683404487233,4.496765958856169e-16,4.5620698699545675e-15,14.340838067611902,Down
ACTN1,-0.3962987853561892,0.0009122604625524996,0.0014294323580775206,2.8448363909941543,Not Significant
ACTN2,-2.351527312237921,8.014214839717242e-19,2.2788058794574442e-17,16.642292668707796,Down
ACTN3,-0.022251667788858315,0.8168193098186357,0.8354399327800117,0.0780847699476936,Not Significant
ACTN4,0.274450816710997,0.0016416354099222082,0.002489841611814114,2.6038282791303624,Not Significant
ACTR10,-1.4364539628599313,9.563535813812188e-20,4.608650198424586e-18,17.3364262540493,Down
ACTR1A,-1.463157385960086,1.671967272779983e-16,1.9082793138560137e-15,14.719358057520646,Down
ACTR1B,-1.4101522260999049,1.3089639519301941e-14,9.150440413459632e-14,13.03855800270598,Down
ACTR2,-0.4134173721545059,9.168755924790486e-08,2.352997544900004e-07,6.628378525963348,Not Significant
ACTR3,0.1281111925089387,0.028824538922793328,0.037179011852212604,1.429702157136317,Not Significant
ACTR3B,-3.0246084555634924,1.4231965376233482e-15,1.249076961224404e-14,13.903410801973854,Down
ACTR5,0.12176737042467123,0.35731320848749304,0.39449227695654593,0.403961494629433,Not Significant
ACTR6,0.6403669883736854,3.9550435080016145e-09,1.2023378468104208e-08,7.9199734820925825,Not Significant
ACTR8,0.7132522213926974,1.3716203887586298e-08,3.903006185508086e-08,7.408600760445654,Not Significant
ACVR1,-0.5897090976675295,2.591135602449276e-06,5.531404939683042e-06,5.257164546804302,Not Significant
ACVR1B,-1.874363785932144,2.654652103537043e-09,8.270659606619897e-09,8.082459852951462,Down
ACVR2A,-1.5801402889787532,5.206718231337339e-20,2.9778423115379317e-18,17.52609830357583,Down
ACY3,-1.0403567540952607,1.454262107221928e-06,3.2200413261163686e-06,5.492138554518726,Down
ACYP1,-1.3938452424008168,4.208108895285544e-15,3.281064081724886e-14,13.483985287423238,Down
ACYP2,-1.1703235978856699,1.0025720981391027e-08,2.9093317450599167e-08,7.536206754231002,Down
ADA,-0.1347776814922857,0.32655725222328597,0.36280653627838444,0.4403248973449527,Not Significant
ADA2,0.3450558709248638,0.037667539062473644,0.04784981866015233,1.3201197037605843,Not Significant
ADAL,0.029380949322624222,0.8473004814171249,0.8629697368953868,0.06400443409914829,Not Significant
ADAM10,-1.2174653273975549,4.767388864545735e-12,2.147284755130098e-11,10.668110359205368,Down
ADAM11,-2.6195822154386854,3.0987894710153376e-19,1.0971190341428111e-17,16.959746250213023,Down
ADAM12,0.5603047566499131,0.012605312774330442,0.017029033182090276,1.7688100082677192,Not Significant
ADAM15,-0.47522931721380074,2.8385112064815208e-05,5.3264941677061744e-05,4.273558544177184,Not Significant
ADAM17,0.7565095279217642,6.551100809870872e-09,1.945518069327986e-08,7.710964731258083,Not Significant
ADAM22,-3.140795225402474,1.098928845803968e-17,1.9064583926622504e-16,15.719772668509572,Down
ADAM23,-3.227871872337226,1.1822202433531254e-16,1.4160794606516319e-15,14.84891237633954,Down
ADAM9,0.5996552943951662,2.5036776764848473e-05,4.722011403248917e-05,4.325872968472433,Not Significant
ADAMTS1,-0.39877300461968723,0.004873519211092271,0.00697011012204719,2.1567603603496766,Not Significant
ADAMTS4,-0.9737404593716537,3.8909391177083214e-05,7.183537650980121e-05,4.143661627633867,Not Significant
ADAMTSL2,-0.550232066886212,9.671291955651971e-05,0.00017022062557724274,3.768987817743396,Not Significant
ADAMTSL4,0.218267117715519,0.2694998266592491,0.30293992394126606,0.5186434879586089,Not Significant
ADAP1,-2.892445507253224,6.469913500934988e-14,3.945244852444774e-13,12.403926038141313,Down
ADAP2,0.44068270872814586,0.0019989359614988544,0.003002875512085665,2.5224626716421437,Not Significant
ADAR,0.6310063318129524,7.80322040837378e-11,2.9741384559048947e-10,9.526638817510158,Not Significant
ADARB1,-0.6653338693976902,3.595264969892786e-07,8.61688074409717e-07,6.0646499175614395,Not Significant
ADAT1,0.7588725872471033,2.5700098415504564e-08,7.056510799445714e-08,7.151409989476099,Not Significant
ADAT2,0.5793827604481925,5.1970467235332854e-05,9.452395482309623e-05,4.024458116050288,Not Significant
ADAT3,0.5322277711886805,0.0008878650617392788,0.0013928843146411684,2.8560849522044016,Not Significant
ADCK1,-1.0397835321921252,3.858460308063056e-11,1.5329279903293263e-10,9.814478245756938,Down
ADCK5,-0.6506706951561131,0.052336729786806195,0.06535184985015184,1.1847421147652586,Not Significant
ADCY1,-2.4081668982936355,1.2754675685748588e-10,4.697927077599329e-10,9.328093728733808,Down
ADCY2,-1.6974791751325855,1.6322207432437506e-12,7.924340352809795e-12,11.10103687965383,Down
ADCY3,-0.6606607524138451,3.017765124710953e-07,7.294918063891387e-07,6.136979581714283,Not Significant
ADCY5,-2.32371669486873,6.024871662885813e-17,7.878503660675682e-16,15.103556258858143,Down
ADCY6,-0.36622479879582237,0.00014129000908221694,0.00024349134181072784,3.613516477039396,Not Significant
ADCY7,-0.12367817110394026,0.19799843839985254,0.2272288583576698,0.643536513499734,Not Significant
ADCY8,-0.20902698074918444,0.1293982874706285,0.1530228100751843,0.8152438270162845,Not Significant
ADCY9,-1.495225328751014,2.873407143745904e-14,1.8646692617986983e-13,12.729398188259376,Down
ADCYAP1R1,0.013455474420919572,0.9330789366241493,0.9402147774753892,0.026772927232446928,Not Significant
ADD1,-1.7156369845980968,9.393146779925937e-18,1.6770714379459533e-16,15.775448437426752,Down
ADD2,-2.1454225095490718,5.01437006425229e-21,4.970912190362104e-19,18.303563908471947,Down
ADD3,-0.8890574637112313,6.311844745176913e-07,1.4587031961044958e-06,5.836033065479321,Not Significant
ADGRA1,-1.619428471944501,5.278193347810334e-06,1.0849272226966383e-05,4.9645993934664485,Down
ADGRB1,-1.0641788593298487,1.0781872458385822e-07,2.743973359886015e-07,6.561620109332146,Down
ADGRB2,-1.6478759045265086,4.190879417541375e-16,4.280948366750556e-15,14.368460010234026,Down
ADGRB3,-1.713790465139072,9.853283566964139e-16,9.068331445493343e-15,14.042472614888904,Down
ADGRE2,0.8414516433575581,0.0021625400274277048,0.0032332489436218007,2.4903608556485732,Not Significant
ADGRE5,0.9945279505638009,1.887804835414601e-07,4.650925569664043e-07,6.332460610594448,Not Significant
ADGRF5,-0.1704477141494406,0.13874070151820156,0.16332865438848226,0.7869376159301449,Not Significant
ADGRG1,0.9546481554393709,9.580557099698791e-07,2.1641497146433316e-06,5.664712698281561,Not Significant
ADGRL1,-2.2498157147279603,4.625518293514222e-18,9.367124497507693e-17,16.02839370756739,Down
ADGRL2,-0.16409311026220363,0.33905891209310846,0.37557350388178845,0.42530505411579383,Not Significant
ADGRL3,-1.081785450929171,5.027608700432926e-12,2.2527928955146935e-11,10.647278732141865,Down
ADGRL4,0.36271218496497337,0.02351900565741186,0.030677860888220557,1.5131749262364247,Not Significant
ADH1B,-2.4618146169548454,4.6264156159083234e-07,1.0900036248526424e-06,5.962572057792512,Down
ADH5,0.04768961917259953,0.4978007851913462,0.535400741171391,0.2713210319417226,Not Significant
ADHFE1,-1.6473749680577483,1.1218031024394664e-10,4.159903275130889e-10,9.380916767345681,Down
ADI1,0.06306326880116331,0.6968221792013223,0.7257664447126445,0.1392031149629839,Not Significant
ADIPOQ,0.8836471036064235,0.0006090197991048319,0.0009746751366670041,3.011140112365688,Not Significant
ADIRF,-0.8479545577621042,0.0027657107880131046,0.004090406875877864,2.3882334902420843,Not Significant
ADK,0.2867634284682373,0.080495462276623,0.09797442315684857,1.0088872848341424,Not Significant
ADM,0.34202660207255786,0.15680764680439244,0.18320920368020216,0.7370527129436916,Not Significant
ADNP,1.0591292880720333,9.755592822720195e-13,4.8867163470497835e-12,11.310982869174463,Up
ADO,-0.866970775282581,1.2767057583825562e-17,2.1468869529893421e-16,15.668190823279401,Not Significant
ADORA1,-1.6317537641106448,7.331975814221017e-11,2.804797363110127e-10,9.552098509545795,Down
ADPGK,0.17554959226751904,0.3463399107910683,0.3832715427837795,0.4164934251254371,Not Significant
ADPRH,0.9104413668252934,1.2298305005104806e-08,3.5265304903067746e-08,7.452652356902397,Not Significant
ADPRHL1,-2.19081020298954,3.118845108158902e-07,7.527024978165085e-07,6.123376642772521,Down
ADPRHL2,0.3532854835794059,1.1681597455686035e-05,2.2920593386660874e-05,4.63977414319607,Not Significant
ADRM1,0.17326738772118983,0.003490668337999279,0.00508599758261961,2.2936238505809183,Not Significant
ADSL,0.9611956810332454,1.1163075885234397e-10,4.1409998891448623e-10,9.382894781123746,Not Significant
ADSS,-0.9384110911073622,2.922573062638276e-17,4.2251476401391417e-16,15.3741581108143,Not Significant
ADSSL1,-0.38661755552502636,0.03728014332507144,0.04737504723118894,1.324450344047945,Not Significant
AEBP1,0.7795467102652439,3.069425047652554e-05,5.736022499284639e-05,4.241389153836769,Not Significant
AES,0.13495907339586324,0.15021479116038142,0.17602001139124285,0.7544379552384034,Not Significant
AFAP1,0.6145191693979223,4.296655800182161e-06,8.928706373347198e-06,5.049211458873378,Not Significant
AFAP1L1,1.4620412308328143,2.820928533922135e-07,6.846128493727093e-07,6.1645549539283575,Up
AFAP1L2,-0.39135411472149517,0.0024995375895568036,0.0037146897158333476,2.4300774565546046,Not Significant
AFDN,-0.5806487413730672,9.252213753520869e-08,2.373830243046555e-07,6.624550341465746,Not Significant
AFF4,0.44544889277961586,0.00012639980008006136,0.00021946547440089385,3.6586337918525658,Not Significant
AFG1L,-1.6285473476066752,1.1518432728584706e-16,1.3844730516378545e-15,14.85871549325093,Down
AFG3L2,-1.4671270776225382,2.13322677509258e-15,1.7892632958854684e-14,13.747325746891308,Down
AFM,1.8288469784991785,1.0437057201378484e-15,9.554910150320901e-15,14.019773392481632,Up
AFTPH,-0.4694937579705951,7.69345595576854e-06,1.5435848697685955e-05,4.811469487037809,Not Significant
AGA,0.48201358158944524,0.0008509612465642933,0.0013382165909484405,2.87347359012488,Not Significant
AGAP1,-1.0809046061495045,1.6936332583868913e-15,1.4642050321054115e-14,13.83439810491883,Down
AGAP2,-2.39851267222742,3.0193316853931933e-15,2.4194167446695728e-14,13.616289317945808,Down
AGAP3,-1.6578395310546592,4.270561298584774e-19,1.4015910609390576e-17,16.853378681008486,Down
AGBL4,-1.8359320163878985,4.008884607310327e-14,2.533605335609787e-13,12.596261035038951,Down
AGFG1,-0.7211831842879827,8.717570259227978e-10,2.877019303370451e-09,8.541057224199648,Not Significant
AGFG2,-0.600237074447668,1.8030905946001748e-05,3.4653563514019974e-05,4.460252099150305,Not Significant
AGGF1,0.6148001640576879,1.1476517402107106e-06,2.5712240559305396e-06,5.589860077377161,Not Significant
AGK,-1.29657808266517,6.359725236486107e-16,6.157988835961292e-15,14.210561102780142,Down
AGL,-0.7612232018824987,2.0296399753260977e-08,5.66394705178803e-08,7.246880815209489,Not Significant
AGMAT,-1.0981120446244106,6.0090854800385566e-06,1.225721551278098e-05,4.91160817784219,Down
AGO1,0.05463618878628759,0.37687204306757194,0.4143283794138526,0.38265531869126673,Not Significant
AGO2,0.3492091729698564,1.4017746518307862e-07,3.504099988210051e-07,6.455423509893134,Not Significant
AGO3,-0.21684759031642725,0.008976038247433886,0.012376683284877378,1.9073957223645754,Not Significant
AGO4,-0.012660752980322779,0.9327457407154638,0.9399700276026007,0.026885994330438413,Not Significant
AGPAT1,-0.5840411461286664,3.4168896174564397e-10,1.1967161516858708e-09,8.922008847400589,Not Significant
AGPAT2,0.13283336881240912,0.29491497677606743,0.32962203299281495,0.48198376636998447,Not Significant
AGPAT3,-0.37789293306839805,0.0001363531320998464,0.00023545118646770092,3.6280991167520416,Not Significant
AGPAT4,-0.9038271433182671,3.749597354756704e-10,1.303157224229133e-09,8.885003184060306,Not Significant
AGPAT5,0.16590741108601428,0.11773189403336648,0.14014996397453244,0.8534070095388273,Not Significant
AGPS,0.28222624208810604,2.4368428720978915e-05,4.6017956196783296e-05,4.337072673632818,Not Significant
AGRN,0.6835775028205788,6.482169930734952e-07,1.4944165406206004e-06,5.825528334194483,Not Significant
AGT,1.0827122842832484,5.326878968862539e-09,1.5965298930863858e-08,7.7968229454108355,Up
AGTPBP1,-1.5012986644054291,1.6565046816200118e-18,4.047548645770588e-17,16.39280792294203,Down
AGTRAP,1.051353664746393,0.020647559892759234,0.027167292494467307,1.5659536414239845,Up
AHCTF1,0.6601792725246056,3.598174614594051e-10,1.2538801326852855e-09,8.901743978817539,Not Significant
AHCY,0.6547809630731773,7.46953608980946e-10,2.4935984977173406e-09,8.60317347237433,Not Significant
AHCYL1,-0.8014809515707582,7.196362044958942e-07,1.6502959358003441e-06,5.7824381698704475,Not Significant
AHCYL2,-0.4020695121091291,0.002041637041223793,0.0030643691365679106,2.5136589203976762,Not Significant
AHDC1,0.19603010536077564,0.13160699306444662,0.15544050729692782,0.8084357950388907,Not Significant
AHNAK,0.3848935415873279,0.01556463169638194,0.020811546013798615,1.681695656437955,Not Significant
AHNAK2,-1.8777900082268573,2.1031552775395544e-15,1.7687063584140904e-14,13.752344262910444,Down
AHR,0.6061631290495303,6.165873104260834e-05,0.00011103905387932702,3.9545242473281434,Not Significant
AHSA1,-1.1092055850826783,4.34339198341161e-22,9.619227054325841e-20,19.01685982396298,Down
AHSG,1.2778698959896586,4.172191964254405e-09,1.2657635137255638e-08,7.897647427239472,Up
AHSP,0.6968136158403824,0.012543020270753925,0.01695147987513342,1.7707923816172766,Not Significant
AIDA,-0.0018384812749475815,0.9844377923488583,0.9863329464394327,0.005976459913121084,Not Significant
AIF1,0.5246856307160085,0.0011826465631898685,0.0018296920446259426,2.7376220002008056,Not Significant
AIF1L,0.43017119025594,0.07077831293466585,0.08666409355804457,1.0621608010195964,Not Significant
AIFM1,-0.8273707869352487,3.0236034048439854e-11,1.220817992281654e-10,9.913349078757594,Not Significant
AIFM2,0.4281206926198414,0.00012803406716377157,0.0002220437529336385,3.6535614409303583,Not Significant
AIFM3,-2.496233683366672,2.4923080596305205e-16,2.713643785846662e-15,14.566447161832661,Down
AIG1,0.729048400325693,0.009605744897579354,0.01319427271561144,1.8796145436251925,Not Significant
AIMP1,0.12685914281961447,0.0232274765656689,0.030327998441049622,1.5181562509056643,Not Significant
AIMP2,0.2445560615542176,3.3745398675637076e-05,6.282522890622542e-05,4.20186592036325,Not Significant
AIP,-0.32306109568452446,0.0008396612500720536,0.0013220441615489345,2.878754037439878,Not Significant
AJAP1,-2.2530145978251155,1.3407515779967008e-15,1.1847099469751832e-14,13.926387965136856,Down
AJM1,-2.4159609146512686,1.6697914491813318e-19,7.036785098999386e-18,17.15262571197443,Down
AJUBA,0.8469902327999961,0.00013960263925614483,0.00024074285487362684,3.618446593653085,Not Significant
