Gene Symbol,GSM97800,GSM97803,GSM97804,GSM97805,GSM97807,GSM97809,GSM97811,GSM97812,GSM97816,GSM97817,GSM97820,GSM97825,GSM97827,GSM97828,GSM97833,GSM97834,GSM97840,GSM97846,GSM97848,GSM97849,GSM97850,GSM97853,GSM97855
AMH,6.705977901682522,4.292781749227846,4.20163386116965,3.9354597478052895,4.129283016944966,3.584962500721156,3.990954860396993,6.165911938935689,5.652486494918165,5.070389327891398,6.472487771462744,4.74416109557041,3.5109619192773796,4.044394119358453,4.666756591884804,3.560714954474479,4.24031432933371,6.4886435398537845,3.1210154009613658,4.491853096329675,4.9259994185562235,4.285402218862249,4.655351828612554
AMHR2,5.741466986401147,4.5109619192773796,6.131342539123261,5.807354922057604,3.678071905112638,3.9726926540042644,4.087462841250339,4.632268215499513,3.8579809951275723,5.507794640198696,5.236492618381302,5.03121873061072,4.017921907997263,4.53605290024021,5.292781749227846,4.078951341394822,3.655351828612554,4.972692654004264,4.24031432933371,4.035623909730721,5.24412594328373,4.504620392403552,4.078951341394822
AMICA1,4.224966365000275,4.392317422778761,4.986410935252045,5.402585758232587,4.357552004618084,3.8875252707415875,4.129283016944966,4.224966365000275,4.7114949066500875,4.517275693209582,4.632268215499513,4.035623909730721,3.8972404255747994,4.749534267669262,3.8875252707415875,4.20163386116965,7.485426827170242,3.711494906650088,3.277984747299765,4.643856189774724,3.925999418556223,4.008988783227255,3.8875252707415875
AMIGO1,10.519734525725026,10.06177619758669,10.275076907719606,10.325530331567558,10.07347215397646,9.970249721432387,10.269944831663443,10.299322513450303,9.107740170245732,10.32822611878773,10.165786350683955,10.420381341196636,10.130313145543456,8.090112419664289,10.220378327695228,9.999154423122679,9.377861223494774,10.452447177914701,10.187970591984199,10.105777586565452,10.071596435791319,10.26760602100145,9.454916137514804
AMIGO2,9.342074667999139,8.849561482178293,8.967802645196393,9.608254821977908,9.370469460581123,9.0911708900279,9.556889189726865,8.427522370682553,8.65033375384593,9.429406741513981,9.108785790904577,9.746682261891914,9.141340821093927,7.555356038635833,9.484218708433163,9.507398240954304,8.833522636424775,9.355571338397745,8.37373520190066,9.279146244054306,9.012065787873997,9.374387464005459,8.824322350998623
AMIGO3,7.77082904603249,7.101187815259738,7.025693273680773,8.14210705730255,7.783980413683795,7.503825737995751,8.042753760977197,8.137503523749935,7.899054756194414,8.066627409095199,7.762880292916999,7.996614714815362,8.245077275359671,7.47735352663456,8.207502459258789,7.7481928495894605,7.894817763307944,8.180406485310636,7.8604662585171665,7.785942819392251,7.824640580853424,8.335836940378002,8.10800164646591
AMMECR1,8.156335936694358,8.354910511586791,8.38586240064146,8.436711542137214,8.240791332161956,8.172427508645482,7.744833837499546,8.348728154231077,8.070925944985511,8.344739745802993,8.238404739325079,8.1814007617393,7.466790237803096,8.653203362033977,8.137503523749935,8.003939485688056,8.302410450425622,7.640244936222346,8.127220550488074,8.103287808412022,8.194264382992005,8.129283016944967,7.947198584262056
AMMECR1L,9.330020515836084,9.41087529950613,9.29324171895624,9.251482410620213,9.53993424517179,9.696272083925864,9.407905043961001,9.157346935362844,9.78528898070402,9.37851162325373,9.53021123329988,9.290940402403677,9.27029532647204,9.765534746362977,9.478365163336056,9.304465409286633,9.541096615349524,9.15532422905059,9.373517715650019,9.250535294196313,9.24626555896271,9.193771743396681,9.488241842777295
AMN,7.616181231331876,7.702519029153285,8.090112419664289,8.393175914348806,6.817623257511431,7.11582397743624,7.804776377955828,7.462706750670158,7.969818185946576,7.811214117513239,7.414473836430928,7.204571144249203,7.380244590478185,7.587214952452535,7.660352509670921,7.945443836377912,7.373300196608388,7.59916899321943,7.122051447713891,7.1838834590322325,7.689299160535892,7.689299160535892,6.940166750482817
AMN1,10.909293085823823,10.501837184902296,10.71896091198421,10.513628913026109,10.567956075415466,10.452961893051235,10.543805175964396,10.593484498089714,10.002815015607053,10.57723998124696,10.532550739284268,10.47461855891332,10.50898318485542,10.135581040845336,10.642773762533084,10.59656249740495,10.333379006623115,10.945077995107816,10.488241842777295,10.669505174363078,10.521600439723727,10.596469321117844,10.389953933464724
AMOT,6.749534267669262,7.807998838623031,8.492253789302918,7.237448995639321,6.461070114033051,6.0574502721839,6.729280846027402,6.314696525656286,7.125155131322289,6.4886435398537845,6.532940288372874,6.587964988882679,6.2630344058337934,5.655351828612554,6.7238315664953205,6.534497433738168,6.290940402403678,6.824004050933153,6.855491443101874,6.669593751188333,6.965784284662087,7.253611151947168,5.894817763307944
AMOTL1,9.630813152299126,10.053111336459562,10.00604550772652,9.47269083924278,10.166288638108608,9.908842923552484,9.843450018458745,9.393390457443987,9.662134274799074,10.20945336562895,10.034798962577268,9.862792311110406,10.236253424972665,9.040289721025717,10.035623909730722,9.967946705812707,9.594324603924848,9.899507982557916,10.18883607303053,9.471065496115354,9.375039431346925,9.634084983200736,9.506208389306744
AMOTL2,10.830435979373595,11.21073221570989,11.119330236518762,11.085605236783962,11.196294745028263,11.808722901394008,10.615629636968098,10.78447126541778,11.990564928445044,10.31095353551874,11.281872086232092,9.853777380638565,10.331476821859619,12.340851526729697,11.077283061367936,10.084941226535719,11.307656205306488,10.407798850221974,10.942734411603043,10.281466436000011,11.384891651446448,10.944931632620028,11.75242246319442
AMPD1,6.984133594540979,5.837943241891027,7.139551352398794,7.643134661857265,6.125155131322289,6.499845887083206,5.392317422778761,5.368069876532083,5.904484097901423,6.84799690655495,6.376776571882982,6.626439136697315,5.149747119504682,5.906890595608519,3.232660756790275,6.537606691495291,6.364572432295856,6.554588851677638,5.074676686294496,6.871597265613853,5.82781902461732,5.7251958172266635,6.348728154231077
AMPD2,11.381813295988316,11.27478580115051,11.167355418596749,11.008638707992981,11.374713484504957,11.135324516121884,11.320969736971765,11.616640732256514,11.056434504317613,11.354855429020269,11.166225861743222,11.606451481841674,11.49150239866378,10.790348496751914,11.321984449061736,11.257387842692651,10.972261848733291,11.174800876493343,11.497153267761927,11.415107941652867,11.25502856981873,11.33460849695124,11.166916251569974
AMPD3,10.014438986502434,9.581577215536518,10.515207030408751,9.265380633446183,9.679128179747416,9.98071082890019,9.737754352360277,9.367633159398164,11.73339671237884,9.687375683437468,10.007167463681494,9.74416109557041,9.46372870653983,11.589323436835567,10.211279947482009,9.455121693551469,10.7072728439119,9.715790434866287,9.592270147567593,9.324630615267186,9.95375994549746,9.555739479180518,10.850968150982439
AMPH,11.18685706717715,11.841485724605082,11.660530785239994,11.44299531586062,12.224544392145026,11.788636776115016,12.109602155069414,12.252310627749303,9.03039125995948,12.46372870653983,12.126639950155244,12.30799765812041,12.234607895875056,8.029563314432659,12.14338321398982,12.520078428104826,11.486533381312261,12.30158193104673,12.44697987759104,12.33854141061053,10.804776377955827,12.234338448695631,11.439519253125685
AMT,9.704249502001863,9.45471055218622,9.18759951253579,9.82702506992176,9.30081012298378,8.931328484893791,9.888286627580667,9.635173946674923,10.081616583314652,9.732845782342576,9.545929769085467,9.909743107675423,9.67754347764532,9.46597446450407,10.019451733700912,9.596935142387233,9.562433244278344,9.7971751421752,9.358870939685618,9.784961950204856,9.681414125198751,9.321026128592969,9.141340821093927
AMY1A,8.704249502001863,9.06339508128851,6.336283387864432,7.027905996569885,9.224001674198105,8.902073579310743,9.06285565520599,8.904183003245027,10.434419730629225,8.810571634741146,9.162894799374783,9.072802534544207,8.749869427396844,9.468420401864552,9.036173612553485,8.634811050171718,8.468013033503555,9.037821465434968,8.94778302625542,8.936637939002571,9.167919865551935,8.620219825507487,8.57591736111815
AMY1B,8.704249502001863,9.06339508128851,6.336283387864432,7.027905996569885,9.224001674198105,8.902073579310743,9.06285565520599,8.904183003245027,10.434419730629225,8.810571634741146,9.162894799374783,9.072802534544207,8.749869427396844,9.468420401864552,9.036173612553485,8.634811050171718,8.468013033503555,9.037821465434968,8.94778302625542,8.936637939002571,9.167919865551935,8.620219825507487,8.57591736111815
AMY1C,8.704249502001863,9.06339508128851,6.336283387864432,7.027905996569885,9.224001674198105,8.902073579310743,9.06285565520599,8.904183003245027,10.434419730629225,8.810571634741146,9.162894799374783,9.072802534544207,8.749869427396844,9.468420401864552,9.036173612553485,8.634811050171718,8.468013033503555,9.037821465434968,8.94778302625542,8.936637939002571,9.167919865551935,8.620219825507487,8.57591736111815
AMY2A,8.704249502001863,9.06339508128851,6.336283387864432,7.027905996569885,9.224001674198105,8.902073579310743,9.06285565520599,8.904183003245027,10.434419730629225,8.810571634741146,9.162894799374783,9.072802534544207,8.749869427396844,9.468420401864552,9.036173612553485,8.634811050171718,8.468013033503555,9.037821465434968,8.94778302625542,8.936637939002571,9.167919865551935,8.620219825507487,8.57591736111815
AMY2B,9.659995892429977,10.409390936137703,9.506605115568254,10.216503368062641,10.291055555458048,10.210427830401485,10.199672344836364,9.948951200441423,10.434419730629225,10.153678689452883,10.472386226853102,10.2740286490558,9.705459599165401,10.264325303178618,10.014578464922891,10.230620933129867,10.313336561652152,10.070925944985511,10.328562738281592,10.246503098280098,10.33973867952789,9.97484475281847,9.625160880137999
AMZ1,7.975561406273617,8.55727222306003,8.085339669357369,8.866969778354827,7.974988111991927,7.938991438775543,8.442943495848729,8.40173284952262,8.72349030214343,8.14923903883703,8.485829308701904,8.321026128592969,8.670302170078525,8.173926931999809,8.21723071622067,8.49545533300987,8.08214904135387,8.273795599214264,7.986410935252045,8.36150519794804,8.20896588630656,8.600656307826302,8.278449458220482
AMZ2,11.951976751127551,11.843646300828116,11.875826129315334,11.808280461772219,12.089748391047515,11.96405201104085,12.142649561831215,11.984382853844489,12.376125389276174,11.878625729805357,12.03524586750576,12.102697494231887,12.072367115187204,12.166539716257674,11.931032941506322,11.911841355559563,11.910342918531537,12.111331320851948,12.181556055551237,12.213802912809927,11.90820495312589,12.127220550488074,11.99880195310043
AMZ2P1,9.457586084256139,9.663380202368488,9.537800797791027,9.43379405875492,9.860776615631602,9.92288168172582,9.994777696541636,10.11881132812691,9.590212761408358,9.849405100947758,10.011367044681721,10.188465216156658,9.433376793375036,9.195495246509111,9.98498801863518,10.134426320220927,9.628992257142734,9.655351828612554,10.17255252013041,10.365775635326269,9.820817181864166,10.17467605968824,10.018061050114445
ANAPC1,9.891631832589097,9.916178042544715,10.248994902646618,10.163020639580793,10.083213368248982,9.306061689428342,9.73792331588344,9.873444112515376,9.03259679456199,9.581577215536518,9.901470319824266,9.87912371941591,10.0508009581508,9.236014191900084,9.880195728943098,9.950701690089007,9.590025580734611,10.255736756877484,9.826071747172827,10.039604517953759,9.796688594464145,9.765534746362977,9.439623137557117
ANAPC10,8.349612971824522,8.562242424221072,8.432959407276106,8.418695949602052,8.757889990324992,8.755889026008541,8.533329732305834,8.765534746362977,8.661065479806949,8.626439136697316,8.767853393466636,8.635173946674923,8.788228924066704,8.008988783227254,8.831307243802051,8.819221103550154,8.527867927358246,8.876516946565,9.11790278909403,9.095660745495218,8.84924870276441,8.98783244984226,9.03121873061072
ANAPC11,11.229840237727895,10.815223165390943,11.014369242235137,10.726643921483994,11.225147172734095,11.094671536688454,11.135645164899879,11.041659151637214,11.284361438458166,10.85735900975864,11.029425277304783,10.95317792025875,11.021604647488536,11.208904939807981,11.016320808364163,11.121792505769214,11.039330345577241,11.002111776479852,11.354414692761177,11.328338334012841,11.135516913940519,11.394677046448002,11.394998514501673
ANAPC13,12.510838327854213,12.39314909421847,12.460711852141213,12.57390749283803,12.359694662206268,12.018652254444696,12.372048825272772,12.256267669130445,12.065045820111289,12.249113452713729,12.448761604450006,12.424717431635196,12.362738352683733,12.078417701647332,12.235086788862052,12.45218975146631,12.238882373840578,12.561550489862013,12.429302118790783,12.418827691745792,11.935496580848193,12.275658944698852,12.094275663172509
ANAPC15,10.369597346278677,10.001548938263062,9.825912798784975,10.19918154876397,9.92169219795988,9.563196272216738,9.72451385311995,9.746178380971411,9.85580287214591,9.843450018458745,9.63644336606249,10.095660745495218,9.918565128989437,9.815383295813538,9.84909228762457,9.9179687275585,9.80799883862303,9.797012977836145,10.28990361109719,10.096188046320126,10.260096245393203,10.06568539467003,9.90613899619538
ANAPC16,11.695793772802842,10.718104713121757,11.3371758685863,11.336506559810255,10.72749506902543,10.691743519171276,10.946394589740663,10.943686951597094,11.880654917862435,10.6077001881372,10.771654528140546,10.625982746499941,10.588339860923476,11.610609639901153,10.72945080480016,10.619669773378734,10.866738013909622,10.641871119044408,11.012415032602249,11.122569192216446,11.236731772139146,10.98021099641796,11.407692648665677
ANAPC2,9.397674632948268,9.566624912691852,9.348285541851201,9.59916899321943,9.40981519582048,9.460660664607602,9.243173983472952,9.13903966768306,10.478668516070496,9.373082644765875,9.450180247164754,8.986695350243776,8.762880292917,10.273212809854334,9.087462841250339,9.20163386116965,9.593391122791736,8.988400663729436,9.289788366056516,9.163901213814542,9.70511396067767,9.06582000582393,9.564149489985732
ANAPC4,10.253611151947169,9.814262009432083,10.107086272287345,9.993221467368938,10.397353760713363,10.137887713102227,10.351933039396444,9.787576120869643,11.220861966667538,9.541096615349524,9.973410377038265,9.962317654942307,9.619669773378734,10.79603960882977,9.832415365356088,9.602698865017965,10.100399529087195,9.72383156649532,10.156209512031358,9.785615937088624,10.18957750090512,9.96087076379617,10.02167404285837
ANAPC5,11.656603624822013,11.679084183741104,11.776391906002196,11.52189483724355,12.24186401223682,12.32311107052455,12.007587972319172,11.877092375027413,12.83235602327349,11.704249502001863,12.02288792180326,11.536441504967378,11.72915336380695,13.000211316804453,11.778159285228037,11.726388479271112,12.231791184685722,11.675030800596426,11.96927858500739,11.81081259931163,12.024412493403194,11.787290426559581,12.31568735850885
ANAPC7,9.595257481449035,9.365884967677568,9.928814434163277,9.692266771927137,9.706496018061188,9.427522370682553,9.57156305219755,9.426264754702098,9.974414589805527,9.82033854374834,9.536830005048058,9.807676916265143,9.508587112089476,9.8814199080924,9.764208130139947,9.812979471251483,9.318994640286087,9.742814669862893,9.51825972915312,9.767025732930545,9.997885127829111,9.540321805964151,9.247452864634932
ANG,6.8060662260890314,5.446256229889564,5.149747119504682,5.368069876532083,6.416164164733128,6.376776571882982,6.507794640198696,7.567575868524113,7.538382960032119,5.602884408718419,6.197708157955851,6.655351828612554,6.141596278383818,6.447909748742077,6.399171093819823,7.088523256616632,7.45038647903429,4.902073579310743,6.431288654291593,6.4561490346479955,7.20945336562895,5.28909670241999,6.892391025913404
ANGEL1,9.531966218360251,9.571942209897733,9.52552080909507,9.186361891252986,9.455943624945807,9.466790237803096,9.573647187493322,9.222311911554296,10.497652280267642,9.108524456778168,9.827977763137685,9.372647442638627,9.468216732062436,10.521011464397771,9.748863714535698,9.410027278884572,9.7994435310716,9.350497247084133,9.64403651538472,9.323955459631641,9.570994128743228,9.444600813711503,9.85611423397746
ANGEL2,11.287885492567783,11.145167939018386,10.622417939250472,11.060628388203805,11.116343961237469,11.138079769419107,11.250416860912917,11.24697805961472,11.541774232383904,10.948294218854539,11.04678297035635,11.070925944985511,11.068711111848344,11.325867580575418,11.108916440217856,11.027007487161411,11.021812823584838,11.062923094497386,11.159682159816226,11.00204143370986,10.997179480937621,11.009898581483487,10.986126464179273
ANGPT1,8.493455200926176,8.757889990324992,8.72212443691394,8.87866404280189,7.6997459479710075,7.801546703356778,7.998872453994275,7.907491593343054,9.614157686792316,8.293701542080735,8.464341532761104,8.301953395126096,7.9277779620823425,8.919161283973493,8.56109697355281,8.923030298263772,8.383272283175753,8.262094845370179,8.277519886641358,8.123086750981061,8.261154672615572,8.247927513443585,8.482202926295955
ANGPT2,6.846744023244868,6.878970510151082,7.520422248526446,7.608069967721664,7.84924870276441,7.602884408718419,7.282625134191674,7.038918989292302,7.731997786643742,7.734032139564932,8.051480865341334,6.643856189774724,7.261154672615571,7.28909670241999,6.882643049361842,7.865423978313134,7.3706874068072175,7.133399125417198,6.854245054220128,6.568336182133747,7.689299160535892,7.396604781181859,7.078951341394822
ANGPT4,3.4195388915137843,5.797012977836145,5.4950555283680185,5.2630344058337934,2.655351828612554,4.277984747299765,5.436295119839363,3.1538053360790355,5.197708157955851,6.004501392234941,7.351380980674333,5.259272487037594,5.074676686294496,3.8379432418910273,3.1043366598147357,5.4329594072761065,4.760220946466509,5.554588851677638,3.3362833878644325,6.121015400961366,3.277984747299765,3.232660756790275,3.700439718141092
ANGPTL1,6.6117625600648715,6.712870867689905,7.014578464922892,7.394033895367782,6.348728154231077,7.492654371018913,6.804776377955828,6.093813673402728,8.264442600226602,7.560714954474479,7.528258742758412,7.44045394382303,6.881419908092401,7.157852169141737,7.815063017192867,7.048759311919856,7.063934305754099,6.74416109557041,7.574404309022579,7.318316841334983,6.656782364218995,7.034523875334392,6.87528859822269
ANGPTL2,8.782015335004195,9.685975178494683,9.63662462054365,9.64583853290715,9.7563895273287,10.174176684452764,9.798309782454597,8.85860271245712,10.113481728275959,9.443150764729321,9.689124404913258,9.209209646557353,9.504620392403552,11.28557560928862,10.183015000882756,9.083479327331842,10.46536233167222,9.251008930129947,9.18957750090512,9.206037546246591,10.514516816454005,9.66622400280318,10.468013033503555
ANGPTL3,5.92362461136832,6.325530331567558,7.05528243550119,5.986410935252045,5.354028938054387,5.133399125417198,5.845490050944375,6.046578366620329,5.4822029262959555,6.394033895367782,5.507794640198696,5.129283016944966,5.560714954474479,4.872828759534886,4.602884408718419,5.958842675243241,5.346956889378885,5.840463233869542,5.542258049766918,5.593951283948411,5.870364719583405,5.37851162325373,5.882643049361842
ANGPTL4,8.455738185993393,8.467605550082997,8.417008586788777,8.537606691495291,9.39231742277876,9.34739990950854,8.96664964210534,8.30514974563003,9.36391571653872,8.615077831629227,8.66746640495737,8.22448410023199,9.403012023574997,9.7714894695006,9.027629591733156,8.537218400538595,8.943393929347506,7.752213367865143,8.25691629667084,8.559568289922748,7.368942914404951,8.24174486494015,9.387155717662981
ANGPTL6,5.25171909260596,5.350497247084133,4.285402218862249,5.542258049766918,5.217230716220669,4.82273014794452,6.2268938135713885,5.157852169141737,4.185866545311334,5.157852169141737,4.24031432933371,5.070389327891398,5.0916998341368105,4.977279923499917,4.9954845188775066,5.22881869049588,5.0,5.236492618381302,4.694880192799191,4.255500733148386,4.161887682376894,4.776103988073165,4.649615459063409
ANGPTL7,3.722466024471091,5.752213367865143,5.20163386116965,4.307428525192248,3.0531113364595623,4.035623909730721,3.3074285251922473,3.867896463992655,3.3645724322958563,4.044394119358453,5.300123724569014,3.925999418556223,2.678071905112638,4.71699089440494,4.314696525656286,4.504620392403552,2.722466024471091,4.087462841250339,6.063934305754099,4.145677455195635,4.689299160535892,2.321928094887362,6.0
ANHX,9.94529751100217,9.37851162325373,8.74819284958946,10.083479327331842,8.899961066583904,9.375039431346925,8.96173907260414,9.61378946447258,8.635536751917849,9.270762520466048,8.8589134706793,8.82781902461732,8.654636028527968,9.058803517795631,9.0911708900279,9.144658242831882,9.389738878676983,9.439623137557117,9.581577215536518,8.843607046490561,9.799281621521923,8.636987061203987,9.16540952031982
ANK1,8.528258742758412,7.526694845541976,8.40981519582048,8.174426393677253,8.072534599722955,7.501439145158873,7.916476644437717,7.977852307971178,7.966937979278457,8.269126679149418,7.632995197142958,7.869131119644294,8.329123596291566,8.090112419664289,7.947198584262056,7.731997786643742,7.705286790272472,7.9259994185562235,7.954777925005068,7.911092331587135,7.817623257511431,7.864186144654281,7.366322214245816
ANK2,13.373544903224404,13.46956550906628,13.480335816903928,13.247927513443585,13.52189483724355,13.485879610999321,13.660675617920512,13.64087755848238,13.670899628058674,13.457804082787234,13.557403867284691,13.317822412103341,13.542499897627758,13.390625773133047,13.324883717194092,13.528197684830372,13.337315268839651,13.56135955300255,13.823297571798946,13.714127435114689,13.523022804869308,13.841525036703423,13.642220960419623
ANK3,12.755889026008541,12.752171545162444,12.79378617452577,12.889960199658642,12.778118207966502,12.973069503117461,12.597610316181933,12.881553739688071,13.429223646769032,12.494930566692348,13.013793723344124,12.542983471756067,12.693334490728049,13.265175490788916,12.614318754508911,12.33086087178526,12.751481295468611,12.785043714779723,12.785779387498462,12.534813523628646,13.020736923604316,12.950738136047425,13.074676686294497
ANKAR,8.321477182228312,5.82781902461732,8.319672120946995,8.008988783227254,6.608809242675524,6.715618859074816,6.434628227636725,5.680886920719692,6.167919865551935,7.842350343413808,7.1838834590322325,7.427941332509482,7.340740280630179,6.662490363913776,6.563768278452033,7.575161033425394,7.253611151947168,7.354028938054387,5.78135971352466,6.509379148914689,7.0078682433333395,6.325530331567558,5.78135971352466
ANKDD1A,9.548243944222849,9.468420401864552,9.221587121264806,9.15835722604901,9.501638178757986,8.737416365937063,9.466586337719244,9.404715826596632,9.65033375384593,8.996049727519756,8.954487147005317,9.540902952010635,9.402159366906625,9.038370331730682,9.466178451077882,9.196479181784003,8.824640580853423,9.062585866511256,9.354469792157401,9.536247215688128,9.292091519548359,9.194264382992005,9.394033895367782
ANKEF1,6.658211482751795,6.163901213814542,6.542258049766918,5.371558862611963,5.71699089440494,6.135452784185173,6.7374163659370625,7.134426320220926,6.195741293246449,5.862947248020921,6.354028938054387,5.812498225333564,6.578938713093386,3.765534746362977,6.343407822297814,6.345183447187665,6.549977142771825,6.666756591884804,6.85049941375812,6.777419715515831,6.352264173258321,6.878970510151082,5.185866545311334
ANKFN1,7.047669251391315,7.401732849522621,7.4379600883344725,7.763544364293921,6.917670434361761,6.640967910449898,6.303780748177103,7.196725060786028,7.513332823740126,7.8869158958472525,7.388878338811989,7.495855026887171,6.920055054806967,7.532940288372874,7.404290064444837,7.429615964201735,7.017921907997263,6.846744023244868,7.575917361118149,7.1199786096548765,7.412781525338476,6.820178962415188,6.924812503605781
ANKFY1,10.435982724217753,11.076481601207021,10.775116404435588,10.941414470942911,10.787494499696761,11.030460233977175,10.722722162073342,10.892618706027644,11.707229697891982,10.994141260221827,11.198322253670606,10.888210509974883,10.870287650482133,11.572605496191393,11.253965636991145,11.058465325374923,11.251482410620213,10.837549095222759,10.939652669422312,10.738345638137236,11.023338531120176,10.824640580853423,11.338012068134944
ANKH,11.05297553422471,11.445790836048076,11.490199060456197,10.966217028266058,11.558468547191875,11.825316586314866,11.54080611059151,11.541483864054275,11.324630615267186,11.562385541630137,11.51056638944875,11.32794554253276,11.788840658909676,11.725494075184466,11.328899279251406,11.353698209048035,11.83880998570856,11.765327542973003,11.673485757337788,11.604321563877273,11.087330234509047,11.685581041397874,11.857320126768062
ANKHD1,10.067837667391276,10.292666733877931,10.350718231237263,10.148730779173189,10.65445702300123,10.671098725748465,10.561669812568034,10.528747113177378,10.792220911084685,10.410769324184463,10.537994877974395,10.331364850495453,10.312542656888889,10.963257356633047,10.418168860691548,10.079618113621365,10.491251848127229,10.142362378963403,10.691220076567399,10.477252323937952,10.447496546665391,10.341852355795773,10.794415866350105
ANKHD1-EIF4EBP3,10.067837667391276,10.292666733877931,10.350718231237263,10.148730779173189,10.65445702300123,10.671098725748465,10.561669812568034,10.528747113177378,10.792220911084685,10.410769324184463,10.537994877974395,10.331364850495453,10.312542656888889,10.963257356633047,10.418168860691548,10.079618113621365,10.491251848127229,10.142362378963403,10.691220076567399,10.477252323937952,10.447496546665391,10.341852355795773,10.794415866350105
ANKIB1,11.075612849969174,11.423641195075856,11.226713224618962,11.426055045414587,11.276415241892678,11.544240006441658,11.305662784945078,11.108655129758729,12.054638231408822,11.08268130295035,11.679480099505446,11.063866913716675,11.10715167542179,12.320913343146257,11.368615587111229,11.276880458565142,11.73509056333615,11.007027266893969,11.27315451796799,11.264442600226602,11.498001486351273,11.578985871548596,11.724002168404215
ANKLE1,3.925999418556223,3.263034405833794,3.5109619192773796,2.9818526532897405,4.300123724569014,3.700439718141092,3.9164766444377164,5.318316841334983,5.371558862611963,5.857980995127572,5.700439718141092,2.6322682154995127,4.921245888585589,4.026800059343715,4.017921907997263,3.321928094887362,4.91169158187234,5.129283016944966,2.4854268271702415,6.093813673402728,3.4854268271702415,3.877744249949002,3.6667565918848033
ANKLE2,9.585338153643702,9.157852169141737,9.039193239847426,9.383488303995335,9.280770770130603,9.292091519548359,9.109830654278793,9.472893878443859,9.431915413424274,8.953905415126108,9.284477117810422,9.304237225017136,9.293011752423373,8.99463629050958,9.142362378963403,9.237209960755022,8.953905415126108,9.236492618381302,9.267020725427319,9.239598529249124,9.19991768027457,9.270528942380718,9.203103250236637
ANKMY1,6.475733430966398,6.118941072723508,7.332707933640605,5.236492618381302,5.789207575347344,5.03121873061072,7.463524373271181,6.7114949066500875,5.837943241891027,6.559185865787734,5.733354340613827,6.290940402403678,6.325530331567558,6.211401637418471,5.133399125417198,7.012345190419828,5.354028938054387,5.918863237274595,6.92362461136832,6.908092340818271,6.247927513443585,7.248876342837134,5.9954845188775066
ANKMY2,11.07521171134824,11.450077120173688,11.70977310785294,11.315828850524781,11.856503341793527,11.364736564536791,11.850733801407097,12.241804439818482,10.643946355397134,11.653427309977006,11.54867743910527,12.086766519838998,11.694662588454689,10.603162679534382,11.475733430966399,11.48089115592885,11.03555518214855,11.76892864279441,11.929628283024561,11.991450985050562,10.930737337562887,11.644532294625444,11.015484746115881
ANKRA2,9.934428040626804,10.08268130295035,9.83478704933734,9.882490213402072,10.297947972616617,10.025693273680773,10.060020354507852,9.81985974678364,10.456046333452658,9.770168320103428,10.258801556711596,10.203348002979762,9.643856189774725,10.570994128743228,10.042753760977197,10.02167404285837,10.06649287325877,9.883865154509795,9.720586291252868,9.812979471251483,9.93649071771147,9.913637428049103,10.125413470483315
ANKRD1,6.498250867527825,6.626439136697315,4.8875252707415875,7.150762744355418,3.877744249949002,5.409390936137702,5.997744026059632,5.405992359675837,3.1538053360790355,6.318316841334983,5.514122260170708,3.263034405833794,4.523561956057013,5.213347281733441,5.277984747299765,5.274261661257048,4.733354340613827,5.857980995127572,4.71699089440494,5.24031432933371,6.08533966935737,6.551516017628014,4.446256229889564
ANKRD10,10.581388911021353,10.261624835579122,9.725707078837669,10.20945336562895,10.62333283245184,10.48290877046773,10.523267898568978,10.32822611878773,11.17436397042298,10.198076646751236,10.689473894992702,10.383596302276697,10.169173402029173,10.953832682145281,10.536635768085006,10.315489246370625,10.80332391904149,10.360298426618046,10.66746640495737,10.479982308009667,10.510269670898177,10.366431505184915,10.503627005983468
ANKRD10-IT1,10.384675840669548,10.419328202204774,10.76296331855745,10.615537684067025,9.635173946674923,10.1887124646647,9.798957747900428,10.582236087855014,10.85120246249651,9.91722287889334,9.917521264631919,9.907341367379376,10.053654417603145,10.433898356245722,10.345737882089724,9.779555216677911,9.941487832669853,10.375365304564639,9.673485757337788,10.275891693758144,10.518948155171584,10.341741186846313,10.037546953962178
ANKRD11,10.972261848733291,10.648357582009666,10.43868790826892,10.613421148146635,10.779144788795172,10.966793817895287,10.845333227742863,10.840227171520837,11.204326598941238,10.734794282943557,10.84924870276441,10.734709620225837,11.061168647552304,11.083146870816742,10.971040534729866,11.109765372483228,10.775198728897985,10.795146776628792,11.091501502821448,10.958697702621816,11.3095900369144,11.078951341394822,11.113807268147117
ANKRD12,9.918863237274595,10.039330345577241,9.735048241290857,9.957827560833744,9.809768128710413,10.272863023201902,9.749199030060948,9.803808234507647,10.457791260256041,9.806710717965235,10.078551130090515,9.880042633485758,10.23613381339519,10.179535930973094,10.069852511125804,9.716133525246237,9.820019363428257,9.939432292878557,10.056502244429886,9.867742057716391,9.89026427702111,10.125800892507991,10.12166301736623
ANKRD13A,10.059074014663564,10.309703711030275,10.04015270644364,10.4189067312579,11.05954726217999,10.883025068440173,10.457380879072534,10.708049251702217,11.915804703246797,10.044667331184076,10.592830744054496,9.845960418293286,10.347621368568134,11.988471674732374,10.436919708220959,9.960146773696724,10.919161283973493,9.93972612079014,10.84069925759864,10.24626555896271,10.58796498888268,10.46178637102753,11.06931549454008
