gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
RBCK1,26922,ENSG00000125826,1805.1050050389424,-0.4079681282368902,0.1407564102708515,-2.898398214701943,0.0037507403093507,0.0063974202631836,2.1939951184107143,Not Significant
FAS,27032,ENSG00000026103,590.4829533622211,0.9923298072138766,0.344547531776305,2.8800955331125104,0.0039755468731398,0.0067532677823939,2.1704860291765624,Not Significant
PLA2G4E,27084,ENSG00000188089,3.901520600129267,-1.675898734650634,0.584012431779908,-2.8696285275006206,0.0041095427767903,0.0069674843586114,2.1569239975664174,Not Significant
JAK1,28111,ENSG00000162434,7708.264422713171,0.3383587129730854,0.1251134180503164,2.7044158671854746,0.0068424594592378,0.0111771692098627,1.9516681742854372,Not Significant
SPATA2L,28130,ENSG00000158792,435.0002940382651,-0.7296705311672774,0.2700108424537736,-2.702374928859379,0.0068846080541326,0.0112384455927194,1.949293752573673,Not Significant
ALOX15,28171,ENSG00000161905,13.394542629202336,-1.673358306357501,0.6207944100272355,-2.6955112342008487,0.0070280707812254,0.0114559150342415,1.9409702160816895,Not Significant
TRAF5,28776,ENSG00000082512,1188.7806012892847,0.746097320134535,0.2872352155374734,2.5975133959060024,0.0093901457468018,0.0149843584403824,1.824361846763473,Not Significant
IFNA8,29207,ENSG00000120242,2.056276524819401,-1.7714381019565932,0.7011625439483469,-2.526430022889373,0.0115228341428744,0.0181162717979641,1.741931172231158,Not Significant
PYGB,30096,ENSG00000100994,10158.983588939316,-0.5241567475785682,0.2191913140523116,-2.391320795921112,0.0167878772234828,0.0256143838249511,1.591516086972582,Not Significant
IFNA6,30269,ENSG00000120235,3.523039970626259,-1.8782991572043424,0.7931127460592002,-2.368262477859788,0.0178718517579649,0.0271124316015034,1.5668315306025402,Not Significant
FASLG,30697,ENSG00000117560,7.563098672237991,1.8232522016136103,0.7926098904973862,2.300314724144391,0.0214303960900642,0.0320585753778552,1.494055780774236,Not Significant
VPS4B,31244,ENSG00000119541,1786.652243768022,-0.2647110164000291,0.1197962574792809,-2.2096768460885468,0.0271275977911856,0.0398696245213325,1.3993578543571998,Not Significant
IFNG,31463,ENSG00000111537,1.631030405861348,3.5051119927541188,1.6077783502546423,2.180096524000944,0.0292503073839468,0.0426901654391756,1.369672162151269,Not Significant
