gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
AKT2,23188,ENSG00000105221,4696.465952388215,0.50295379558084,0.143120281561022,3.514203508371355,0.0004410747555244,0.0008734569773789,3.0587584815764037,Not Significant
AKT1,23392,ENSG00000142208,4075.964828969635,0.5461314931416301,0.157072370665411,3.476941812414459,0.0005071678718187,0.0009955822614367,3.001922849938884,Not Significant
CHUK,24485,ENSG00000213341,1282.994522588004,0.4426667076711472,0.1344296013729014,3.2929258373920955,0.0009915062428084,0.0018594690098834,2.730611055244662,Not Significant
BIRC3,24491,ENSG00000023445,506.8201444336876,1.8011632797341028,0.5472013102338869,3.291591679420948,0.0009962213947915,0.0018678541021649,2.7286570494652747,Not Significant
BAX,24575,ENSG00000087088,921.2258951132492,0.6093649253842733,0.1858733570299684,3.2783876889145835,0.0010440189998045,0.0019507811071787,2.709791459092246,Not Significant
TUBA1A,24618,ENSG00000167552,47545.26434681819,0.7471074828886988,0.2282871679956939,3.272665255117585,0.0010653857197827,0.0019872284673683,2.7017522001204552,Not Significant
CTSV,25369,ENSG00000136943,83.35363262740091,1.5976863096281422,0.5074095939537976,3.148711275202297,0.0016399213220003,0.002968224627629,2.5275032358565124,Not Significant
FAS,27032,ENSG00000026103,590.4829533622211,0.9923298072138766,0.344547531776305,2.8800955331125104,0.0039755468731398,0.0067532677823939,2.1704860291765624,Not Significant
PIDD1,27374,ENSG00000177595,1010.4933626686202,-0.8650091832531132,0.3062944063437269,-2.8241102851953173,0.0047412067678475,0.0079528453153068,2.0994774645938943,Not Significant
NTRK1,27732,ENSG00000198400,58.30251986307447,1.446895386016839,0.5229203146122752,2.7669519534532805,0.0056583093667499,0.0093691711834466,2.0282988260146944,Not Significant
CTSH,27746,ENSG00000103811,2208.605836507,0.8990199793987662,0.3251950382399352,2.764556262188268,0.0057000276484005,0.0094334872109489,2.0253277349917385,Not Significant
CASP12,28024,ENSG00000204403,19.27403571325581,0.9687875668949428,0.3560439721359228,2.7209773025594144,0.0065089230489426,0.010665343633559,1.97202514717618,Not Significant
DAXX,28043,ENSG00000204209,1411.220052863594,-0.4234908613623085,0.1558624191010817,-2.717081281073029,0.0065860431318682,0.0107843990393139,1.967204050949162,Not Significant
CTSL,28649,ENSG00000135047,4146.326518250779,0.7525882280324946,0.2875556990993768,2.617191140323762,0.008865668094815,0.0142101341913438,1.847401820856136,Not Significant
CASP7,28822,ENSG00000165806,569.2629387482809,0.7434862107833297,0.2871810966623833,2.5889106888445,0.0096280061972476,0.0153394050787153,1.8141914836752624,Not Significant
IL3RA,29116,ENSG00000185291,264.59361294764545,0.5980757411134271,0.2355116145407808,2.539474506510443,0.0111019136051105,0.0175090488257815,1.7567374462029453,Not Significant
GADD45B,29197,ENSG00000099860,2232.2034687591367,1.13342209965032,0.4484588030212214,2.527371727379573,0.0114919795273598,0.0180739499923246,1.7429469236757646,Not Significant
BOK,29723,ENSG00000176720,748.5879836396218,-1.1954868415573612,0.4880387217197761,-2.449573749690686,0.014302541660373,0.0220961854254471,1.6556826942636975,Not Significant
FASLG,30697,ENSG00000117560,7.563098672237991,1.8232522016136103,0.7926098904973862,2.300314724144391,0.0214303960900642,0.0320585753778552,1.494055780774236,Not Significant
APAF1,31522,ENSG00000120868,1862.9256895422984,0.3671088441081662,0.168944662752996,2.1729531914535496,0.029783840453497,0.0433874865166715,1.362635508284198,Not Significant
DFFA,31709,ENSG00000160049,2287.911958757415,0.3116249369374816,0.1454838702914022,2.1419895986634203,0.0321943190345413,0.0466223691070695,1.3314056616608851,Not Significant
CTSO,31713,ENSG00000256043,1397.4871109054045,0.6785137051345441,0.3168333630763057,2.1415475268970705,0.0322299100995877,0.0466680236388713,1.3309805908205845,Not Significant
