gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
ABCC3,0.6364058607058853,3.2931507686854884e-05,5.934627138373831e-05,4.226606561769809,Not Significant
ABCC4,0.39931332568852546,0.00015454983540985642,0.00025418063466285277,3.594857540247127,Not Significant
ABCD1,0.8572578957570672,8.95648471233891e-08,2.2721922829816163e-07,6.643554919481971,Not Significant
ABCD2,-0.8978240378350995,5.408222930963325e-06,1.0852938594254338e-05,4.964452654213931,Not Significant
ABCD3,0.840525200468065,9.194023824513965e-14,4.857898172049028e-13,12.31355159282045,Not Significant
ABCD4,0.9639660788730842,4.4379875453442325e-10,1.5126068225110713e-09,8.820273945079519,Not Significant
ABCE1,0.5275957975668428,1.1542396682909202e-10,4.2424013796752074e-10,9.372388244652168,Not Significant
ABCF1,0.7381155712003294,6.088593211055895e-14,3.2735623312954966e-13,12.484979385342271,Not Significant
ABCF2,0.4281771030135006,7.149738958450555e-05,0.0001227674576352884,3.910916737774596,Not Significant
ABCF3,0.44631309214079085,2.6847842870085898e-08,7.327194452929316e-08,7.13506228277332,Not Significant
ABCG1,-0.5179514902577443,0.00012188752972397395,0.00020293142944607242,3.6926506854558827,Not Significant
ABCG2,0.2450192374201863,0.22198856498418573,0.2488079006051889,0.6041358332466532,Not Significant
ABHD10,-1.649019786538683,5.98387760514179e-19,5.388078026982776e-18,17.26856612370579,Down
ABHD11,-0.533011213643237,0.00010638490277762799,0.00017831891352855552,3.748802590613454,Not Significant
ABHD12,-0.5456807230776904,8.140044168137794e-07,1.8194056204884324e-06,5.740070468005294,Not Significant
ABHD13,-0.25194257173288614,1.885693183722044e-05,3.518225551059824e-05,4.45367632166063,Not Significant
ABHD14A-ACY1,-0.06626741565131691,0.3500865274120551,0.38099774929035385,0.41907758987206273,Not Significant
ABHD14B,0.47476614263668904,0.002942607867836926,0.004125199366507012,2.3845550576154895,Not Significant
ABHD16A,-0.760246571282284,1.2879169062961309e-14,7.480986092431042e-14,13.126041152633478,Not Significant
ABHD17A,-0.9528550600874978,1.8378529169152367e-05,3.434508260712872e-05,4.464135434716955,Not Significant
ABHD17B,-1.6644029110169885,3.680835154919529e-23,4.924654643644907e-22,21.307624220317294,Down
ABHD17C,-0.5520038715922433,1.869883022542663e-08,5.2069589035972656e-08,7.28341585001998,Not Significant
ABHD2,-0.20775228306352436,0.2791381804110834,0.3084447261039243,0.5108226510758453,Not Significant
ABHD3,0.2058714843995173,0.10246815763918662,0.11959980408906633,0.9222695317448247,Not Significant
ABHD4,0.6767115075539025,1.3982663930877039e-06,3.0202438027910167e-06,5.519957998124592,Not Significant
ABHD5,-0.017100865885247174,0.8740089779590365,0.885752064217273,0.052687826884001615,Not Significant
ABHD6,-0.8488379982532344,6.535673027609623e-13,3.1379068516784396e-12,11.503359952528076,Not Significant
ABI1,-0.9131405967521954,2.6385653636993255e-19,2.4544081207101235e-18,17.61005322081221,Not Significant
ABI2,-1.1472005187893832,2.803758211412592e-10,9.8065588785597e-10,9.008483359819381,Down
ABI3,0.829138469449394,2.8513340364556458e-09,8.739557121751123e-09,8.05851057474008,Not Significant
ABI3BP,-0.2251959635024274,0.45419892928047695,0.4850473637919857,0.3142158514406857,Not Significant
ABL1,0.3408026642729888,3.328463745056028e-06,6.856516746940074e-06,5.163896458895886,Not Significant
ABL2,-1.1944117087653274,9.897749089114833e-29,2.2203808247542307e-27,26.65357253189836,Down
ABLIM1,-0.8713252049534941,7.705247929639865e-09,2.2491285950538796e-08,7.647985712849962,Not Significant
ABLIM2,-3.016502011835526,1.065641175311831e-30,2.9113540666196455e-29,28.53590497428349,Down
ABLIM3,-1.5122419968259726,3.8400544513689765e-22,4.7359154957701036e-21,20.324596055450712,Down
ABR,-1.6867001590832513,3.7558818387789235e-33,1.3297610224438713e-31,30.87622640110762,Down
ABRACL,-0.9089979325879407,4.438339306417078e-08,1.1785375979718206e-07,6.928656557958299,Not Significant
ABRAXAS1,1.2359635067895205,4.8146855599164875e-11,1.852034811277558e-10,9.73235085447716,Up
ABRAXAS2,-0.47050814501838245,2.0773997889076814e-08,5.7555641210380773e-08,7.23991210337264,Not Significant
ABT1,0.355848721110955,0.17174048751742924,0.19549942416545504,0.708854517460614,Not Significant
ACAA1,0.07816162186293493,0.16556057142399194,0.18871221944287475,0.7241999776050988,Not Significant
ACAA2,-0.8035332385429135,2.4084438158621862e-11,9.653250550369463e-11,10.015326421539017,Not Significant
ACACA,-0.6094105056387386,2.8955500320284776e-09,8.864641259818947e-09,8.052338835024543,Not Significant
ACAD10,0.035683723471988685,0.5473648895726734,0.577022598294709,0.23880717796643844,Not Significant
ACAD11,0.3984322036039006,2.5046389863436924e-05,4.596401129910348e-05,4.337582077262964,Not Significant
ACAD8,-0.7875162564435205,6.218642063098141e-21,6.7216869402688e-20,19.172521718477647,Not Significant
ACAD9,-0.8771165360109986,2.1588003862675103e-09,6.739937978601835e-09,8.171344099855617,Not Significant
ACADL,-0.5731717309899846,0.007251077768001358,0.009687648374679263,2.0137816328406277,Not Significant
ACADM,-0.3883894657603159,0.0060730824680993055,0.008192679550342882,2.0865740318658,Not Significant
ACADS,-0.9563520824752585,0.00022111465728404342,0.0003561718458170238,3.4483404130298667,Not Significant
ACADSB,-1.3773281839133535,8.21760249249743e-16,5.4726183201795105e-15,14.261804840039508,Down
ACADVL,-0.2310265846769107,0.022993162648902783,0.028996344804025815,1.5376567445662572,Not Significant
ACAN,-1.9540514387413186,1.5335368065796597e-12,7.056845543628505e-12,11.151389388061675,Down
ACAP2,0.026706345310214645,0.5900611207345084,0.6188982472516625,0.20838074724741706,Not Significant
ACAP3,-1.133124030203196,5.450074830372156e-11,2.0810648902914075e-10,9.681714377714314,Down
ACAT1,-1.3367279848783182,9.730049860204035e-34,3.709893369775231e-32,31.430638572752535,Down
ACAT2,-0.9704364364958644,2.684780737169729e-17,2.0964653183195583e-16,15.678512317704497,Not Significant
ACBD3,0.3614054537114847,2.1090017349832816e-05,3.910331147032593e-05,4.407786462747542,Not Significant
ACBD4,0.37025647424301017,0.004909265531543259,0.006691180426585542,2.174497259283023,Not Significant
ACBD5,-0.06779074019407286,0.3587756031376832,0.3897406859799775,0.4092242547814138,Not Significant
ACBD6,-0.5894912971267319,8.253672923349575e-15,4.9064809514075225e-14,13.309229882891824,Not Significant
ACBD7,-3.096857730639617,4.7038134250107425e-24,6.876684542266407e-23,22.16262089781812,Down
ACD,0.26007656386699324,0.01961121656679007,0.024921640000453896,1.6034233817676073,Not Significant
ACE,-0.3004260566259813,0.037946114609734016,0.04671015929194908,1.330588651669688,Not Significant
ACHE,-0.2151168793605185,0.11678103433853569,0.1355456942941367,0.867914273539024,Not Significant
ACIN1,0.5810558790629039,8.987472231037087e-18,7.31435484385184e-17,16.135823974406968,Not Significant
ACLY,-0.4623283876952534,7.740153859626006e-10,2.5642031039098376e-09,8.591047578445778,Not Significant
ACO1,0.21816745714563407,0.0058986766999845775,0.007973938411706424,2.0983271230201685,Not Significant
ACO2,-2.2141157219314107,7.262068484154125e-32,2.2038154767218742e-30,29.65682477134307,Down
ACOT1,-0.7152294649319886,7.98748308304224e-08,2.0407882035195552e-07,6.690202064767322,Not Significant
ACOT11,-0.2732656977358336,0.04634645243333151,0.05649610298378589,1.2479815081276013,Not Significant
ACOT13,-1.588747886568506,7.381226216516745e-20,7.241393373018171e-19,18.140177859771086,Down
ACOT7,-2.3905506429324475,1.0075573001243947e-36,5.50372723787847e-35,34.25934309766855,Down
ACOT8,-0.44871730648373875,3.5766455292684064e-05,6.419952287317614e-05,4.19246819956848,Not Significant
ACOT9,-1.1824020273574933,4.38092890130998e-15,2.691917882747083e-14,13.569938192447228,Down
ACOX1,0.3341737001481018,2.6212425428727245e-08,7.166932920609979e-08,7.1446666603198095,Not Significant
ACOX2,0.1301050795736528,0.14412122457318657,0.1654890045871262,0.7812308563038044,Not Significant
ACOX3,-0.3997705198116445,1.8082800793915524e-08,5.043512150693106e-08,7.2972669285439515,Not Significant
ACP1,-0.7308834038451244,2.0814746248504107e-09,6.510237190525218e-09,8.186403188288994,Not Significant
ACP2,0.27919411171621905,0.0008774610193684921,0.0013117179018536027,2.882159554321098,Not Significant
ACP5,0.7176955246048877,0.012387035350246567,0.016151403101680634,1.7917897437447292,Not Significant
ACP6,0.5044423903040087,0.002423925607437226,0.0034327403602468142,2.464359043756412,Not Significant
ACPP,0.6933934529697889,0.0002536332986252073,0.00040566518214348236,3.3918322657781927,Not Significant
ACSBG1,-0.8523956148551503,1.8098357534692232e-10,6.478191319759678e-10,9.188546230162062,Not Significant
ACSF2,-0.48285538380181464,8.135991617396393e-06,1.5939683181908348e-05,4.797520314917094,Not Significant
ACSF3,-1.2725314797170564,8.407602332252325e-12,3.558956188548778e-11,10.448677358213805,Down
ACSL1,-0.1411842798083247,0.07163011398112212,0.08519171120081127,1.0696026582246776,Not Significant
ACSL3,-0.2539416412858002,0.0013854984255838778,0.0020215381429636364,2.694318059859691,Not Significant
ACSL4,-0.5745950522042902,6.610192455419775e-09,1.9438198523454124e-08,7.711343986713036,Not Significant
ACSL5,0.48677215923281325,0.019184328287272727,0.024429859694424006,1.6120790272595724,Not Significant
ACSL6,-2.333010280604297,2.648341184042106e-19,2.461302087919132e-18,17.608835079891314,Down
ACSM5,-0.04077870946785819,0.6595730296942415,0.6853432931016458,0.16409183295529256,Not Significant
ACSS1,-1.5402748225644218,7.659736831768258e-15,4.563835184995752e-14,13.340670047763755,Down
ACSS2,-0.20274812366084952,0.00607150450543064,0.008191612494754055,2.0866306002367114,Not Significant
ACSS3,-0.15832332821265238,0.25553749604014414,0.28417626028652354,0.5464122052867892,Not Significant
ACTA1,0.6349437332755076,0.022843771791319547,0.028811440758008622,1.5404350236492022,Not Significant
ACTB,-0.47759056142019546,0.00011316053472924739,0.00018921895678662427,3.7230353562248637,Not Significant
ACTBL2,-0.6986934133983672,2.4648625396892817e-05,4.52819523043165e-05,4.344074857069043,Not Significant
ACTG1,-0.015373506583328117,0.9316415559178266,0.9387664042157461,0.02744246096180167,Not Significant
ACTL6A,1.7581764661293708,2.5512617537478044e-11,1.0182547390629177e-10,9.992143559985804,Up
ACTL6B,-2.3853825125531674,6.501671999620886e-15,3.900628463634225e-14,13.40886541443516,Down
ACTN1,-0.21342662248937125,0.0159946282265312,0.020569321127991508,1.686780041568886,Not Significant
ACTN2,-2.4945368879614866,2.2807445986854318e-20,2.3389429091346463e-19,18.630980378682676,Down
ACTN3,-0.022764083224264167,0.7659715372270604,0.7855944162968245,0.10480161200839745,Not Significant
ACTN4,0.17293272657799716,0.006208749423917328,0.008361608585011705,2.077710166054699,Not Significant
ACTR10,-1.2401189377937556,4.944949348616097e-23,6.556939843279612e-22,21.18329880075495,Down
ACTR1A,-1.2027461017445642,3.5156312877567014e-16,2.4510519808613197e-15,14.61064747831877,Down
ACTR1B,-1.2580058018584648,2.4375608974588122e-11,9.754929404709256e-11,10.010775869196799,Down
ACTR2,-0.21312645505760164,0.0003134995702340721,0.0004961558501697516,3.304381883515477,Not Significant
ACTR3,0.2775420149765081,1.3361150902223482e-06,2.893803989622227e-06,5.538530888942064,Not Significant
ACTR3B,-3.054177964215572,1.5764671407441843e-29,3.7984829787051422e-28,27.420389815362366,Down
ACTR5,0.07659242192352075,0.540681100452826,0.57043883788906,0.24379091354415824,Not Significant
ACTR6,0.4889047903956896,8.947760272156584e-07,1.9909627334946104e-06,5.7009368689475375,Not Significant
ACTR8,0.5333815997741679,3.5691415934673655e-06,7.326206832262238e-06,5.135120824568255,Not Significant
ACVR1,-0.5504450973483547,3.3144230480072707e-06,6.830296873234544e-06,5.165560419655859,Not Significant
ACVR1B,-1.6455674926613046,2.7547021740031456e-07,6.556984891195688e-07,6.183295817046906,Down
ACVR2A,-1.5810927082953063,7.045229263300282e-22,8.342865916005988e-21,20.078684736208416,Down
ACY3,-1.2061855553710163,1.018631453982262e-06,2.2459086643722443e-06,5.648607909412805,Down
ACYP1,-1.5076801172381886,2.7588560531314875e-18,2.349994489119939e-17,16.628933156174053,Down
ACYP2,-1.320459861000119,8.032505974053597e-12,3.414061032418289e-11,10.46672871936494,Down
ADA,-0.03301400452683346,0.7595621992807536,0.7797892230312028,0.10802277121320668,Not Significant
ADA2,0.6488316278599728,0.00039963930394557,0.0006231978299280057,3.2053740676139473,Not Significant
ADAL,-0.02961828614288503,0.8344254058614631,0.8491088131402844,0.07103665143064075,Not Significant
ADAM10,-1.0193043274417943,1.836375842640212e-09,5.785362029673719e-09,8.237669459085597,Down
ADAM11,-2.6092433818453507,5.076906790034434e-22,6.174992427938155e-21,20.20936357061999,Down
ADAM12,0.8617743263226283,0.000662873265759653,0.001007865589145812,2.996597382359278,Not Significant
ADAM15,-0.4381321801734438,3.7732106025997945e-06,7.729846322074643e-06,5.111829140252233,Not Significant
ADAM17,0.8206793385511281,8.523378817552084e-09,2.4795933513666754e-08,7.6056195368101545,Not Significant
ADAM22,-3.164178486028387,2.7633026853925493e-30,7.33755552353343e-29,28.134448599410707,Down
ADAM23,-3.192652648954382,3.731041247608696e-31,1.0669342952296405e-29,28.971862324809667,Down
ADAM9,0.617821514936772,1.634151892491454e-05,3.08373586819136e-05,4.510922827735065,Not Significant
ADAMTS1,-0.2626792568332387,0.03825706416366729,0.047065096428272404,1.3273010471804858,Not Significant
ADAMTS4,-0.6734986701051149,0.0010117484878889823,0.0015010390550793068,2.8236080078334953,Not Significant
ADAMTSL2,-0.38144366759450965,0.0016306532315143317,0.0023564444657549186,2.6277427907867517,Not Significant
ADAMTSL4,0.5999833020565856,0.00242224506470048,0.0034308271708351204,2.4646011591350665,Not Significant
ADAP1,-2.6809192222727782,1.0608630988439547e-36,5.751314581180585e-35,34.240232877032014,Down
ADAP2,0.8050749032498185,7.823879541907416e-06,1.5365804179568737e-05,4.813444705722613,Not Significant
ADAR,0.468922958922692,7.111602586970303e-10,2.370306478635091e-09,8.625195496447835,Not Significant
ADARB1,-0.6077178880546382,3.4666281617117715e-06,7.124211754246363e-06,5.14726318040279,Not Significant
ADAT1,0.72967400269545,3.7514027020858587e-07,8.796654815501623e-07,6.055682449596132,Not Significant
ADAT2,0.5801307430004,4.975529882624401e-05,8.739717115399467e-05,4.058502624254531,Not Significant
ADAT3,0.5406875400125527,0.0007783824011158673,0.0011703282411115214,2.9316923149113703,Not Significant
ADCK1,-1.0419691323458302,9.794364925502993e-10,3.1979154488569843e-09,8.495133022947593,Down
ADCK5,-0.40495348878539006,0.19385232431347185,0.21920791350124155,0.6591437716845381,Not Significant
ADCY1,-2.3693467484635016,5.3380203861018895e-09,1.5857150170928816e-08,7.799774860918112,Down
ADCY2,-1.732674355040429,6.2322522903458006e-27,1.1646591398601335e-25,24.93380116076517,Down
ADCY3,-0.8105038038726525,1.2613537119418332e-07,3.1297808790470894e-07,6.5044860670388225,Not Significant
ADCY5,-2.294780322276687,5.312806922072699e-31,1.4986722832480956e-29,28.82429332454806,Down
ADCY6,-0.32506918727050704,9.796437945869144e-05,0.00016516216808965323,3.78208942476081,Not Significant
ADCY7,0.06012488389307031,0.4908007754251015,0.521087848979996,0.28308905383854344,Not Significant
ADCY8,-0.5020541913566415,1.1762417464722088e-07,2.927666269495271e-07,6.53347843088454,Not Significant
ADCY9,-1.5020066141495347,2.2427775022789054e-11,9.020506576978797e-11,10.044769072501415,Down
ADCYAP1R1,-0.2207663219785948,0.054592230343121544,0.06586164046485649,1.1813674561937715,Not Significant
ADD1,-1.7790856746142845,1.4480182294540036e-23,2.0177271419527074e-22,21.695137563944684,Down
ADD2,-2.2389852338941254,9.86234636960447e-37,5.431595945037721e-35,34.26507254457572,Down
ADD3,-0.8863384096413017,4.010326983742538e-07,9.349046713051753e-07,6.029232670236354,Not Significant
ADGRA1,-1.7010663911272064,8.660921241029862e-06,1.6933044552569464e-05,4.771264948949227,Down
ADGRB1,-1.3958217385293308,1.4586457862116083e-10,5.292103167890078e-10,9.27637169796741,Down
ADGRB2,-1.7754790783920795,8.905619920364775e-15,5.269960076809378e-14,13.278192674822948,Down
ADGRB3,-1.9123934961405147,1.693049403895992e-14,9.698927487701367e-14,13.01327628758175,Down
ADGRE2,1.3111073739020505,6.367792729878654e-05,0.0001102134262143447,3.9577654964495155,Up
ADGRE5,0.982239027249572,3.6950224789301e-07,8.668354515028941e-07,6.062063335380323,Not Significant
ADGRF5,-0.08476522101981587,0.3818626124930408,0.4134395603744604,0.3835879698221304,Not Significant
ADGRG1,0.48795315848356424,0.0013203319057052527,0.0019316001133501018,2.7140827777864343,Not Significant
ADGRL1,-2.313630202608363,9.70383972797895e-29,2.1815824563398033e-27,26.661228367524004,Down
ADGRL2,-0.6584423055040012,1.518837187239574e-06,3.269819293066541e-06,5.485476248010236,Not Significant
ADGRL3,-1.1400577465847122,9.787566319612078e-14,5.155808594172172e-13,12.28770321390161,Down
ADGRL4,0.44366635499470763,0.006965000710519228,0.009323391511804868,2.0304260783184263,Not Significant
ADH1B,-2.3491583813250223,4.124960735556311e-06,8.406741660960213e-06,5.075372298240421,Down
ADH5,0.0508056447820772,0.25765988856748356,0.28639150296823274,0.5430398713807727,Not Significant
ADHFE1,-1.6983108136151015,8.963858324658803e-10,2.944297926834127e-09,8.531018246836709,Down
ADI1,0.41395312024573516,0.012187040423314938,0.01590258289661341,1.7985323318653783,Not Significant
ADIPOQ,1.2397680285861536,2.3665519862289845e-05,4.3589339226032076e-05,4.3606197144340975,Up
ADIRF,-0.8873332096833638,0.0010898599717274434,0.001610270041974586,2.7931012867599714,Not Significant
ADK,0.3472929177634827,0.037473833189810825,0.04615063058125188,1.3358223605950108,Not Significant
ADM,0.6215593829147611,0.007751218774722729,0.010328012829760482,1.9859832312479568,Not Significant
ADNP,0.8023142541063392,7.467098170660944e-10,2.4784765579850053e-09,8.605815184398896,Not Significant
ADO,-0.8847149747003838,4.609427480143036e-23,6.127653977114797e-22,21.212705766885986,Not Significant
ADORA1,-1.9484134442945225,1.9853911992709217e-13,1.0120439271895701e-12,11.994800636782772,Down
ADPGK,0.369104816710691,0.057451797889595674,0.06914276381463769,1.1602532645758494,Not Significant
ADPRH,1.0978973180355824,1.7551402129766662e-09,5.54285633400307e-09,8.256266377795468,Up
ADPRHL1,-2.2009312262422656,1.9284849286151943e-06,4.1050305975369245e-06,5.386683601445412,Down
ADPRHL2,0.34592575684652105,8.401229800615223e-08,2.1401958148459093e-07,6.66954648954027,Not Significant
ADRM1,0.13860841536412954,0.0068221372852542575,0.009143912825419981,2.038867922991114,Not Significant
ADSL,0.951542035781325,1.9382101928807618e-10,6.909188321128716e-10,9.160572969754607,Not Significant
ADSS,-0.7310367065342943,3.8257701540494285e-16,2.6566005025684125e-15,14.575673749532056,Not Significant
ADSSL1,-0.3822685692838037,0.019595722887757558,0.024908264578697104,1.6036565297959118,Not Significant
AEBP1,1.0401012359003323,3.1488069561331496e-07,7.437243386972988e-07,6.128588005807158,Up
AES,-0.10901559505228174,0.12953532964449835,0.1496817546924493,0.8248311343216392,Not Significant
AFAP1,0.7143680162352032,3.3276738735768103e-07,7.843695052097152e-07,6.105479299217142,Not Significant
AFAP1L1,1.0591647728727647,3.424727617416615e-05,6.162141706082895e-05,4.210268318764578,Up
AFAP1L2,-0.22982396692135712,0.0369537587105698,0.045574842940559364,1.3412748193304942,Not Significant
AFDN,-0.6959642617883258,3.4519145343469784e-11,1.354352747380991e-10,9.868268206929304,Not Significant
AFF4,0.32630009596275295,0.0017492689340544818,0.002520157831774824,2.598572259487342,Not Significant
AFG1L,-1.6090987004212447,1.4374986176907146e-16,1.0470904906607871e-15,14.980015784513672,Down
AFG3L2,-1.6072615620841921,1.1969218410954481e-13,6.260683137669608e-13,12.203378275937597,Down
AFM,2.4491825145325,1.1498602030825722e-20,1.213883859420537e-19,18.91582286319951,Up
AFTPH,-0.3956059411755509,5.783035752390123e-05,0.00010066157047931237,3.997136298206923,Not Significant
AGA,0.7222032494456179,2.452327552505261e-06,5.139174047519078e-06,5.289106673889618,Not Significant
AGAP1,-1.3062317366948715,2.608088168463666e-38,1.6654963034072574e-36,35.77845632689451,Down
AGAP2,-2.3968461149386098,2.5993164109490748e-27,5.0667199478593487e-26,25.29527309974733,Down
AGAP3,-1.6764431823148278,5.848048674665854e-23,7.695618034715155e-22,21.11375649626289,Down
AGBL4,-1.9054219313605025,4.622221967608288e-12,2.018150522686018e-11,10.695046445267572,Down
AGFG1,-0.6842253335694636,8.150325898998603e-08,2.0808619642550028e-07,6.681756728126032,Not Significant
AGFG2,-0.5711335817677318,1.5029040864032951e-09,4.794277853316549e-09,8.31927679995081,Not Significant
AGGF1,0.5068103924161473,2.275153231548386e-05,4.19746011825366e-05,4.377013421575774,Not Significant
AGK,-1.3036238443272619,9.522001089097557e-15,5.609196906418589e-14,13.251099314158775,Down
AGL,-0.7958715457479902,1.2622784212132075e-15,8.26355728704923e-15,14.082832957817306,Not Significant
AGMAT,-1.0263009043503402,2.5106131979945452e-05,4.605740708129224e-05,4.336700515394459,Down
AGO1,-0.05431987999322943,0.2043526659771233,0.23048075632851625,0.6373653295768184,Not Significant
AGO2,0.40395130830523235,3.600789124066215e-14,1.9810049678861114e-13,12.703114435353518,Not Significant
AGO3,-0.21388820435490394,0.008729545573411752,0.0115605394241276,1.9370219009106153,Not Significant
AGO4,0.010779772697951318,0.9371824385592487,0.9441668605268312,0.024951247013116122,Not Significant
AGPAT1,-0.6239104129713305,5.188077283753755e-11,1.988317247665421e-10,9.701514320181065,Not Significant
AGPAT2,0.03015100428448306,0.7793200599898916,0.7978698243763924,0.09806795973533403,Not Significant
AGPAT3,-0.40387964875600013,2.799271269225376e-05,5.098445256582142e-05,4.29256223947628,Not Significant
AGPAT4,-0.9342803576704628,5.972249990114694e-18,4.957348496579254e-17,16.30475054955938,Not Significant
AGPAT5,0.00539670879711554,0.9543133535086327,0.9596491588424839,0.01788751303101268,Not Significant
AGPS,0.4410522641808308,5.726135165522169e-09,1.6956853751897655e-08,7.770654725484106,Not Significant
AGRN,0.6247237968564943,2.0063909219038357e-09,6.288624843750986e-09,8.201444312911546,Not Significant
AGT,1.3456014878681288,4.038591135430627e-12,1.777492394448093e-11,10.750192248857713,Up
AGTPBP1,-1.3393032366801088,1.6197224602389391e-16,1.1675686349464762e-15,14.932717580224475,Down
AGTRAP,1.3038799153262846,0.006590786980779588,0.00884749828255542,2.0531795129941237,Up
AHCTF1,0.6242572837927062,2.060439690644926e-08,5.711615643121979e-08,7.24324102561696,Not Significant
AHCY,0.44323317553063285,1.449370334498015e-07,3.5724593444920293e-07,6.447032704891992,Not Significant
AHCYL1,-1.1293696315789203,1.00401098121904e-09,3.2740445812998078e-09,8.484915411276953,Down
AHCYL2,-0.6100796281352207,1.2903981955268036e-09,4.149445417744361e-09,8.382009943795826,Not Significant
AHDC1,0.059377658826820105,0.59700592084562,0.6254261906282265,0.20382393600138055,Not Significant
AHNAK,0.5588262094209799,9.644828901553673e-05,0.00016268517912213935,3.7886520101771937,Not Significant
AHNAK2,-1.4111016136001338,2.44396651997017e-13,1.2313285337061714e-12,11.909626056459771,Down
AHR,1.0253450607171117,5.395417574002723e-09,1.6013943977129838e-08,7.79550169515356,Up
AHSA1,-1.1102405470473506,1.991478599207998e-26,3.5556261988260803e-25,24.44908390246004,Down
AHSG,1.851520446988861,2.7414074616192577e-12,1.2299702701721919e-11,10.910105385842071,Up
AHSP,0.8026061803930908,0.0025621424318770583,0.0036181441559365486,2.441514133750233,Not Significant
AIDA,-0.10915475976435332,0.21350211462767607,0.2399420763506241,0.6198935872777965,Not Significant
AIF1,1.1350298688666924,3.800307116284486e-08,1.0187328553542421e-07,6.99193968709879,Up
AIF1L,0.07757895755953015,0.6808546035560991,0.7055266867511633,0.15148655428444338,Not Significant
AIFM1,-0.8556064961655034,1.6123989489726844e-11,6.597272271956239e-11,10.180635592049894,Not Significant
AIFM2,0.5841167172098414,1.0704337925969633e-07,2.677113250154203e-07,6.572333256427294,Not Significant
AIFM3,-2.5755943593424386,2.424665193620572e-15,1.537048721096013e-14,13.8133123660931,Down
AIG1,0.6621188116409799,0.014571902294796485,0.018849127747798757,1.7247087421734455,Not Significant
AIMP1,0.12136736605151933,0.016293587759834135,0.02093309738238873,1.6791665061785215,Not Significant
AIMP2,0.238352597154265,7.827037596415978e-07,1.752455029922433e-06,5.756353117730559,Not Significant
AIP,-0.290358767916336,0.0016187533911130364,0.0023405478605494647,2.6306824738016465,Not Significant
AJAP1,-2.2588346855126122,5.134242420860245e-24,7.484920078254103e-23,22.12581283256322,Down
