gene_name,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
ACTR1B,-0.8003832503349635,4.4686476316922097e-07,1.532238129396437e-06,5.814673734542727,Not Significant
ACTR2,-0.59916517992718,0.0024139257823856054,0.004028808537401025,2.394823371262902,Not Significant
ACTR3,0.8958321109825427,1.647369923735513e-06,4.985162094235974e-06,5.302320715890393,Not Significant
ACTR3B,-0.8279969397701414,4.2101306124098546e-05,9.628344106564557e-05,4.01644839690639,Not Significant
ACTR5,0.0886621816626132,0.4456954885677962,0.49150917918248266,0.30846836708703235,Not Significant
ACTR6,-0.6341052185755771,0.0020279656962357735,0.003427806446959594,2.464983708741424,Not Significant
ACTR8,0.3314068590186494,0.004490586224439178,0.007146664149706502,2.1458966266516497,Not Significant
ACVR1,0.5215110095832074,0.00020573127984422658,0.00041302050879847324,3.384028382636902,Not Significant
ACVR1B,-1.11284999083664,2.0384745909878792e-10,1.5133082556825274e-09,8.820072598674631,Down
ACVR2A,-0.7557459963140616,2.0280810617521465e-07,7.467430049740908e-07,6.126828836906467,Not Significant
ACY3,-0.8221489282681453,0.28200925815253325,0.32546239736838356,0.48749918085544186,Not Significant
ACYP1,-0.4083041391406681,0.01608468580262982,0.023227798849726606,1.6339919435665602,Not Significant
ACYP2,-0.45042582924222785,3.2773044473555385e-05,7.672685336430326e-05,4.115052612232492,Not Significant
ADA,1.0459931026116074,0.019172345434990776,0.0272915370795672,1.5639720038546323,Up
ADAL,-0.16038252840334444,0.12035294381874928,0.14909495483501548,0.8265370522169204,Not Significant
ADAM10,0.34514584208553956,0.002987399272627523,0.004900677458467622,2.309743879943453,Not Significant
ADAM11,-3.4747426284109117,2.0667717285469347e-15,6.651967537821668e-14,13.177049878842073,Down
ADAM12,3.3256640267636826,9.127153434936781e-08,3.666146080683937e-07,6.435790234198958,Up
ADAM15,0.8552084009659424,6.454793632767892e-07,2.1340856926978584e-06,5.670788145774425,Not Significant
ADAM17,1.0129739170287309,4.2325613912890596e-08,1.8307781646992696e-07,6.737364275951515,Up
ADAM22,-1.293744726610857,7.480755410039426e-06,1.9952642308905795e-05,4.699999582975223,Down
ADAM23,-1.297567658393863,2.291770335080525e-06,6.732952567979356e-06,5.17179444502075,Down
ADAM9,1.6794701921675106,3.913589669466419e-14,8.14576494425717e-13,12.089068126153398,Up
ADAMTS1,0.6748728555761154,0.045858144045206425,0.061229283381233866,1.2130408234549581,Not Significant
ADAMTS4,0.9439882666268105,0.08713235798484335,0.11081572709750181,0.9553985996530396,Not Significant
ADAMTSL2,-0.7313026737167494,0.00029489128728789007,0.0005766177849647136,3.239111966538657,Not Significant
ADAMTSL4,2.056738039767671,0.0019569126324443563,0.003316842928112072,2.479275094374206,Up
ADAP1,-2.346331730642339,7.345177647291777e-10,4.773891588310798e-09,8.321127447736679,Down
ADAP2,2.2873807725620665,1.6795301011272437e-11,1.616006326528735e-10,9.791556943331766,Up
ADAR,-0.056266765117751305,0.35315823351652287,0.39920512168373556,0.39880389547906614,Not Significant
ADARB1,-1.9151466640548414,2.3065936463965963e-17,1.7212314365777266e-15,14.76416073056092,Down
ADAT1,0.3475724501705706,3.5777135773768285e-06,1.010142561056451e-05,4.995617330067821,Not Significant
ADAT2,0.5852489096224627,0.00025403512682903594,0.0005019909508975496,3.299304111561518,Not Significant
ADAT3,1.301862063297424,0.007860716825193991,0.012000130519321757,1.9208140303262953,Up
ADCK1,-0.19866977385570905,0.15412309203989072,0.1873580341751972,0.7273276790145768,Not Significant
ADCK5,-0.2182621746093556,0.09996546472494044,0.12580288465197376,0.9003094004323149,Not Significant
ADCY1,-3.275874496148127,1.285087738418636e-15,4.5122244562965405e-14,13.345609304923109,Down
ADCY2,-2.0770026142023745,2.726207235411599e-08,1.2354391223363224e-07,6.908178650087719,Down
ADCY3,-0.5924197089335408,1.2980678969927072e-08,6.29294321188861e-08,7.201146187349081,Not Significant
ADCY5,-2.3158969177587654,1.5156701763104637e-17,1.2215089084921289e-15,14.913103361359504,Down
ADCY6,0.06375017039599484,0.6850352268366506,0.7230767890981159,0.1408155791775005,Not Significant
ADCY7,0.9484262704849584,1.6083414784211014e-06,4.877312478511191e-06,5.311819419240137,Not Significant
ADCY8,-0.2085652528485049,0.4571043464527119,0.5027698641952856,0.2986307616263469,Not Significant
ADCY9,-1.0927842456478807,7.84126558800577e-13,1.0925713628432938e-11,10.961550186872987,Down
ADCYAP1R1,0.1779763915522068,0.5061506136013434,0.5509809618008644,0.2588634071875521,Not Significant
ADD1,-0.4529985327419759,5.750624749412513e-06,1.567946592179842e-05,4.804668734455543,Not Significant
ADD2,-1.8606693600832287,8.307213723310521e-11,6.759844188096138e-10,9.17006331426989,Down
ADD3,-0.9236733266709045,5.751005219480361e-06,1.567946592179842e-05,4.804668734455543,Not Significant
ADH1B,-2.4427695748407583,6.210022657858081e-05,0.00013725267278469135,3.862479189578486,Down
ADH5,0.538079995727248,0.0003012124076733766,0.0005881786770501251,3.2304907238060383,Not Significant
ADHFE1,-0.41894470048477217,0.07238157257226628,0.09332803815346352,1.0299878633699648,Not Significant
ADI1,0.392400008982019,0.01644240931675865,0.02367989012966785,1.6256203169909116,Not Significant
ADIPOQ,-0.5362903685062754,0.6318584653976037,0.6728691522637906,0.17206938150373557,Not Significant
ADIRF,-1.5736703452246452,0.0001058818569462911,0.00022385179997417345,3.6500394091397803,Down
ADK,-0.3229039363838453,0.005077488667555456,0.007999784303558596,2.0969217226376986,Not Significant
ADM,3.4645479330965543,1.5683705376943208e-05,3.919564573736688e-05,4.406762176277202,Up
ADNP,0.3429220585809283,7.247609596965573e-05,0.00015824104698706367,3.800680852268634,Not Significant
ADO,-0.4460385182671871,0.01009485477361164,0.01509508193400084,1.8211645253445685,Not Significant
ADORA1,-0.2595470573116856,0.17820277335667406,0.21356349497919755,0.6704729805011491,Not Significant
ADPGK,1.1619845180021038,1.294399514125324e-16,6.687067028358214e-15,14.174764323592353,Up
ADPRH,1.9525897605645621,3.566719474267794e-10,2.498687898732528e-09,8.602287986499812,Up
ADPRHL1,-2.1704400011967024,6.857759232409525e-14,1.336268210972796e-12,11.874106363077008,Down
ADPRHL2,1.089134007088301,5.609212460121327e-09,2.9492278874353995e-08,7.5302916681291565,Up
ADRM1,0.7640811228810982,4.053196360363617e-05,9.300833888681114e-05,4.03147811198183,Not Significant
ADSL,0.7726514244917588,3.653908389968671e-09,2.0059658376318467e-08,7.6976764674543405,Not Significant
ADSS,-0.289388889399703,0.09139018847415885,0.11585060509483783,0.9361016935212839,Not Significant
ADSSL1,0.7437595811274313,0.0007797593594879991,0.0014161340882426724,2.848895623039733,Not Significant
AEBP1,2.6776161570125687,3.924859593654127e-05,9.029238535389741e-05,4.044348873587103,Up
AES,-1.0806675410294808,1.6606096687023557e-08,7.872462024709426e-08,7.10388942564206,Down
AFAP1,0.6600708777330233,0.00011114038793566795,0.00023402373269154985,3.6307400979131894,Not Significant
AFAP1L1,2.086990992611641,1.358352515646632e-09,8.343928806478153e-09,8.078629410128697,Up
AFAP1L2,-0.393744350225095,0.0972500827772544,0.12266149166120707,0.9112917582504165,Not Significant
AFF4,0.23553179033633853,0.0008168385549830655,0.0014784102772007549,2.8302050271060684,Not Significant
AFG3L2,-0.3048435487861596,0.03298830374214062,0.04518504541014577,1.3450052769250587,Not Significant
AFM,0.941088014203186,0.4021517340020696,0.4487954545626287,0.34795155029994507,Not Significant
AFTPH,-0.7286951369371089,0.00012047296868923898,0.00025189802544113603,3.59877523680272,Not Significant
AGA,1.1371375540524546,1.5009692525292937e-05,3.760448706784408e-05,4.424760330802727,Up
AGAP1,-1.1704976367451039,8.373221550453925e-11,6.80805761898893e-10,9.166976777320787,Down
AGAP2,-2.5977184792226744,2.5021727142763286e-10,1.8213069308973797e-09,8.739616859717135,Down
AGAP3,-0.972278252782889,1.1034730458914484e-07,4.3254425931169073e-07,6.36396944752541,Not Significant
AGBL4,-2.2945787986723367,5.659068590967889e-14,1.1239484768872215e-12,11.949253596877668,Down
AGFG1,0.0027093272635276833,0.9723274205451077,0.9770142217996748,0.010099114475527977,Not Significant
AGFG2,0.1932068654449708,0.2367022296328518,0.2771752018274264,0.5572456275640734,Not Significant
AGGF1,-0.19274016185302045,0.10325478548191978,0.12955395552931373,0.8875493226370228,Not Significant
AGK,0.020582260570083832,0.8778441486030164,0.8961696344777855,0.04760977566751602,Not Significant
AGL,-0.2561937047231382,0.042040378205839626,0.05650630687733535,1.2479030762661933,Not Significant
AGMAT,-1.321776788858278,5.009584216712426e-05,0.00011257316841213692,3.9485651103652346,Down
AGO1,-0.0006908533014033935,0.9914065878711433,0.9930824267886942,0.0030147031523162227,Not Significant
AGO2,0.3520600044489015,0.0037650912527588186,0.006075529277637728,2.21641588195273,Not Significant
AGO3,0.24356352653536106,0.16877950505956996,0.20331038311253233,0.6918404412668825,Not Significant
AGO4,0.3220616367821094,0.0042634937414631835,0.0068121230692307876,2.166717514584214,Not Significant
AGPAT1,-0.049612487651796044,0.6229938344889281,0.6647643140177377,0.17733230246275325,Not Significant
AGPAT2,0.03833894887010558,0.8182218796786025,0.8434481951129379,0.07394158677670283,Not Significant
AGPAT3,-0.5513174698812762,1.1555785398233697e-05,2.9628857350771647e-05,4.528285096944636,Not Significant
AGPAT4,0.130012131761287,0.3535031573326887,0.3995053631332181,0.3984773861534233,Not Significant
AGPAT5,1.1776411896825962,4.3097815844473963e-10,2.967651379475261e-09,8.52758711850851,Up
AGPS,0.18414577016248757,0.120397453907228,0.1491311878349213,0.8264315229574233,Not Significant
AGRN,0.3797717996330796,0.18314714983000518,0.21894201820190723,0.6596708829178636,Not Significant
AGT,0.8658953795558197,0.012942128028769406,0.019044551236024394,1.7202292565559105,Not Significant
AGTPBP1,-1.5418449242026426,1.1718653462092489e-08,5.7363321174499384e-08,7.241365712186783,Down
AGTRAP,2.220371461393345,5.9415721787482436e-08,2.4960549678361055e-07,6.602745854901054,Up
AHCTF1,0.15388013118582933,0.062017258436419656,0.08088579252828737,1.0921277548825425,Not Significant
AHCY,1.0904611929618753,4.4022439127597874e-07,1.5120424540450765e-06,5.82043601485421,Up
AHCYL1,-0.46584971367626693,0.10704050805533707,0.13385378328568343,0.873369349266921,Not Significant
AHCYL2,-0.09427702775622748,0.5830920205207163,0.625899735186542,0.2034952321933852,Not Significant
AHDC1,-0.6992826291545811,0.002008226387242033,0.00339615118769116,2.4690129843531508,Not Significant
AHNAK,0.24563631784295126,0.32449124020146514,0.36991340429892045,0.43189993116749215,Not Significant
AHNAK2,-1.7308977815132707,2.3677215571834654e-07,8.595469177321164e-07,6.0657304126871745,Down
AHR,1.58076862674843,2.1707776987856575e-07,7.946371561615813e-07,6.099831131781698,Up
AHSA1,-0.6703956350516407,6.098225377767176e-06,1.6545521803292898e-05,4.781319531754822,Not Significant
AHSG,-1.3938300697251247,0.02129334901337172,0.030098105508728316,1.5214608397217326,Down
AHSP,-0.6619398625172401,0.7598435536964084,0.7910162198964161,0.10181461114291913,Not Significant
AIDA,0.33667201744524533,0.0008742332922960719,0.0015749331521084816,2.802737875072176,Not Significant
AIF1,2.320000996094496,2.748587961111386e-06,7.93388971926536e-06,5.100513840495014,Up
AIF1L,0.8755164567166496,0.00518352917599313,0.008154102579474513,2.0886238293788932,Not Significant
AIFM1,0.4200311410027524,2.286940510396339e-05,5.51955886481378e-05,4.258095630646308,Not Significant
AIFM2,-0.34652341423740474,0.1319534126638317,0.1621689251159498,0.7900323618610379,Not Significant
AIFM3,-3.7694749767367135,7.623404622064634e-13,1.0651619717431224e-11,10.972584347074376,Down
AIG1,-0.24124557497090393,0.004196381116789812,0.0067134100953693135,2.1730568226920255,Not Significant
AIMP1,0.43146478715703296,9.561134131457752e-05,0.00020367702524911268,3.6910579566172155,Not Significant
AIMP2,1.3331406610363175,2.9008075262067605e-06,8.332687487598206e-06,5.079214905820654,Up
AIP,0.10362463281781942,0.23171715661249165,0.2718433254587447,0.5656813257191844,Not Significant
AJAP1,-3.3945057333637685,4.7726094231441445e-14,9.654471351155443e-13,12.015271501849552,Down
AJUBA,2.791504057341175,5.420614344636739e-08,2.3002219422017908e-07,6.638230258059247,Up
AK1,-0.4693708907952967,0.00861404583398897,0.01304734592265898,1.8844778230667991,Not Significant
AK2,1.4399528260945758,2.0461894006842935e-08,9.49922213018137e-08,7.022311956648135,Up
AK3,0.21633164871086663,0.1011058468588022,0.12707926403687753,0.8959253089979317,Not Significant
AK4,-0.10962568830649388,0.5902695956628629,0.6329298463765493,0.19864442429540888,Not Significant
AK5,-4.0110651168455185,5.040315657910873e-12,5.6106231975463125e-11,10.250988896992732,Down
AKAP1,-0.42371417007120726,7.230446115123083e-05,0.00015790052929492724,3.8016164142001863,Not Significant
AKAP10,-0.3242013144237781,0.00012396397804946045,0.0002586605457477764,3.5872698104437575,Not Significant
AKAP11,-1.6724310942250646,8.157004025171084e-09,4.139730909298413e-08,7.383027887962426,Down
AKAP12,-0.541705021296977,0.013214571386721625,0.019405771450413067,1.7120690877862232,Not Significant
AKAP13,1.2273529416977595,8.403782684459664e-13,1.1534019994992733e-11,10.938019300046026,Up
AKAP17A,0.726013327119901,1.907535086299568e-06,5.689997071848434e-06,5.244887957098847,Not Significant
AKAP5,-2.9940041445961274,2.3792314009096037e-09,1.3688393565256053e-08,7.863647516561508,Down
AKAP6,-1.4852901745203262,1.6189460096064894e-09,9.760180790410397e-09,8.01054213770724,Down
AKAP7,-0.769865567837325,9.617733867334552e-11,7.701832351313853e-10,9.113405939061991,Not Significant
AKAP8,0.41044242146407584,9.050661099598817e-05,0.00019386850928632465,3.7124927291052003,Not Significant
AKAP8L,0.07783907328004958,0.5811609466192753,0.6240263671117651,0.20479705959767655,Not Significant
AKAP9,-0.37059076029441584,0.0004307782052900665,0.0008186492435563347,3.086902135134728,Not Significant
AKR1A1,1.1988508399448747,5.183581688090077e-08,2.207075313855428e-07,6.656182846795867,Up
AKR1B1,0.9204961432111496,5.630161396701173e-09,2.957155678329907e-08,7.529125811605116,Not Significant
AKR1B10,9.120716364252726,7.790712779764465e-08,3.180050265127521e-07,6.497566015331609,Up
AKR1C1,-1.5752068588072206,3.31564848529795e-05,7.746252977943309e-05,4.11090832388353,Down
AKR1C2,-1.4786696591811452,0.0009442511049273639,0.0016916922694359352,2.7716786352926737,Down
AKR1C3,-0.5802288252051291,0.11430122399782364,0.14210422442972667,0.8473930113107476,Not Significant
