gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
CCDC9B,1.2393167376827394,1.2304989981239045e-07,2.791687897007786e-07,6.554133136257966,Up
CCK,-2.1331031237585334,3.133522875641818e-23,3.766378708147308e-22,21.424076013955677,Down
CCL14,1.592631463735025,0.00025437155063108384,0.0003967266212944189,3.4015086563613495,Up
CCL18,1.529665480720364,3.0978867133422826e-05,5.375213002030308e-05,4.26960432140798,Up
CCL2,2.041096926471326,0.00019394022058879861,0.0003062384338757289,3.51394030490922,Up
CCL20,1.6038228484079016,1.9255657067068076e-09,5.281479167618224e-09,8.277244428911395,Up
CCL5,1.477248133534228,1.3711559864696175e-05,2.4804245156694904e-05,4.605473984885414,Up
CCM2,-0.03935132889153942,0.517740888187452,0.5473456129538075,0.2617383584924114,Not Significant
CCNA2,0.7807444695605268,0.0006484710391338404,0.0009648277653436457,3.0155502071089537,Not Significant
CCNB1,1.062230882021271,0.00034650331189417597,0.0005329914250785397,3.273279777973483,Up
CCND2,-0.0436548593891658,0.7479810795502437,0.7680512042062234,0.1146098255896751,Not Significant
CCNDBP1,0.4854721043259959,0.0016211637931553013,0.0023173158367142998,2.635014770355772,Not Significant
CCNH,0.5179077660660573,3.5849197414922404e-05,6.157661648381638e-05,4.210584178420459,Not Significant
CCNK,0.7602115858423303,3.23567782883589e-08,7.834419753513091e-08,7.105993163481177,Not Significant
CCNL1,-0.08951853269512082,0.5462834524951122,0.5749509056644715,0.2403692375873966,Not Significant
CCNL2,-0.12427162367049782,0.31254483139141614,0.3403723739227088,0.4680456963542228,Not Significant
CCNT1,0.7316019067255692,1.4807705972554432e-15,7.630366904372232e-15,14.117454578596474,Not Significant
CCNT2,0.038342365061852846,0.7204180571082681,0.7423850664726228,0.12937077279911516,Not Significant
CCNY,-1.784644321640146,2.6905159287188178e-27,5.822365967158873e-26,25.234900500284617,Down
CCNYL1,-0.4787578576706399,0.003549986819706492,0.004873623424732904,2.312148030932735,Not Significant
CCP110,-0.2804887323549198,0.007216261966693548,0.009593112491866302,2.018040462825935,Not Significant
CCPG1,0.6135846192898717,8.303884895632088e-08,1.9237733781133854e-07,6.715846089487196,Not Significant
CCR1,1.085176886810285,6.697871172125779e-06,1.2557302058835957e-05,4.901103658912615,Up
CCS,0.06536673673513106,0.36703686646487615,0.3962338459897216,0.4020484301130731,Not Significant
CCSAP,-2.3102365680939454,5.6647678784030625e-28,1.3917066210758737e-26,25.856452306590796,Down
CCSER2,-0.6383987511798759,8.273553879891539e-07,1.7172367365063018e-06,5.765169829317154,Not Significant
CCT2,-0.3578566678213962,1.498625251389577e-09,4.16422590542288e-09,8.380465718446477,Not Significant
CCT3,-0.43985612400175206,5.575321570396214e-10,1.625133638371722e-09,8.789110920210627,Not Significant
CCT4,-0.3890108814882654,1.6363781865524493e-10,5.054320636149687e-10,9.296337210755336,Not Significant
CCT5,-0.614303030154154,4.5926887450802754e-12,1.6668513649770078e-11,10.778103124976,Not Significant
CCT6A,-0.5130133645316122,1.3618860018343446e-06,2.7531309755474253e-06,5.560173127290121,Not Significant
CCT6B,-1.127757542077527,9.246985422769874e-08,2.1313523309479988e-07,6.671344751722476,Down
CCT7,-0.4698665289468067,1.651973750587029e-15,8.47899150387593e-15,14.071655799906933,Not Significant
CCT8,-0.4720351171260269,2.8880606060397974e-22,3.0927801284226596e-21,20.5096509537139,Not Significant
CCZ1,-0.17230707439177365,0.005121440080206023,0.0069080043792749115,2.160647395786929,Not Significant
CD109,1.0116894874637028,1.8986584217979393e-06,3.7780798150439204e-06,5.422728871489093,Up
CD14,2.314077706768277,4.939110434900474e-15,2.4136713857689685e-14,13.617321858125127,Up
CD151,1.188084440271695,1.4913602794547982e-10,4.628374820764757e-10,9.334571477724106,Up
CD163,2.4557080303894,8.608684524097288e-14,3.722800050325246e-13,12.429130288888336,Up
CD164,-0.8016472570573359,1.8341072399932804e-07,4.081065040848665e-07,6.389226483723033,Not Significant
CD177,1.120868068671037,1.399764167179334e-06,2.8264103232142947e-06,5.548764789348042,Up
CD180,1.8475493694171505,2.290449735919474e-14,1.048890950338135e-13,12.97926966159503,Up
CD200,-4.110735330696921,1.8991018603171786e-29,6.335817712833818e-28,27.19819732628113,Down
CD248,1.0251792604160186,2.947980617452319e-06,5.733469777104108e-06,5.241582472450781,Up
CD274,0.2476668586731295,0.08009106627390068,0.09465969215908167,1.0238349122262493,Not Significant
CD276,1.3199841240035115,2.2419072880608072e-07,4.943023291977324e-07,6.306007343099128,Up
CD2AP,1.320280916636642,5.201751659834343e-21,4.8647828416186594e-20,19.31293654137541,Up
CD2BP2,0.4516277532443415,0.001381791631969083,0.001987984671342942,2.7015869686192087,Not Significant
CD300A,1.5991992538161226,5.333876557520198e-08,1.2623992971175022e-07,6.898803255942382,Up
CD300LF,1.3279015225534145,3.7272934481210524e-10,1.1053389601564682e-09,8.956504522022351,Up
CD320,0.18752399293203814,0.14857305819826577,0.1696092303998408,0.770550516450564,Not Significant
CD33,1.157127489392578,8.965156590534652e-11,2.842470756956296e-10,9.546303994593734,Up
CD34,0.6576121459427344,0.00038082997035751424,0.0005832071739666567,3.2341771424490497,Not Significant
CD36,0.8707621165371637,6.5885403517108335e-06,1.2365689960504519e-05,4.907781646574814,Not Significant
CD38,-0.213515939709079,0.22059513508946285,0.24608024446964086,0.608923250426439,Not Significant
CD3EAP,0.7489039647281477,9.254954218528996e-08,2.1327168133865027e-07,6.671066807254943,Not Significant
CD4,0.9749206968146039,4.5589111267083485e-05,7.732394641992373e-05,4.111685988778785,Not Significant
CD40,0.4591385243114616,0.0032298513683580356,0.004450559027434312,2.3515854345737743,Not Significant
CD44,2.80992997523471,3.0461763240557395e-10,9.119254920073681e-10,9.040040643833786,Up
CD46,-1.189373364334414,3.0834665381710078e-18,2.132611508028041e-17,16.67108825157653,Down
CD47,-3.4809662297509396,6.901184517255614e-29,2.0465649470117857e-27,26.68897446861887,Down
CD48,0.5707138235374054,0.00277915132166273,0.003858634934932287,2.4135663080428054,Not Significant
CD53,0.9401196473451053,4.033797281876837e-06,7.741112814722712e-06,5.111196603328161,Not Significant
CD55,-2.213136730657626,2.6281352891587177e-24,3.5947779533315497e-23,22.444327930488633,Down
CD58,0.7858752880781772,9.59332913476019e-13,3.7260060807357765e-12,11.428756440682976,Not Significant
CD59,-1.6017083754184118,5.09619880033249e-19,3.8383743352142466e-18,17.415852673219536,Down
CD5L,0.9443387817207705,0.00030302608878722456,0.00046895607466342857,3.3288678340965885,Not Significant
CD63,1.3297928305112932,1.4946192332079437e-11,5.1327916854046474e-11,10.289646361243834,Up
CD68,0.5628232032896513,4.7397941838956625e-06,9.019473064016445e-06,5.04481883408496,Not Significant
CD74,1.8803872872332743,8.12783771908268e-11,2.586446432831905e-10,9.587296511713209,Up
CD81,-1.7663399672041977,6.6138707535584304e-12,2.3617077418109676e-11,10.626773846761425,Down
CD82,-1.4754236001327088,1.9518749012486256e-06,3.878042727065651e-06,5.411387410309759,Down
CD84,0.5763533193331922,0.0012064046879900056,0.001745304572242942,2.758128773574578,Not Significant
CD9,-2.2224846993116274,6.3796845745443805e-12,2.2827822872613427e-11,10.641535505920917,Down
CD93,1.5042276070779521,9.276678250125807e-15,4.427370192827122e-14,13.353854163139653,Up
CD99,1.103328687884759,3.3427763764492344e-11,1.1109501692994917e-10,9.95430542052232,Up
CD99L2,-2.2256462944509514,3.61531766350132e-22,3.812749904699619e-21,20.41876168110742,Down
CDA,1.172277159812805,0.0035968043997250403,0.004934643073248707,2.30674425473182,Up
CDADC1,-0.8240081079758212,0.0017576025695409882,0.0025003259732611924,2.602003367664009,Not Significant
CDAN1,0.7044509459471339,3.4712594718232393e-10,1.0326476090942584e-09,8.986047856152744,Not Significant
CDC123,0.3339171419522821,2.373857730714394e-05,4.168969988021955e-05,4.379971231302911,Not Significant
CDC16,0.2924987055573235,0.0017003844139566024,0.002425891086194391,2.615128701295735,Not Significant
CDC20,-0.07180907602711759,0.783464409096976,0.8010885102446389,0.09631949716517786,Not Significant
CDC23,0.43860022952875005,1.732772543516919e-08,4.323209349345065e-08,7.364193733454561,Not Significant
CDC26,0.5337668337285117,9.345706514244707e-11,2.9550260968035586e-10,9.52943867936894,Not Significant
CDC27,0.20576922468431022,0.004382303302675845,0.005953457984540964,2.225230706981541,Not Significant
CDC34,-0.15485832157087462,0.13584779339799716,0.15585139220541744,0.8072893138591983,Not Significant
CDC37,-0.7373954010042322,1.395490828552143e-17,8.966459280493369e-17,16.04737901944353,Not Significant
CDC37L1,-0.7205713405873191,1.7910042720937186e-15,9.156465357673633e-15,14.038272143352893,Not Significant
CDC40,0.730165553339161,1.2860066243067211e-11,4.4560728869536156e-11,10.351047714121833,Not Significant
CDC42,-0.7984265263900576,1.956708073196502e-15,9.974228371156899e-15,14.001120692344061,Not Significant
CDC42BPA,-0.9194794542476614,3.785497545537418e-21,3.57237025852212e-20,19.447043534973968,Not Significant
CDC42BPB,-1.0611563928201004,3.890696154016278e-28,9.926043202734176e-27,26.003223838883986,Down
CDC42EP1,-0.45058959013871375,0.005426778583172358,0.007303767555241929,2.1364530568157805,Not Significant
CDC42EP2,-0.8950270592405664,2.627924146009021e-06,5.143674771682568e-06,5.288726499129109,Not Significant
CDC42EP4,0.14020653807442662,0.41357320130217134,0.4432540622275846,0.35334727559181583,Not Significant
CDC42EP5,0.3058849400764244,0.0030935475377470083,0.004268956160732946,2.3696783050811625,Not Significant
CDC42SE1,0.06578085147892293,0.6922318265752173,0.7155932235964065,0.14533378069357195,Not Significant
CDC42SE2,-0.9299266857874461,2.858463442677661e-11,9.564045636397227e-11,10.019358360244656,Not Significant
CDC5L,0.6766724890703508,2.214709639835075e-15,1.121796235573883e-14,13.950086021691659,Not Significant
CDC73,0.4444720663148808,0.013811991238413377,0.017782191317333933,1.7500147215218367,Not Significant
CDCA7,0.495920109393889,0.0008265410975287625,0.001216725538704128,2.9148073761406335,Not Significant
CDCA7L,0.7867577905805919,0.003422646473026758,0.004703145496730762,2.327611585691536,Not Significant
CDCP1,0.7527421828879626,5.507665866929178e-07,1.1657034162030463e-06,5.933411930786783,Not Significant
CDH1,-0.01960545346013158,0.9110053830867474,0.9204673881333677,0.035991593802680265,Not Significant
CDH10,-2.272551883793326,1.5390237641088652e-20,1.3750814043441352e-19,18.861671590989367,Down
CDH11,0.17443255178332495,0.11847099387370148,0.13692700146917153,0.8635109022475315,Not Significant
CDH13,-3.1923872714449253,1.338563006528663e-30,6.165089528741971e-29,28.210060612246465,Down
CDH18,-1.9854149564513688,9.550873524088947e-09,2.4552986542909818e-08,7.6098956742042,Down
CDH2,-0.4797753754788405,2.4398288385157902e-08,5.984019410959204e-08,7.223007006377085,Not Significant
CDH20,-1.7994960828480022,6.653377260634616e-15,3.212198696936258e-14,13.493197598413898,Down
CDH4,-0.8278291481820145,3.6799272198200546e-10,1.0922259033677486e-09,8.961687527895444,Not Significant
CDH5,0.7952288678730953,4.5649686497844595e-08,1.0873400154601016e-07,6.963634629098913,Not Significant
CDH6,-0.5368518712493358,3.356620688528699e-05,5.801903810510665e-05,4.23642947562138,Not Significant
CDH8,-2.754863703906638,9.046136926373253e-16,4.767657684385782e-15,14.321694934291155,Down
CDH9,-1.7275913615242036,2.1216807608620014e-13,8.83383001592503e-13,12.05385096186459,Down
CDIP1,-2.78219526079617,5.878126286166733e-14,2.577313248218598e-13,12.58883279382583,Down
CDIPT,-0.4198530696506716,2.247377957955047e-07,4.954035824725558e-07,6.3050408571719885,Not Significant
CDK1,1.0220248271608703,2.8667193315541477e-05,4.989913298017914e-05,4.3019070003725055,Up
CDK11A,0.6496009350828701,0.001001812535290527,0.0014635602357668904,2.834589398598941,Not Significant
CDK11B,0.7514408432105119,4.1886747306318726e-07,8.965641635029233e-07,6.047418624274568,Not Significant
CDK12,0.6922106277608604,2.9618295876457342e-08,7.194792106838844e-08,7.142981750463599,Not Significant
CDK13,0.47920793315920623,0.0003664277475978852,0.0005618954662266333,3.250344472088583,Not Significant
CDK14,-1.644052934096909,1.3491649580528266e-26,2.6006403793281244e-25,24.58491969858128,Down
CDK16,-0.8829580541171085,1.9780153513707045e-14,9.154807377686822e-14,13.03835078906712,Not Significant
CDK17,-0.5201841589062459,8.103758632899998e-08,1.8807586089154087e-07,6.725666941580608,Not Significant
CDK18,-1.8978619929609626,2.416707291259739e-14,1.1042803421739519e-13,12.95692065885003,Down
CDK19,0.2837466644340405,0.005315101362242039,0.007159017867440138,2.145146553670869,Not Significant
CDK2,1.1449912519577465,2.292674026658964e-09,6.230925311617011e-09,8.205447454482199,Up
CDK20,-0.26016729576045405,0.020701829253710634,0.026189273298720707,1.5818765522328138,Not Significant
CDK2AP1,0.7809567832082509,6.471524320407703e-07,1.3583806543884609e-06,5.8669785121355815,Not Significant
CDK3,0.883261548751352,8.068939100229044e-05,0.00013262211762874487,3.877384041820359,Not Significant
CDK4,0.9745219638937254,0.0004858822043846805,0.0007347882994973324,3.1338377678591547,Not Significant
CDK5,-1.600020970710488,4.567116017883247e-30,1.780491034836956e-28,27.749460208752232,Down
CDK5R2,-3.4636629797211156,1.1496876912437243e-16,6.74582817257944e-16,15.170964725205959,Down
CDK5RAP1,0.012250725149207442,0.8766055563646417,0.8890760241839184,0.0510611012661159,Not Significant
CDK5RAP2,0.4753817552127424,1.9982951859708047e-05,3.5392640106806376e-05,4.45108704004539,Not Significant
CDK5RAP3,0.626483491122894,6.826980576099511e-07,1.4309714220020098e-06,5.844369039469268,Not Significant
CDK6,1.5069065935703072,3.041080019084942e-08,7.382136641477417e-08,7.131817920385224,Up
CDK7,0.1737989530528334,0.2208294640361341,0.24631524765882126,0.6085087031867852,Not Significant
CDK8,0.20949361639657227,0.13801542240058137,0.15826842919110407,0.8006057079772824,Not Significant
CDK9,0.30058249388304864,0.00024331080473606113,0.00038038782915254734,3.4197733871511558,Not Significant
CDKAL1,0.6674750045492736,7.669880958424877e-16,4.0691024921633305e-15,14.390501371041188,Not Significant
CDKL5,-1.9859524715010626,6.447694832239464e-16,3.447687765693964e-15,14.462472072248792,Down
CDKN1A,1.0416208193503413,0.00012428943525913058,0.00019995807289216233,3.699061057438216,Up
CDKN1B,-0.898224694940138,2.0646428859762887e-10,6.306005809896475e-10,9.200245633460487,Not Significant
CDKN1C,-1.008452925279041,1.4081701952525133e-08,3.54992578405992e-08,7.44978072635622,Down
CDKN2A,0.6216283834828454,0.002858941576726473,0.0039625463211911925,2.402025647948918,Not Significant
CDKN2AIP,0.8357007300010857,1.975735911513967e-15,1.0056447483104587e-14,13.9975554100318,Not Significant
CDKN2AIPNL,1.390549467539698,1.092329978534319e-08,2.7867800849420896e-08,7.554897301708109,Up
CDKN2C,1.3087972911900367,7.583442319315677e-10,2.1739479785667e-09,8.66275085256423,Up
CDKN2D,-1.4642612092425578,9.146726371643078e-10,2.601318983673027e-09,8.584806389689959,Down
CDO1,1.9997555003771814,1.6553966220529125e-15,8.492372320822458e-15,14.070970973840224,Up
CDPF1,0.9191837489321996,0.0013898617531279628,0.0019987663703107165,2.6992379662693504,Not Significant
CDR2,-0.31853116417566346,0.21945493515142728,0.24488705188584975,0.6110341770769454,Not Significant
CDR2L,-0.29257744257877477,0.003633760682046957,0.004982062031009849,2.302590869421437,Not Significant
CDS1,-2.570289504843609,3.1280449297518564e-21,3.0036734016408743e-20,19.522347291233856,Down
CDS2,-1.3903818964765147,1.4017108182812349e-15,7.244492506201278e-15,14.139992032480734,Down
CDV3,0.13663837680978783,0.25071649466092016,0.2776285098856934,0.556535937891995,Not Significant
CDYL,0.879537228524469,2.2570957899491384e-09,6.1390410445729245e-09,8.21189946299176,Not Significant
CDYL2,-0.8234920995083456,8.635134534125333e-08,1.9978465295779195e-07,6.69943787642905,Not Significant
CEACAM8,0.5608820986822307,0.004840299870639268,0.006549159151629292,2.183814455618755,Not Significant
CEBPA,0.8461554664069908,0.00020473560145245037,0.00032250194847435775,3.4914676571245105,Not Significant
CEBPB,0.7273325064345977,0.000363932214922987,0.0005583154642790526,3.253120342849826,Not Significant
CEBPD,1.5994354186606776,1.1667647731048801e-08,2.965776440353772e-08,7.527861589106687,Up
CEBPG,0.6232135059750652,8.608687128571524e-05,0.0001412481467864139,3.8500172415312783,Not Significant
CEBPZ,0.5244613774612453,0.0022460036308947274,0.0031528862837468937,2.501291692820707,Not Significant
CEBPZOS,-0.7653400299909257,1.1248211359356693e-07,2.563666127425965e-07,6.59113853471404,Not Significant
CELF1,0.031389666270739525,0.5814048407250063,0.6092050520542169,0.21523650377629203,Not Significant
CELF2,-1.4211625839682944,3.7135285578018627e-25,5.7870112131942536e-24,23.23754567612554,Down
CELF3,-1.9488794947951211,1.362065435762401e-21,1.3438615280427328e-20,19.871645478830654,Down
CELF4,-3.51837242498524,3.634773292689465e-27,7.59726008104511e-26,25.11934300590724,Down
CELF5,-1.8404018437502865,9.821577352279315e-08,2.2555093610695015e-07,6.646755366104558,Down
CELSR2,-0.6124614778046839,8.19367607265191e-06,1.522727624356967e-05,4.817377773497659,Not Significant
CEMIP2,0.0750799818806708,0.3743026777786375,0.4036589901572563,0.39398537061222766,Not Significant
CEND1,-3.829062461929166,3.2271185996118275e-28,8.397769375839878e-27,26.07583605636817,Down
CENPB,0.8818162685489391,3.733422009820203e-08,8.983169140133724e-08,7.0465704231025335,Not Significant
CENPC,0.7746147682766016,9.017911485683095e-06,1.666384531412664e-05,4.778224774477319,Not Significant
CENPF,0.6722402407987865,9.247764601471785e-06,1.7061322533980824e-05,4.7679873068761225,Not Significant
CENPH,0.30414741220464997,0.3226227213923434,0.3505772948087381,0.45521621447891764,Not Significant
CENPK,0.45379795387190863,0.00013116036515619923,0.0002106214503102249,3.676497401066117,Not Significant
CENPM,0.9003314820947109,9.918159220800786e-09,2.545318523898308e-08,7.594257861847676,Not Significant
CENPN,-0.7645222576903318,0.009809731877978607,0.012855281268774936,1.890918416715361,Not Significant
CENPU,0.43995151012756867,0.07050383284637131,0.08398654109611799,1.0757903043667656,Not Significant
CENPV,-1.1418615092858555,5.8114272715098554e-08,1.3679589884474466e-07,6.863926922614407,Down
CENPVL1,-0.43672418323551027,0.0037286342842694858,0.005105413610229028,2.2919690681973046,Not Significant
CEP104,0.175552981913419,0.22458891312455107,0.2500798028148751,0.6019213817610904,Not Significant
CEP112,0.5285820338583249,4.2215595365619785e-07,9.032315152327571e-07,6.044200917570135,Not Significant
CEP120,0.15735993734258188,0.07080876636429065,0.08434013606658672,1.0739657026699803,Not Significant
CEP128,0.39683754753025124,0.044122259332781195,0.053816334356095556,1.2690858870839095,Not Significant
CEP131,0.4638598160821791,0.00012153876243755966,0.0001957748341399812,3.7082431352936953,Not Significant
CEP135,0.35804143194327176,0.00029749124760446025,0.0004605274236042276,3.33674450321876,Not Significant
CEP164,0.3787631556111365,0.06465880541641852,0.07733350632879471,1.1116322983086304,Not Significant
CEP170,-0.621535551266552,6.272813550922436e-12,2.2460858703664133e-11,10.64857364419504,Not Significant
CEP170B,-2.650978849661949,2.3896754001977896e-36,1.4631841906269879e-33,32.83470099995957,Down
CEP192,0.33842556391041057,1.1810634799558881e-05,2.1499982096643652e-05,4.6675619017277485,Not Significant
CEP250,-0.02453505371726586,0.76200823118541,0.7813153243128068,0.10717365758057591,Not Significant
CEP290,0.7166206606566661,4.495347711626953e-08,1.0717378454036865e-07,6.969911433130174,Not Significant
CEP350,0.3793826695325404,0.0002115626072016758,0.0003327523690483898,3.477878843859356,Not Significant
CEP41,-0.5659032160855099,5.08639946596177e-10,1.4880363136929754e-09,8.827386470239038,Not Significant
CEP44,0.602490597987368,4.395708749597187e-06,8.395400435698553e-06,5.075958584473312,Not Significant
CEP55,1.2887275193054726,0.0014819480579029924,0.00212503062883486,2.67263480592515,Up
CEP57,0.21045074718705883,0.011820832604690695,0.015361179348592439,1.8135754402339308,Not Significant
CEP63,-0.06410041819715032,0.5481691324037924,0.576877211524727,0.23891661670928546,Not Significant
CEP68,-0.27303973284237704,0.001523547333298186,0.002181976361076062,2.6611499587476013,Not Significant
CEP76,0.029097338090826808,0.7759703477366693,0.794049877073436,0.10015221714791636,Not Significant
CEP78,0.5376189193888934,4.408740081951657e-08,1.0520535422520587e-07,6.977962157033138,Not Significant
CEP85,-0.00022055284630148608,0.9980845123466272,0.9983722553350031,0.0007074964941172319,Not Significant
CEP89,0.7916816155502505,0.00045622226588341495,0.0006917432724807671,3.1600550558786438,Not Significant
CEP97,-0.34761221941458503,7.188943275420197e-05,0.00011913661925465505,3.9239547280568816,Not Significant
CEPT1,0.1977922910813777,0.017375144980523213,0.022136827919494017,1.654884610907951,Not Significant
CERCAM,0.6594579654633368,0.0020709858931952725,0.002919801186816957,2.5346467192392117,Not Significant
CERK,-1.2471435809982265,6.066520200615248e-09,1.5881893553371255e-08,7.799097719115815,Down
CERS1,0.2024361888752367,0.044350754346672204,0.05408869384821452,1.266893505919038,Not Significant
CERS2,1.1673870617899906,4.4229314015490116e-10,1.302356236456115e-09,8.885270205962975,Up
CERS4,-0.4520679630105204,0.004154526212578545,0.005657308130132139,2.247390166394514,Not Significant
CERS5,1.3893739519318673,1.5110380187442298e-15,7.774787314438303e-15,14.109311482613565,Up
CERS6,-0.6550333786198298,2.319046331161534e-08,5.7052595748192886e-08,7.243724591500436,Not Significant
CES1,0.4550211158016274,0.08804997447550221,0.10335049439732776,0.9856874414990273,Not Significant
CES2,0.7364500838750967,2.282943216975578e-05,4.0154031675395056e-05,4.396270842752113,Not Significant
CETN2,-0.09906761182429369,0.2786385351008821,0.3059634532787114,0.5143304460259076,Not Significant
CETN3,0.5043307154448867,0.0022783123749487316,0.0031956546975934978,2.4954401539611335,Not Significant
CETP,1.0469289040878158,3.3068611490885545e-05,5.721595362510433e-05,4.242482859226093,Up
CFAP20,0.5306558381311883,4.103741813633141e-06,7.86808777640585e-06,5.104130803735408,Not Significant
CFAP298,0.642247858148036,1.3812160970344344e-09,3.852378980179911e-09,8.414270995455903,Not Significant
CFAP36,-0.5491696894149289,1.5572096823831622e-11,5.333660935809917e-11,10.2729745961428,Not Significant
CFAP97,0.43345090669850744,8.052902160076094e-05,0.0001323794355404802,3.8781794750545635,Not Significant
CFB,2.0723237532350214,5.0037321306474496e-18,3.387988180307594e-17,16.47005811346416,Up
CFD,0.8674467776096164,0.0003819248610316176,0.0005847118515190627,3.2330581033627026,Not Significant
CFDP1,0.3601412084649825,0.004808486099552269,0.006506959413707692,2.1866219021116584,Not Significant
CFH,1.9333050710532584,2.4909706320582904e-19,1.9509791805187916e-18,17.709747365066807,Up
CFHR1,2.3995917897163865,9.924182289567185e-19,7.254270607591631e-18,17.139406247874447,Up
CFHR2,1.8211077917913152,1.2074412171292392e-10,3.779926504991955e-10,9.422516644286251,Up
CFHR3,1.183778268235487,9.326090072209108e-06,1.7193636479210875e-05,4.764632259681148,Up
CFHR4,1.1239997297909046,4.258471782442644e-05,7.247618179111427e-05,4.1398046943424,Up
CFHR5,1.3487539893969438,7.416011328427473e-11,2.371528783950893e-10,9.624971599818698,Up
CFI,1.8518055700415452,1.3902651318303765e-15,7.192479998619478e-15,14.143121337154184,Up
CFL1,-0.18310441635218938,0.012151908317716028,0.01575600568997336,1.8025538710259077,Not Significant
CFL2,-1.178803359289915,9.629730308263337e-12,3.378357356882813e-11,10.471294413405126,Down
CFLAR,0.5804399506462624,0.0006034330455968812,0.0009016845494714236,3.0449453719760626,Not Significant
CFP,1.5941526194013558,1.739299165764229e-06,3.4749261068022766e-06,5.459054426109616,Up
CGAS,1.3064596125466235,1.2172769490075274e-13,5.184384518093025e-13,12.285302794966748,Up
CGGBP1,0.8109784677463275,3.6956234497310503e-07,7.962687743376216e-07,6.098940314788326,Not Significant
CGN,0.47593213468967643,0.00021860852929085986,0.00034326386806283907,3.4643719079834105,Not Significant
CGNL1,-0.01655956830068303,0.8501153298158678,0.8648211950794926,0.06307367521424065,Not Significant
CGREF1,-0.8267742526048064,5.201345039395016e-05,8.770581648317305e-05,4.0569716040936825,Not Significant
CGRRF1,0.020234932307489982,0.7978994090571658,0.8147277760325721,0.08898747729185517,Not Significant
CHAC2,0.5870575219487871,5.335318242672279e-07,1.1308354222760283e-06,5.946600596133992,Not Significant
CHADL,-0.35350700851581746,0.00015405537657461513,0.0002462472995646758,3.608628523431734,Not Significant
CHAF1A,0.37777533254975704,0.0033687914525188743,0.004633423656087337,2.3340979883595283,Not Significant
CHAF1B,0.36909421815577503,0.0017714383889026234,0.0025175999713390783,2.5990132750389416,Not Significant
CHAMP1,0.3765813369983261,1.8925541459346512e-05,3.360558871551311e-05,4.473588492060279,Not Significant
CHAT,0.24784565590821578,0.15109910972124066,0.17226622487277043,0.7637998635226733,Not Significant
CHCHD1,-0.4873851396169956,7.75524372156757e-11,2.4739298773459037e-10,9.606612614453596,Not Significant
CHCHD10,-0.6101222802079205,0.036504848887005885,0.04495196641013182,1.3472513054348654,Not Significant
CHCHD2,0.839662341066985,4.572227612202804e-05,7.753717369732647e-05,4.110490033481321,Not Significant
CHCHD3,-1.119807109373455,1.4868187176516197e-11,5.109374721702116e-11,10.291632244978791,Down
CHCHD4,-1.8369295890228177,3.654479785141608e-21,3.470755482074726e-20,19.459575981697725,Down
CHCHD5,-0.22695126863050913,0.22249610886890125,0.2479616699375153,0.6056154474849831,Not Significant
CHCHD6,-2.1658329930598157,1.29778411873502e-26,2.5155744677677514e-25,24.599362821863608,Down
CHCHD7,-1.4780874344088992,1.1806848978808735e-14,5.591332621493182e-14,13.252484671328839,Down
CHD1,1.174720049900249,2.701370767539369e-10,8.129103301334864e-10,9.089957357574438,Up
CHD1L,0.33132304317211525,0.00017310308394584404,0.0002749626126647781,3.5607263542323913,Not Significant
CHD2,0.24339462959454822,2.6183137688682396e-05,4.578200574525367e-05,4.339305184465887,Not Significant
CHD3,0.4422273029097817,2.0798117627687803e-06,4.117299474830779e-06,5.38538754312242,Not Significant
CHD4,1.102710024289191,1.1047205958192771e-23,1.3972098033879531e-22,21.854738375838316,Up
CHD5,-2.034355990893978,1.6141550737966376e-17,1.0301496114745064e-16,15.987099696926578,Down
CHD6,0.12087971529412353,0.22410443377426353,0.24956703232655497,0.6028127852728493,Not Significant
CHD7,-0.10926438033452744,0.6289894650799057,0.6547806122629002,0.18390418831918853,Not Significant
CHD8,0.1739840195890673,0.19753958155651377,0.2214541283291858,0.6547162192226493,Not Significant
CHD9,0.28885560001721367,0.02248196541157862,0.0283585528319343,1.547315935447416,Not Significant
CHDH,-0.5990839921135435,1.4259072474545474e-05,2.5754413567160133e-05,4.589148334637836,Not Significant
CHEK1,0.28662426782834743,0.20182122352957102,0.22608234133871125,0.6457333578609743,Not Significant
CHEK2,1.2027924232302294,9.342209105142048e-07,1.927513470275988e-06,5.715002578233638,Up
CHERP,0.35719960385406035,5.460731764160768e-05,9.191584238866337e-05,4.03660962823293,Not Significant
CHFR,0.12381232433850081,0.3748177223376025,0.40413068902134913,0.39347816869479774,Not Significant
CHGA,-2.828501304882687,1.3865842476699626e-18,9.981296980633914e-18,17.000813022346417,Down
CHGB,-2.955542828643292,1.7468567940381738e-18,1.2462667833545819e-17,16.904388980039002,Down
CHI3L1,2.60251689901634,2.3490130613608972e-14,1.0752364536370087e-13,12.968496020197033,Up
CHI3L2,1.129713880892416,8.622307075047145e-07,1.7871285213892021e-06,5.747844214073494,Up
CHIC1,1.4787848349687347,0.0003557553955603692,0.0005464961499982118,3.262412893257593,Up
CHIC2,0.31967605870048577,0.012050646085706907,0.01564224655270273,1.805700873055212,Not Significant
CHID1,-0.052633588585503266,0.5455094724133969,0.574194367312271,0.24094107212721297,Not Significant
CHIT1,0.8684866586102121,0.00010113682142559634,0.00016454097752720105,3.7837259269070076,Not Significant
