gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
KCTD5,0.8776187394435762,8.200102694091623e-12,3.973690360465536e-11,10.400805977181,Not Significant
KCTD6,-0.26576162513052193,0.001853578866582171,0.002909652001546346,2.5361589501363198,Not Significant
KCTD7,0.11555721277056585,0.3406933523004116,0.38054266596147485,0.41959664361656834,Not Significant
KCTD8,-2.6072577074061125,1.63749366722451e-20,4.47366708192649e-19,18.34933633804491,Down
KCTD9,-0.27548744128333685,0.0002601890476321089,0.00046012704668749947,3.337122237759109,Not Significant
KDELC1,0.7781972713790347,0.00012372694695786775,0.0002286707725291984,3.6407893410358017,Not Significant
KDELC2,1.355665615055378,4.4039817326159904e-13,2.504975183322396e-12,11.601196572311517,Up
KDELR1,0.2839273239182051,0.30407839512238377,0.342623080193645,0.46518338491072225,Not Significant
KDM1A,0.7794854028494236,1.1321612597770776e-08,3.585234728633891e-08,7.445482405403915,Not Significant
KDM1B,0.09793388364206435,0.36436740282564467,0.4047273819242488,0.39283741232124725,Not Significant
KDM2A,0.26115356709303494,0.01844663656777048,0.025119183677907237,1.599994478387904,Not Significant
KDM2B,0.4632813352891824,4.07074175158865e-05,8.058644140792367e-05,4.093738021681932,Not Significant
KDM3A,0.7400348617404284,4.582179657650759e-10,1.7684800910821932e-09,8.752399824954015,Not Significant
KDM3B,0.6440230160344389,4.6631224700929764e-08,1.3707552044958427e-07,6.863040096508107,Not Significant
KDM4A,0.5890525882390517,9.780656052086806e-05,0.00018360117014638695,3.7361245552344524,Not Significant
KDM4B,0.2697575825107255,0.13071874570331987,0.15713724726017514,0.8037208591215519,Not Significant
KDM5A,0.31126709699540306,0.001796194692177095,0.0028229790957075922,2.5492923378121506,Not Significant
KDM5B,0.3157186229482722,0.03174630869540799,0.04190834840970219,1.3776994541908825,Not Significant
KDM5C,0.22488716253344,0.02105203965585411,0.0284733213068848,1.5455618710643992,Not Significant
KDM6A,0.3852601082384277,0.00234473674400771,0.0036297389601987287,2.440124606980884,Not Significant
KDM8,-0.30511071015902397,0.00301777378421628,0.004595085915726633,2.337706364065213,Not Significant
KDSR,0.16826942794781613,0.05738509537887897,0.0727908186447418,1.1379233962829438,Not Significant
KEAP1,0.25106006227842503,0.0271711500824257,0.03618532512896227,1.4414675208386776,Not Significant
KEL,-0.46561675272342584,0.05527014695854477,0.07029654932691747,1.153065992833083,Not Significant
KHDC4,0.3430406845096974,0.0002613254186192426,0.00046182279837142547,3.3355246314827,Not Significant
KHDRBS1,0.5825416661347671,1.887210965556521e-07,5.12362518009333e-07,6.290422648671928,Not Significant
KHDRBS2,-1.4604982488671188,1.991629971312245e-13,1.1859769091183728e-12,11.925923766570488,Down
KHDRBS3,-0.2062735728404459,0.09189872288133191,0.1132710250410638,0.9458811693431843,Not Significant
KHK,-0.300921290760814,0.06818834181266518,0.08573166444353568,1.0668587445501123,Not Significant
KHNYN,0.252375462595547,0.027125450934883198,0.03612908749599478,1.442143007168726,Not Significant
KHSRP,0.6440760731366894,1.0317885718804504e-09,3.8111736141602585e-09,8.418941266931224,Not Significant
KIAA0040,0.6861240643233176,0.0006597027559976088,0.0011054162889856905,2.9564741401120513,Not Significant
KIAA0100,-0.31002276776980187,1.0520766894011759e-07,2.9517698813953746e-07,6.529917502924768,Not Significant
KIAA0232,0.17064619465530692,0.061398349321102226,0.07763549782353657,1.1099396578159748,Not Significant
KIAA0319L,-0.2549127084541288,0.002002449975045459,0.0031273070953110557,2.5048294698122406,Not Significant
KIAA0355,0.3273690746459013,0.0007475709186821603,0.0012390868937201603,2.9068982366909784,Not Significant
KIAA0391,-0.1574728494342631,0.17106505299211583,0.2013588303285009,0.6960293202216777,Not Significant
KIAA0513,-2.3565000553195694,9.398006073118467e-17,9.618863836292049e-16,15.016876223052549,Down
KIAA0556,0.04171446487269216,0.6165963264740671,0.653379941185846,0.18483420252972751,Not Significant
KIAA0754,0.6387037449241829,4.344212873035224e-06,9.838753654356756e-06,5.007059913287961,Not Significant
KIAA0930,-0.44207999504995343,0.0003982434699783835,0.0006869930856819678,3.163047633923388,Not Significant
KIAA1107,-2.2498830632697504,2.823067121675588e-21,1.0923905453353604e-19,18.961622067344507,Down
KIAA1109,-1.0081498024085827,8.251752614815294e-21,2.571631525976419e-19,18.589791258803505,Down
KIAA1143,0.6061947738042771,1.6228814051533462e-05,3.393445670197103e-05,4.469359099565923,Not Significant
KIAA1147,-0.4315228428133787,1.8999670443951916e-07,5.155567509152645e-07,6.287723521936661,Not Significant
KIAA1191,-0.42672898554043875,1.7960042447282455e-05,3.733694464425066e-05,4.427861224106092,Not Significant
KIAA1211,0.31260127330372406,0.012097058478110146,0.016926775332524333,1.7714257701060903,Not Significant
KIAA1211L,-2.10689480756763,3.035891163615905e-19,5.3560323935725344e-18,17.271156805015657,Down
