,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
ATG4C,-0.369644950464373,0.0116073158595787,0.0171908409246393,1.7647028784032364,Not Significant,-0.4019784882789665,0.0003121207974798,0.0005452031181352,3.263441669005648,Not Significant
ATG5,-0.5086188749719973,0.002394329106958,0.0039987518938155,2.398075541225196,Not Significant,-0.65364191591601,6.774066244142647e-15,5.098427732124426e-14,13.292563732242796,Not Significant
ATG9A,-0.5249420197762937,8.877563447618082e-08,3.577302966852182e-07,6.446444277278978,Not Significant,-0.5207163228814761,3.603338767462385e-09,1.2289368686276528e-08,7.910470426560954,Not Significant
BNIP3,-0.7078990680297608,0.0003157426216525,0.0006140523495227,3.211794602572676,Not Significant,-1.1914492821400655,1.113964704814989e-09,4.0914815146151115e-09,8.3881194066335,Down
C9orf72,-0.7364297408316283,0.0004996489192566,0.0009383786749796,3.02762187029138,Not Significant,-1.3688502829626807,2.1057542668686e-17,2.462786085824186e-16,15.608573308737713,Down
CAMKK2,-2.584479002457016,4.9954808089275036e-09,2.6654911901025253e-08,7.574222748553079,Down,-2.2848679985698186,5.156212232293708e-25,2.239822044518254e-22,21.649786485305945,Down
CFLAR,1.0052225138850197,0.0009813729408227,0.0017532099673432,2.7561660689615697,Up,0.3908686488124808,0.0083388576160544,0.0119888354869489,1.9212229992325525,Not Significant
CTSB,1.1763449710547569,1.9167382123297505e-07,7.096369257997025e-07,6.1489637941715225,Up,0.3875166900433204,0.0225087720501839,0.0303175217741154,1.5183063018465204,Not Significant
CTSD,0.8108762274434973,3.857476767619496e-05,8.890464643559552e-05,4.051075540845227,Not Significant,-0.5544914573463732,0.0001393968503818,0.0002558148476066,3.5920742524825084,Not Significant
CTSL,1.576467299159372,6.790607510903551e-08,2.822136141288877e-07,6.549422039488696,Up,0.3141646061367398,0.0016828941928706,0.0026533240917283,2.5762096996396737,Not Significant
DAPK1,-1.2574607105583129,1.0085656963696332e-08,5.0174275680136713e-08,7.299518888305156,Down,-0.7589453812183079,5.652639998393356e-10,2.1584126831722833e-09,8.665865515682015,Not Significant
DAPK3,0.5757333787781853,1.8901180514048785e-05,4.643025908279138e-05,4.333198892945656,Not Significant,-0.6476304438949192,4.0303073481059e-09,1.3611768068278492e-08,7.866085459482559,Not Significant
DEPTOR,-1.1397317780986391,3.433899196692753e-05,7.989168708425589e-05,4.097498407685475,Down,-0.6220653319887874,3.606530148300086e-05,7.193020178895495e-05,4.143088721352116,Not Significant
EIF2AK3,0.8216997254482621,8.151295975606228e-12,8.430816802695804e-11,10.074130347591243,Not Significant,0.3371577822650006,0.0014627297765414,0.0023259325151267,2.6334028900947724,Not Significant
GABARAP,0.4211939921624328,0.000126811997,0.0002638925961121,3.5785727943678585,Not Significant,0.1447813275592836,0.1192937999194549,0.1442026667473703,0.8410267081120224,Not Significant
GABARAPL2,-0.621033222214912,0.0004068800207977,0.0007766027528451,3.1098010743316133,Not Significant,-1.7855612518965018,1.02271151014801e-08,3.26046067660969e-08,7.48672103331403,Down
HMGB1,0.3882126582543321,0.0062266890206795,0.0096712403938214,2.014517821506959,Not Significant,0.7457530875703295,7.360525422768323e-08,2.1100443163204482e-07,6.675708423313058,Not Significant
IGF1R,-0.9794656550669316,7.678448371117903e-06,2.0431243764036383e-05,4.689705194629609,Not Significant,-0.4936205784253822,7.04554661946364e-05,0.0001350342381918,3.869556101338,Not Significant
IRS1,-0.7999888365598782,1.3351204692354158e-05,3.387057065494228e-05,4.470177486254551,Not Significant,-0.9515637911859284,6.346753261173593e-14,4.0479996749727897e-13,12.39275953103919,Not Significant
IRS2,-0.5332669780200838,0.0093027645031195,0.0140020991490253,1.8538068514289563,Not Significant,-0.1779844339915989,0.0243069962525948,0.0325919778427488,1.4868892835935177,Not Significant
ITPR1,-2.7948552782701093,1.675230451514822e-14,3.924714318269842e-13,12.406191950259986,Down,-1.947175113681525,2.0700778788437296e-22,1.346715040055274e-20,19.870724289669624,Down
KRAS,-1.0629845926628754,2.9745741153297925e-05,7.024345906664868e-05,4.153394110191803,Down,-1.4742359566080725,2.0763671320869372e-14,1.4247136109355918e-13,12.846272426666252,Down
LAMP1,0.8457408740344441,1.5542817796339186e-06,4.729034928430111e-06,5.32522747829406,Not Significant,0.3593556382489479,0.0111347187166299,0.0156644529154482,1.805084768350164,Not Significant
MAP2K1,-1.321083860492024,2.191604124569156e-05,5.311094527522174e-05,4.274815968884773,Down,-1.558501339290416,5.0704132057909614e-17,5.503433895628583e-16,15.25936624567536,Down
