,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
CTSD,0.8108762274434973,3.857476767619496e-05,8.890464643559552e-05,4.051075540845227,Not Significant,-0.5544914573463732,0.0001393968503818,0.0002558148476066,3.5920742524825084,Not Significant
CTSF,-0.6537137875109664,9.222436090844944e-05,0.0001974220594542,3.7046043219602174,Not Significant,-0.502508372245875,0.0004453714796572,0.0007629808643436,3.1174863540689524,Not Significant
CTSL,1.576467299159372,6.790607510903551e-08,2.822136141288877e-07,6.549422039488696,Up,0.3141646061367398,0.0016828941928706,0.0026533240917283,2.5762096996396737,Not Significant
CTSO,1.3186178087328635,6.185563961382542e-07,2.0531588582196947e-06,5.687577446840254,Up,0.6133276732356742,0.0001479774003212,0.0002710358542924,3.5669732541758528,Not Significant
CTSS,2.60399468555533,8.190945634636592e-11,6.681423993791823e-10,9.175130967653356,Up,0.9881824994783232,3.409877973244426e-07,8.98340162579125e-07,6.046559183646824,Not Significant
CTSZ,1.5497797625229062,4.5982698659365535e-09,2.4679259791925866e-08,7.607667870291265,Up,0.7160971984741874,9.557873594708248e-05,0.0001796783569574,3.745504232407154,Not Significant
CYCS,-0.819600851007035,0.0013947094749259,0.0024262309187367,2.61506786712957,Not Significant,-1.517784294491737,6.796752683703363e-16,6.005721450311402e-15,14.221434814560956,Down
DAB2IP,-0.6922707862070183,2.397128522644652e-05,5.7647822241876886e-05,4.239217094374487,Not Significant,-0.8920792423073488,1.1149958060139002e-14,8.02627340580822e-14,13.095486050606237,Not Significant
DAXX,0.836639018832031,5.834736674688793e-13,8.385040978718247e-12,11.076494810602592,Not Significant,0.8065253876752982,7.134481549395683e-08,2.049760376694995e-07,6.688296906340218,Not Significant
DFFA,0.5207602215232825,4.597494709598066e-05,0.0001040790150662,3.982636826297616,Not Significant,0.3587602254600068,0.0047470443738751,0.0070578467201351,2.1513277777304194,Not Significant
DIABLO,0.6523860915078643,1.9881357946994468e-08,9.263866788067636e-08,7.033207698610497,Not Significant,-0.3008543088863666,0.0006182703995431,0.0010408501680162,2.9826117833493093,Not Significant
EIF2AK3,0.8216997254482621,8.151295975606228e-12,8.430816802695804e-11,10.074130347591243,Not Significant,0.3371577822650006,0.0014627297765414,0.0023259325151267,2.6334028900947724,Not Significant
FADD,1.2174456551004835,2.1688678924262015e-10,1.5971619260454352e-09,8.796651051286027,Up,0.0931613073668957,0.4520985379041655,0.4934871729283199,0.3067241313405413,Not Significant
FAS,0.9310331756563812,0.0007098382420758,0.0012994567418993,2.886238173313491,Not Significant,0.3603328192040846,0.106827137109713,0.1301455606478234,0.8855706413775313,Not Significant
HTRA2,0.5349632317193382,0.0001327208242188,0.0002756762027176,3.559600722013505,Not Significant,-0.664676920935658,9.596358363885341e-09,3.07428760820417e-08,7.512255505472202,Not Significant
IKBKB,1.2709940649903473,7.017020199668423e-05,0.0001538064871441,3.813025346774504,Up,0.6786333969224252,6.124269970103969e-12,3.0293379900639374e-11,10.518652268750106,Not Significant
ITPR1,-2.7948552782701093,1.675230451514822e-14,3.924714318269842e-13,12.406191950259986,Down,-1.947175113681525,2.0700778788437296e-22,1.346715040055274e-20,19.870724289669624,Down
ITPR2,0.7682836975058649,0.000127436085891,0.0002650817941908,3.5766200985738266,Not Significant,0.7016482708074574,1.4884520779480737e-07,4.097671959630124e-07,6.387462812119527,Not Significant
JUN,1.744877425744079,2.1498280736446006e-10,1.584299050028947e-09,8.800162838201683,Up,0.3698176461040473,0.1022214181789246,0.1249146210171902,0.9033867253131864,Not Significant
KRAS,-1.0629845926628754,2.9745741153297925e-05,7.024345906664868e-05,4.153394110191803,Down,-1.4742359566080725,2.0763671320869372e-14,1.4247136109355918e-13,12.846272426666252,Down
LMNA,2.03902573988497,7.728874075311599e-09,3.944309900440175e-08,7.404028970312027,Up,0.6329852588859725,1.001361609611202e-05,2.1575601313274688e-05,4.666037091631387,Not Significant
LMNB1,2.718247125585094,3.2933325466819074e-13,5.0729406842925886e-12,11.29474021567097,Up,2.3351786664952243,3.56523491885171e-14,2.3577211099318593e-13,12.627507568019944,Up
LMNB2,1.430089368480676,3.44561910809636e-11,3.0501904125626304e-10,9.515673048343706,Up,0.0034667551333313,0.9605265536313288,0.9656288291238654,0.0151897767316351,Not Significant
MAP2K1,-1.321083860492024,2.191604124569156e-05,5.311094527522174e-05,4.274815968884773,Down,-1.558501339290416,5.0704132057909614e-17,5.503433895628583e-16,15.25936624567536,Down
MAP3K5,-1.037755036667317,3.5259278520386736e-08,1.5565380009394216e-07,6.807840272092395,Down,-0.7225804403779423,5.688356682839161e-10,2.171254298191157e-09,8.663289308819408,Not Significant
MAPK1,-0.5727676784350777,0.0001470737068636,0.0003028660104139,3.5187494632731533,Not Significant,-0.5010433530927729,5.473014750235793e-06,1.2193623830309157e-05,4.913867206963836,Not Significant
MAPK10,-2.050018530382541,4.317496374399185e-09,2.3283971346733082e-08,7.632942943829837,Down,-1.996282547286664,1.181660712244245e-19,2.37909213805616e-18,17.62358873817522,Down
MAPK3,-0.9643621422595636,4.1958618103586135e-11,3.62513823992733e-10,9.440675427522535,Not Significant,-0.7880514721574369,5.382504771019984e-08,1.5706894354232414e-07,6.80390967735042,Not Significant
