gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
AL137798.1,18729,ENSG00000271732,6.511811499891707,2.859020819959617,0.6556644589854851,4.360493817803397,1.29769248620374e-05,3.181598326693109e-05,4.497354650431725,Up
AC004486.1,18730,ENSG00000257905,5.004504189325008,3.910143678528767,0.8967714071914473,4.360245707180547,1.2991648090973269e-05,3.185038022452531e-05,4.496885378762616,Up
AL627171.1,18731,ENSG00000278002,14.069288819703612,2.2397562277823444,0.5137226456335011,4.359854966137168,1.3014867525409785e-05,3.190560173149384e-05,4.496133060281426,Up
IAH1,18732,ENSG00000134330,1317.8922171150325,-0.480177548417449,0.1101405231054459,-4.359681022739817,1.3025216685959226e-05,3.192926789280594e-05,4.495811039298315,Not Significant
AC018630.1,18733,ENSG00000256400,9.326895388299956,6.012200787519381,1.3790963277321135,4.359522004823464,1.3034684690234135e-05,3.1950771627001265e-05,4.495518648951524,Up
ARAF,18734,ENSG00000078061,1213.5726845320444,0.6401012941277068,0.1468296772098883,4.359481722572355,1.3037084157237074e-05,3.1954947509179806e-05,4.495461891509019,Not Significant
NCOA4P2,18735,ENSG00000249934,12.547855418104572,2.00117161149576,0.4590494476843734,4.359381372944592,1.3043063451770133e-05,3.196789692403588e-05,4.495285933773012,Up
AC068286.1,18736,ENSG00000235127,5.523050057589406,4.8253321041081385,1.1069562532381307,4.35909918751785,1.305989138961492e-05,3.2007433020361146e-05,4.494749154652972,Up
LINC02755,18737,ENSG00000254530,12.994692869133422,6.489045398351879,1.4886786404939616,4.358929604980921,1.3070014292270306e-05,3.2030532944569576e-05,4.49443583520567,Up
AC087441.1,18738,ENSG00000206976,7.109380210956102,5.620763640005155,1.2895115662490697,4.358831504206533,1.3075873646216115e-05,3.204318233138856e-05,4.494264358994476,Up
AC100861.1,18739,ENSG00000246582,6.44008339320054,3.927215466876782,0.901007717381669,4.358692374233243,1.3084187885949615e-05,3.206184588637633e-05,4.494011477765087,Up
LINC00906,18740,ENSG00000267339,66.82742356416259,3.119605804259391,0.7157238991189696,4.3586721193738445,1.3085398712465497e-05,3.2063101983625634e-05,4.493994463603756,Up
AC113935.1,18741,ENSG00000226084,28.72457397836884,-1.153233911858799,0.2646144144189004,-4.358167390054423,1.3115605752853584e-05,3.2135403466907985e-05,4.493016243058645,Down
TOX,18742,ENSG00000198846,839.9527043454286,-1.9289646881679088,0.4426151705759347,-4.35810793755199,1.311916824270184e-05,3.214241716230653e-05,4.492921466689701,Down
AC026780.1,18743,ENSG00000249169,6.93449333762717,5.157262292555062,1.1833811994414785,4.358073539607643,1.3121229844576376e-05,3.214575307793383e-05,4.492876395574909,Up
AP000907.3,18744,ENSG00000271025,7.201288437469355,5.62693366939246,1.2911590886038158,4.358048298662481,1.312274282867264e-05,3.2147744648465e-05,4.4928494899585445,Up
AC079414.3,18745,ENSG00000276007,51.04179498968493,-1.154165901853748,0.2648486298037723,-4.357832255763888,1.3135699608941434e-05,3.217776921701694e-05,4.49244406745643,Down
SPATS2,18746,ENSG00000123352,1376.9000879449463,-0.8227790099560519,0.1888208182688615,-4.357459190673025,1.3158102249116395e-05,3.2230928328888575e-05,4.491727185573376,Not Significant
SLC26A6,18747,ENSG00000225697,635.4421719796438,0.9833926750687476,0.2256947466704557,4.357180171785884,1.317488121477544e-05,3.227030724683715e-05,4.491196899641936,Not Significant
MARCHF1,18748,ENSG00000145416,2492.9168760845632,1.1344934622847989,0.2603864678409139,4.356960143481536,1.318812714003491e-05,3.2301028662730976e-05,4.490783646850501,Up
NCAPD2P1,18749,ENSG00000230356,11.746538011973088,5.033462946251321,1.155303399213628,4.356832109796796,1.3195840743090435e-05,3.2318197480717656e-05,4.490552869617999,Up
Y_RNA,18750,ENSG00000200630,5.226949699887692,4.3314304816409805,0.9942294128231208,4.356570451221973,1.3211618189190663e-05,3.2355112733498193e-05,4.490057082645949,Up
RNU4-56P,18751,ENSG00000201570,6.289312587010958,5.015593323831806,1.1513103788780674,4.356421531367951,1.3220605768528886e-05,3.237539662417955e-05,4.489784902427681,Up
AL355598.1,18752,ENSG00000222588,5.548070005251926,4.836040207923016,1.110100163391701,4.356399870393146,1.3221913532876894e-05,3.2376872572027934e-05,4.489765104017087,Up
AC141930.1,18753,ENSG00000228613,5.341776029518241,3.2838967185815697,0.7538494122514419,4.356170695648491,1.3235757340391596e-05,3.24090440880944e-05,4.489333778390442,Up
AC090912.2,18754,ENSG00000266850,8.050142416871903,2.676381580253796,0.6144196856791515,4.35595024481588,1.3249087208519316e-05,3.243995380977956e-05,4.4889197728385675,Up
AC244023.1,18755,ENSG00000229509,5.426402162532346,4.80553170520107,1.1032867279889391,4.3556507871354055,1.3267214851921544e-05,3.2480875044788034e-05,4.488372279246017,Up
CDT1,18756,ENSG00000167513,420.56334737193936,2.186520139585575,0.50199563018025,4.355655723139399,1.3266915859669137e-05,3.2480875044788034e-05,4.488372279246017,Up
AL591767.1,18757,ENSG00000258400,8.802740560253799,2.087420673867508,0.4792456544010847,4.35563818826102,1.3267978042083369e-05,3.2481011817385134e-05,4.4883704504942035,Up
SLC22A24,18758,ENSG00000197658,8.03669900924151,4.962277699917466,1.1394009962146352,4.355163560856405,1.3296759627599334e-05,3.254973606583448e-05,4.487452528620103,Up
SNAPC2,18759,ENSG00000104976,503.3941263615209,-0.8432892322996599,0.1936601463558489,-4.354479990684934,1.3338316264547056e-05,3.264972394372417e-05,4.486120486371269,Not Significant
AC005722.2,18760,ENSG00000252349,6.772322169166628,5.550779372020962,1.274737290259987,4.354449669303125,1.3340162474905264e-05,3.265250258568971e-05,4.4860835274821875,Up
AP003721.2,18761,ENSG00000256733,7.616282171889292,5.720223762881091,1.3137031736232694,4.354274144824042,1.335085461237755e-05,3.267693181190649e-05,4.4857587281406515,Up
GHSR,18762,ENSG00000121853,7.8844058709587745,5.769987828392442,1.325148546766579,4.354219640108627,1.3354176450056594e-05,3.268157838217058e-05,4.4856969770443404,Up
TRIB3,18763,ENSG00000101255,678.523034337573,1.75075573807176,0.4020816921117688,4.354228935111756,1.3353609902180049e-05,3.268157838217058e-05,4.4856969770443404,Up
RNU6-589P,18764,ENSG00000252294,7.261925902607404,5.64807548717529,1.2973058058165452,4.353696300326275,1.3386112008080872e-05,3.2757988250630525e-05,4.484682777194811,Up
KRT86,18765,ENSG00000170442,16.214538649148775,-1.9644851327842887,0.4512481928766171,-4.35344709141346,1.3401344979779295e-05,3.279351821466722e-05,4.484211988050016,Down
