ID_REF,log2_fc,p_value,minus_log_p,Significant
211787_s_at,0.12323242376497312,,,No
211788_s_at,-0.06371126840189456,,,No
211789_s_at,0.36269582388408983,,,No
211790_s_at,-0.026072138795076416,,,No
211791_s_at,0.48790890579210355,,,No
211792_s_at,0.5671315788059603,,,No
211793_s_at,0.3222487735806734,,,No
211794_at,-0.4514698302455358,,,No
211795_s_at,-0.4562465757066203,,,No
211796_s_at,-0.47215192136286,,,No
211797_s_at,0.36894043567025214,,,No
211798_x_at,0.2987616344738502,,,No
211799_x_at,0.6197294104944628,,,No
211800_s_at,-0.15646622072238792,,,No
211801_x_at,0.1194934845176796,,,No
211802_x_at,-0.047781460307131596,,,No
211803_at,0.31405344331325225,,,No
211804_s_at,0.6125029291709243,,,No
211805_s_at,-0.1987414146243296,,,No
211806_s_at,-0.25401422526591233,,,No
211807_x_at,-0.03541174045995721,,,No
211808_s_at,0.21095679437378845,,,No
211809_x_at,0.3454789552123483,,,No
211810_s_at,0.019924693949793237,,,No
211811_s_at,0.4847716525748176,,,No
211812_s_at,0.06388389573465414,,,No
211813_x_at,-0.11392967223700978,,,No
211814_s_at,0.19408433077494358,,,No
211815_s_at,0.09942116279292534,,,No
211816_x_at,0.007423660591801884,,,No
211817_s_at,-0.14818512806490514,,,No
211818_s_at,0.054808332973415474,,,No
211819_s_at,0.2643821360101102,,,No
211820_x_at,-0.4329498046627642,,,No
211821_x_at,-0.42254835418186243,,,No
211822_s_at,0.1381197554376481,,,No
211823_s_at,0.5032092860246298,,,No
211824_x_at,-0.34248779998126455,,,No
211825_s_at,-0.04624359718207849,,,No
211826_s_at,0.014675763570644484,,,No
211827_s_at,0.4281308344129511,,,No
211828_s_at,-0.13864760027505518,,,No
211829_s_at,0.4012423861569774,,,No
211830_s_at,-0.038462840497361483,,,No
211831_s_at,-0.1867586422046914,,,No
211832_s_at,-0.03903258908238172,,,No
211833_s_at,0.11335019309077321,,,No
211834_s_at,-0.026939472735344694,,,No
211835_at,-0.14744225726777094,,,No
211836_s_at,-0.14116210495131654,,,No
211837_s_at,-0.24942994969693189,,,No
211838_x_at,-0.012565896526406384,,,No
211839_s_at,0.10539582633209221,,,No
211840_s_at,0.39223793512545946,,,No
211841_s_at,0.03594895515879992,,,No
211842_s_at,-0.09110125949820702,,,No
211843_x_at,-0.016148428322490638,,,No
211844_s_at,0.6605616151570555,,,No
211845_at,-0.18210838780504668,,,No
211846_s_at,-0.17691102480938525,,,No
211848_s_at,-0.1520466492423167,,,No
211849_s_at,0.2507444730762405,,,No
211851_x_at,0.09004447137513516,,,No
211852_s_at,0.2020245139675314,,,No
211855_s_at,0.5284916400041322,,,No
211856_x_at,0.1580906936844162,,,No
211858_x_at,-0.18473071158696008,,,No
211861_x_at,-0.2113308673506138,,,No
211862_x_at,-0.14895973396048312,,,No
211863_x_at,0.13135884020514688,,,No
211864_s_at,0.5296704457274766,,,No
211865_s_at,0.26356163924887355,,,No
211866_x_at,0.26014171342225456,,,No
211867_s_at,-0.34359933361889805,,,No
211868_x_at,-0.03207736910839731,,,No
211869_at,-0.04878903629603837,,,No
211870_s_at,-0.2869330823554055,,,No
211871_x_at,0.35597415907467145,,,No
211872_s_at,-0.0755598699652067,,,No
211873_s_at,-0.4432091603000945,,,No
211874_s_at,0.029250520733622665,,,No
211875_x_at,-0.4788349469510358,,,No
211876_x_at,0.8369823785907089,,,No
211877_s_at,-0.17457339198162325,,,No
211878_at,0.08445478484078839,,,No
211879_x_at,-0.15353314392001227,,,No
211880_x_at,-0.08033811408265823,,,No
211881_x_at,-0.07203076075709358,,,No
211882_x_at,0.018048577775618746,,,No
211883_x_at,-0.03475747417939434,,,No
211884_s_at,0.04347476775409298,,,No
211885_x_at,-0.06660687061193205,,,No
211886_s_at,-0.21302122348967512,,,No
211887_x_at,0.4185892623018921,,,No
211888_x_at,-0.09827116128720625,,,No
211889_x_at,0.08452654103313506,,,No
211890_x_at,0.3398684308118529,,,No
211891_s_at,-0.027207991960392697,,,No
211892_s_at,-0.02138563288127937,,,No
211893_x_at,-0.6697623181087566,,,No
211894_x_at,0.1271207140979449,,,No
211896_s_at,-0.22863186304578775,,,No
211897_s_at,-0.41489511622172337,,,No
211898_s_at,0.2615525291247556,,,No
211899_s_at,0.220404833196163,,,No
211900_x_at,-0.46068707031189415,,,No
211901_s_at,0.0929457297771652,,,No
211902_x_at,0.014600168963354143,,,No
211903_s_at,-0.14605782047011218,,,No
211904_x_at,-0.2896028957459631,,,No
211905_s_at,0.26507019893969996,,,No
211906_s_at,0.0430031946365812,,,No
211907_s_at,0.008831317431143404,,,No
211908_x_at,0.22752654403485684,,,No
211909_x_at,-0.2360618897148643,,,No
211910_at,0.253826981250584,,,No
211911_x_at,0.3740748569511041,,,No
211912_at,-0.12099951111909046,,,No
211913_s_at,-0.12069619497347706,,,No
211914_x_at,-0.19757822871712438,,,No
211915_s_at,-0.17689165582391597,,,No
211916_s_at,-0.09143046019495848,,,No
211917_s_at,0.3910237925934821,,,No
211918_x_at,-0.020337540452763037,,,No
211919_s_at,0.3432571789686545,,,No
211920_at,-0.22261418302570934,,,No
211921_x_at,-0.16151566095717307,,,No
211922_s_at,0.21122899703845555,,,No
211923_s_at,0.5842924701488705,,,No
211924_s_at,0.34518136657378573,,,No
211925_s_at,0.048702063053033484,,,No
211926_s_at,0.31258955491520624,,,No
211927_x_at,-0.029278200869542914,,,No
211928_at,-0.1842414016770153,,,No
211929_at,-0.3164104235038483,,,No
211930_at,-0.27683476877683155,,,No
211931_s_at,0.08553867603785825,,,No
211932_at,-0.04399922199336537,,,No
211933_s_at,0.012854994207877724,,,No
211934_x_at,0.1252511267453098,,,No
211935_at,0.049276167249198366,,,No
211936_at,0.1767340078601496,,,No
211937_at,-0.11470697184993028,,,No
211938_at,-0.15167069163701719,,,No
211939_x_at,-0.010310799086521882,,,No
211940_x_at,-0.0803545844288589,,,No
211941_s_at,-0.06995887904221121,,,No
211942_x_at,-0.034483436735749606,,,No
211943_x_at,-0.04004148184087519,,,No
211944_at,-0.15867636679912245,,,No
211945_s_at,0.21477971848646504,,,No
211946_s_at,-0.153685984116942,,,No
211947_s_at,-0.2704067665492813,,,No
211948_x_at,-0.33404983758544127,,,No
211949_s_at,0.028761253524336894,,,No
211950_at,-0.22511038734919175,,,No
211951_at,-0.12460642314467307,,,No
211952_at,-0.12169917677791009,,,No
211953_s_at,-0.11223433276545158,,,No
211954_s_at,0.011027924729678062,,,No
211955_at,0.005652625557003077,,,No
211956_s_at,0.09187362066840166,,,No
211958_at,0.49776158974849416,,,No
211959_at,0.36091349328391864,,,No
211960_s_at,0.32488300998995356,,,No
211961_s_at,0.009751873929463528,,,No
211962_s_at,-0.09183434383622568,,,No
211963_s_at,0.25654281215748576,,,No
211964_at,0.22258763167802798,,,No
211965_at,-0.19940007432225126,,,No
211966_at,0.29527996012411073,,,No
211967_at,0.21249701521631614,,,No
211968_s_at,-0.058930270740356505,,,No
211969_at,-0.07987124972633808,,,No
211970_x_at,-0.026946522090494085,,,No
211971_s_at,0.0954419264986015,,,No
211972_x_at,0.017051115640439818,,,No
211973_at,-0.33146953529950984,,,No
211974_x_at,-0.36932483084737733,,,No
211975_at,0.04344725066289534,,,No
211976_at,-0.31182972803944153,,,No
211977_at,0.19611091949947657,,,No
211978_x_at,-0.057592189252675396,,,No
211979_at,-0.04188380377289391,,,No
211980_at,0.33118282808011834,,,No
211981_at,0.9342557161753859,,,No
211982_x_at,-0.009734863863640086,,,No
211983_x_at,-0.014280360385487967,,,No
211984_at,-0.07813995143589736,,,No
211985_s_at,0.10565467554946295,,,No
211986_at,-0.4316434551206374,,,No
211987_at,-0.1190656701203956,,,No
211988_at,-0.07799799598676138,,,No
211989_at,0.06554036421947096,,,No
211990_at,0.011370500955754537,,,No
211991_s_at,0.3061459340659365,,,No
211992_at,-0.10484563778316414,,,No
211993_at,-0.2538280483867137,,,No
211994_at,-0.051434550837708315,,,No
211995_x_at,0.02975940779308317,,,No
211996_s_at,-0.5488847956759617,,,No
211997_x_at,0.040609239724201274,,,No
211998_at,-0.26420099825602783,,,No
211999_at,0.0276890774479579,,,No
212000_at,-0.06781068078664543,,,No
212001_at,-0.09260865723038059,,,No
212002_at,-0.06193907524540876,,,No
212003_at,0.9024654582765175,,,No
212004_at,0.06596711525049415,,,No
212005_at,0.10211031912460289,,,No
212006_at,0.06496892482251049,,,No
212007_at,-0.07870247962481614,,,No
212008_at,0.230478605026196,,,No
212009_s_at,0.801782739680986,,,No
212010_s_at,-0.002168785794385286,,,No
212012_at,-0.4783824718086134,,,No
212013_at,-0.5440117882143571,,,No
212014_x_at,0.7582189653699416,,,No
212015_x_at,0.07591204398038087,,,No
212016_s_at,0.3475981420011358,,,No
212017_at,-0.03982879597370115,,,No
212018_s_at,0.06114845322707829,,,No
212019_at,-0.13507981946966208,,,No
212020_s_at,0.034941468684354327,,,No
212021_s_at,0.16650453837923163,,,No
212022_s_at,0.17005948627001022,,,No
212023_s_at,0.18154319138761466,,,No
212024_x_at,-0.027540700482866498,,,No
212025_s_at,0.4195036055599042,,,No
212026_s_at,0.5097162782815676,,,No
212027_at,-0.29045019623827706,,,No
212028_at,0.01791268529325052,,,No
212029_s_at,0.026173162706625508,,,No
212030_at,-0.14044405747104882,,,No
212031_at,0.005476352297733911,,,No
212032_s_at,-0.21674060841779408,,,No
212033_at,-0.12902137103236555,,,No
212034_s_at,-0.0640660168781757,,,No
212035_s_at,0.3553623773581087,,,No
212036_s_at,-0.1612196829445267,,,No
212037_at,-0.267463453743618,,,No
212038_s_at,0.3047845897494934,,,No
212039_x_at,-0.13163000549204362,,,No
212040_at,0.07863431013450395,,,No
212041_at,0.5138188154322165,,,No
212042_x_at,-0.059749195485979456,,,No
212043_at,0.04389683985248283,,,No
212044_s_at,-0.19187206516463107,,,No
212045_at,0.03579059709097798,,,No
212046_x_at,0.08748350876454047,,,No
212047_s_at,0.03148894417087078,,,No
212048_s_at,0.09876959488615533,,,No
212049_at,-0.34364195846534784,,,No
212050_at,-0.13087365079659463,,,No
212051_at,-0.1669414884019229,,,No
212052_s_at,0.06572812006278994,,,No
212053_at,0.09210896447241446,,,No
212054_x_at,-0.0020395096683252234,,,No
212055_at,0.3528648368105305,,,No
212056_at,-0.019325839926080945,,,No
212057_at,0.02508062764388086,,,No
212058_at,-0.18259153841593445,,,No
212059_s_at,0.38165296663725634,,,No
212060_at,-0.1987126776261725,,,No
212061_at,-0.36447486762312487,,,No
212062_at,-0.055609485183616414,,,No
212063_at,0.13402121005067258,,,No
212064_x_at,-0.03144848153916158,,,No
212065_s_at,0.09518656098497313,,,No
212066_s_at,-0.18085022082925306,,,No
212067_s_at,0.1478587066601822,,,No
212068_s_at,0.0012734579946798164,,,No
212069_s_at,0.10164453680360097,,,No
212070_at,-0.2238381666441427,,,No
212071_s_at,-0.222200187067493,,,No
212072_s_at,0.13558537436075824,,,No
212073_at,-0.14912337032586187,,,No
212074_at,-0.007385009297699696,,,No
212075_s_at,0.12207120612998779,,,No
212076_at,-0.11259241388263774,,,No
212077_at,0.06871481171521943,,,No
212078_s_at,-0.22575653927673933,,,No
212079_s_at,-0.43826749235074214,,,No
212080_at,-0.10704461282655231,,,No
212081_x_at,-0.09356884226805384,,,No
212082_s_at,0.10135208360056858,,,No
212083_at,0.11614749939443136,,,No
212084_at,0.27339660922018805,,,No
212085_at,0.3652208054687076,,,No
212086_x_at,0.18624150405025297,,,No
212087_s_at,-0.01996256002484742,,,No
212088_at,0.2866009615071974,,,No
212089_at,-0.049753742231049,,,No
212090_at,-0.17173209371595455,,,No
212091_s_at,0.48128257551722964,,,No
212092_at,0.3970206156112521,,,No
212093_s_at,-0.1499865417303834,,,No
212094_at,-0.034464675188553784,,,No
212095_s_at,-0.2009217595973336,,,No
212096_s_at,-0.24451722909939733,,,No
212097_at,0.7366659666205386,,,No
212098_at,0.0891405073805771,,,No
212099_at,-0.19499368941978368,,,No
212100_s_at,0.2089012701362698,,,No
212101_at,0.12004071956359397,,,No
212102_s_at,0.267181550370986,,,No
212103_at,-0.12358962526243111,,,No
212104_s_at,0.005876451561096729,,,No
212105_s_at,0.08700003057672756,,,No
212106_at,-0.19500021851375315,,,No
212107_s_at,0.003598169142403407,,,No
212108_at,-0.10095713511447713,,,No
212109_at,-0.16677555074026085,,,No
212110_at,-0.06407269609272248,,,No
212111_at,-0.13235655598757745,,,No
212112_s_at,0.04034792692548628,,,No
212113_at,-0.3987186054066454,,,No
212114_at,-0.1792581500235979,,,No
212115_at,0.05686575494402035,,,No
212116_at,0.07371065699188861,,,No
212117_at,0.05686272279256599,,,No
212118_at,-0.1323715641836536,,,No
212119_at,0.015372569391759683,,,No
212120_at,0.17417472240333254,,,No
212121_at,0.14472645160379471,,,No
212122_at,0.14197746029778457,,,No
212123_at,-0.010169177255576756,,,No
212124_at,0.019559481027332737,,,No
212125_at,0.466697339908281,,,No
212126_at,-0.24002375646562868,,,No
212127_at,0.17813264812089713,,,No
212128_s_at,0.047720222416576696,,,No
212129_at,-0.09698363289876788,,,No
212130_x_at,0.048312627006959374,,,No
212131_at,-0.2965556480600071,,,No
212132_at,-0.1678316152425534,,,No
212133_at,-0.04838878012443182,,,No
212134_at,-0.17880629881780408,,,No
212135_s_at,-0.14066427060695652,,,No
212136_at,-0.12315835016339705,,,No
212137_at,0.02552657584361384,,,No
212138_at,-0.025996563859262523,,,No
212139_at,-0.1991094310497683,,,No
212140_at,-0.0709771467103053,,,No
212141_at,0.08984248406782225,,,No
212142_at,0.19686348664579523,,,No
212143_s_at,0.5191399497815432,,,No
212144_at,0.134513844752977,,,No
212145_at,-0.025176924094244768,,,No
212146_at,0.16622782627885435,,,No
212147_at,0.04631953268260869,,,No
212148_at,-0.2838953026354094,,,No
212149_at,-0.0155729641671698,,,No
212150_at,0.008158165872504952,,,No
212151_at,-0.26445489424308377,,,No
212152_x_at,-0.22916743253215976,,,No
212153_at,-0.3505089924011422,,,No
212154_at,0.5271291580883979,,,No
212155_at,0.04015232096879018,,,No
212156_at,0.0019400597620897742,,,No
212157_at,-0.016878753279206293,,,No
212158_at,0.2851092312597565,,,No
212159_x_at,0.013364035503423466,,,No
212160_at,0.0829705477659104,,,No
212161_at,0.010979928815432416,,,No
212162_at,0.08066145099421895,,,No
212163_at,-0.06655402223236351,,,No
212164_at,-0.005047569332976565,,,No
212165_at,0.24006528019285156,,,No
212166_at,0.13188879552805233,,,No
212167_s_at,0.18500552218305621,,,No
212168_at,0.03613794268165549,,,No
212169_at,0.050764693232931535,,,No
212170_at,-0.23517173100996924,,,No
212171_x_at,0.6726585390570676,,,No
212172_at,-0.5013026516720371,,,No
212173_at,0.00022795666912767132,,,No
212174_at,-0.08852905588418736,,,No
212175_s_at,0.1351745192150684,,,No
212176_at,-0.2964570272644682,,,No
212177_at,-0.5564880205481071,,,No
212178_s_at,0.046426166669631286,,,No
212179_at,-0.39897120473323255,,,No
212180_at,0.06989429167336958,,,No
212181_s_at,-0.05321322085136693,,,No
212182_at,-0.6064503416336207,,,No
212183_at,-0.26042478810496306,,,No
212184_s_at,-0.12210685739501415,,,No
212185_x_at,-0.18461835922501812,,,No
212186_at,-0.28237295666553486,,,No
212187_x_at,-0.1773386389329037,,,No
212188_at,-0.4238650469388414,,,No
212189_s_at,-0.04915709858424222,,,No
212190_at,-0.16680606723271119,,,No
212191_x_at,0.0008598628508682538,,,No
212192_at,-0.2625211186159948,,,No
212193_s_at,0.10591680252230695,,,No
212194_s_at,0.3327272939299508,,,No
212195_at,-0.06049801369608865,,,No
212196_at,0.15051488527563528,,,No
212197_x_at,0.018198983059841467,,,No
212198_s_at,0.09138862024502536,,,No
212199_at,-0.170645415019667,,,No
212200_at,-0.10370744415996924,,,No
212201_at,0.265559746436562,,,No
212202_s_at,-0.05689278505741591,,,No
212203_x_at,0.06479961063206652,,,No
212204_at,0.12299348559400336,,,No
212205_at,-0.16421743957414314,,,No
212206_s_at,-0.057439829673416654,,,No
212207_at,-0.49374957140618836,,,No
212208_at,-0.39328048258971826,,,No
212209_at,-0.31137948705109153,,,No
212210_at,0.2392222694471755,,,No
212211_at,-0.06304679151886283,,,No
212212_s_at,-0.21444094010374393,,,No
212213_x_at,-0.013664510888302672,,,No
212214_at,-0.11923855719446941,,,No
212215_at,0.04255895924809572,,,No
212216_at,0.350416988177896,,,No
212217_at,0.08402360602081771,,,No
212218_s_at,-0.15476768647684835,,,No
212219_at,0.12266526888144114,,,No
212220_at,-0.12921121478903075,,,No
212221_x_at,-0.08651648731128958,,,No
212222_at,-0.22690526480312734,,,No
212223_at,0.07384609375608164,,,No
212224_at,0.06117762796254134,,,No
212225_at,0.6756657813258435,,,No
212226_s_at,-0.007731857786891894,,,No
212227_x_at,0.11820255092736787,,,No
212228_s_at,0.21510538291892267,,,No
212229_s_at,-0.17323861202306823,,,No
212230_at,-0.08192540695992179,,,No
212231_at,-0.09235077792808077,,,No
212232_at,-0.22662825011048504,,,No
212233_at,0.035956191058424736,,,No
212234_at,-0.028629582808653353,,,No
212235_at,0.027483995145289875,,,No
212236_x_at,0.23090822040053638,,,No
212237_at,0.1501463418625928,,,No
212238_at,0.04144997685133234,,,No
212239_at,-0.29355708911220724,,,No
212240_s_at,-0.21676395098543821,,,No
212241_at,0.3554345355619599,,,No
212242_at,0.4429389773334016,,,No
212243_at,-0.00837829750819985,,,No
212244_at,-0.09550770534828779,,,No
212245_at,0.11154693244674796,,,No
212246_at,0.22133613747383762,,,No
212247_at,0.07593967711751404,,,No
212248_at,-0.15191726573043596,,,No
212249_at,-0.3466400241514247,,,No
212250_at,0.08079584912430349,,,No
212251_at,-0.08997790012158724,,,No
212252_at,-0.011397367701516004,,,No
212253_x_at,0.12165364601721329,,,No
212254_s_at,-0.12608166423446576,,,No
212255_s_at,-0.0035377051032234874,,,No
212256_at,-0.12091872206648802,,,No
212257_s_at,0.04764562668507821,,,No
212258_s_at,0.11040597649007022,,,No
212259_s_at,0.11944037749233338,,,No
212260_at,0.13691700006862995,,,No
212261_at,-0.10042456895828877,,,No
212262_at,-0.03035533630513676,,,No
212263_at,-0.23195939795242637,,,No
212264_s_at,0.07921046129254528,,,No
212265_at,-0.11879803680602485,,,No
212266_s_at,-0.12236291588151182,,,No
212267_at,-0.09670331759049411,,,No
212268_at,0.12838515001381534,,,No
212269_s_at,-0.24820990093641626,,,No
212270_x_at,-0.04491840771473399,,,No
212271_at,0.34504906298354854,,,No
212272_at,-0.021053408703744836,,,No
212273_x_at,-0.0638062606577261,,,No
212274_at,-0.4192515107787482,,,No
212275_s_at,-0.3224132352756648,,,No
212276_at,-0.12039839330146229,,,No
212277_at,-0.08193467929606513,,,No
212278_x_at,0.016337636157692348,,,No
212279_at,0.07458632076808414,,,No
212280_x_at,-0.04690044212865985,,,No
212281_s_at,-0.12557830352649724,,,No
212282_at,-0.0513524014789386,,,No
212283_at,0.027102951912516993,,,No
212284_x_at,-0.1506225267487764,,,No
212285_s_at,-0.3178469434505171,,,No
212286_at,-0.0919767486937868,,,No
212287_at,-0.18569175488292267,,,No
212288_at,0.10402688254155912,,,No
212289_at,-0.059484410681467814,,,No
212290_at,-0.30921434120120317,,,No
212291_at,-0.276659175048799,,,No
212292_at,-0.08158707663218401,,,No
212293_at,-0.2116726788092116,,,No
212294_at,0.0746137454349256,,,No
212295_s_at,-0.22884290906431737,,,No
212296_at,-0.04321878245894695,,,No
212297_at,-0.19503188553425943,,,No
212298_at,0.580770742086159,,,No
212299_at,-0.25772503887329457,,,No
212300_at,0.06218584710029873,,,No
212301_at,0.12779016021612932,,,No
212302_at,-0.0017159333562446477,,,No
212303_x_at,-0.07684393197754424,,,No
212305_s_at,0.07442380165313445,,,No
212306_at,0.017791318758121122,,,No
212307_s_at,-0.0225574780355835,,,No
212308_at,-0.0870428981789182,,,No
212309_at,-0.1062580455477864,,,No
212310_at,-0.21556514532995763,,,No
212311_at,-0.0006565330970147443,,,No
212312_at,0.17996290856716435,,,No
212313_at,0.009398159527338024,,,No
212314_at,-0.11594151044332257,,,No
212315_s_at,0.384020177579508,,,No
212316_at,0.19558887005972814,,,No
212317_at,-0.07982591642332437,,,No
212318_at,-0.05800065680263877,,,No
212319_at,-0.18450171916392044,,,No
212320_at,0.021367776151949514,,,No
212321_at,-0.14162887583902162,,,No
212322_at,-0.004460124731355819,,,No
212323_s_at,-0.3336876132163642,,,No
212324_s_at,-0.2752182700592378,,,No
212325_at,0.1642523113994958,,,No
212326_at,-0.12932425041258178,,,No
212327_at,-0.16338665563133148,,,No
212328_at,-0.16949902834987185,,,No
212329_at,-0.011246326477460045,,,No
212330_at,-0.018461144847030653,,,No
212331_at,0.06294272249068911,,,No
212332_at,-0.27578821830403655,,,No
212333_at,0.04298344455665415,,,No
212334_at,-0.011875463183015356,,,No
212335_at,0.429102218292126,,,No
212336_at,-0.03760899468800005,,,No
212337_at,0.05931421024610728,,,No
212338_at,0.7291685173184685,,,No
212339_at,0.07095153066081039,,,No
212340_at,0.0677283409971654,,,No
212341_at,0.07840388789908026,,,No
212342_at,-0.07933056446010678,,,No
212343_at,-0.0003600504946934535,,,No
212344_at,-0.15970762910666636,,,No
212345_s_at,-0.05056169555598089,,,No
212346_s_at,-0.30914118322246864,,,No
212347_x_at,0.2048823906519015,,,No
212348_s_at,0.11081605877676992,,,No
212349_at,-0.11859479464183398,,,No
212350_at,-0.0023629362586436997,,,No
212351_at,-0.21004236649490515,,,No
212352_s_at,0.07428329524950428,,,No
212353_at,-0.5480194556669433,,,No
212354_at,-0.2892654330982136,,,No
212355_at,0.00906090630596168,,,No
212356_at,-0.1369844766456918,,,No
212357_at,-0.15261125319256053,,,No
212358_at,-0.005017080317788469,,,No
212359_s_at,0.03915179928988621,,,No
212360_at,0.12144450465959622,,,No
212361_s_at,0.01438832137842283,,,No
212362_at,0.12729220132572827,,,No
212363_x_at,0.026281710102150413,,,No
212364_at,-0.08076769379002169,,,No
212365_at,-0.04903031759385179,,,No
212366_at,-0.17245048687775277,,,No
212367_at,-0.05072153031756166,,,No
212368_at,-0.26689179045396116,,,No
212369_at,-0.09553034156311746,,,No
212370_x_at,0.25733360180363896,,,No
212371_at,-0.13776968559074376,,,No
212372_at,-0.09000701250385745,,,No
212373_at,0.16322496360973826,,,No
212374_at,0.5507355286972464,,,No
212375_at,-0.1531644276761419,,,No
212376_s_at,-0.011809569205983195,,,No
212377_s_at,-0.1430503873276372,,,No
212378_at,-0.08397808401571005,,,No
212379_at,-0.024354058595722705,,,No
212380_at,0.07913731642522137,,,No
212381_at,0.050818961515796346,,,No
212382_at,-0.3459572590598654,,,No
212383_at,0.09226867658420979,,,No
212384_at,-0.6013225544810012,,,No
212385_at,-0.23733049248556704,,,No
212386_at,-0.4390924777439782,,,No
212387_at,-0.30738199358024154,,,No
212388_at,0.014599738118301175,,,No
212389_at,0.1866294876660879,,,No
212390_at,0.015285922090173543,,,No
212391_x_at,-0.019603300317973194,,,No
212392_s_at,0.19284258687886524,,,No
212393_at,0.008013768167846713,,,No
212394_at,-0.33673174238510306,,,No
212395_s_at,-0.04519637565580936,,,No
212396_s_at,0.5786912381585836,,,No
212397_at,0.08057726661176012,,,No
212398_at,0.012479554673104687,,,No
212399_s_at,-0.01958448302708149,,,No
212400_at,0.1835185094272358,,,No
212401_s_at,-0.3765278403939263,,,No
212402_at,-0.13226311156556392,,,No
212403_at,-0.03264533449954499,,,No
212404_s_at,0.5112635871170745,,,No
212405_s_at,0.05264336913900358,,,No
212406_s_at,-0.2684373418094168,,,No
212407_at,0.051823165442774766,,,No
212408_at,-0.11880120491111335,,,No
212409_s_at,0.09561800898591599,,,No
212410_at,-0.18045174708403522,,,No
212411_at,0.06393572085789323,,,No
212412_at,-0.42096593109500624,,,No
212413_at,-0.021954832808093627,,,No
212414_s_at,-0.18857523764321993,,,No
212415_at,-0.6766857091800329,,,No
212416_at,-0.09900977203408878,,,No
212417_at,-0.07314297482466259,,,No
212418_at,0.2086955360921703,,,No
212419_at,-0.15949070844597024,,,No
212420_at,-0.15315456991810983,,,No
212421_at,0.0309770558364324,,,No
212422_at,-0.05167456577601115,,,No
212423_at,-0.2835854770789865,,,No
212424_at,-0.2542978051569431,,,No
212425_at,-0.1875353635382746,,,No
212426_s_at,-0.009290378331414217,,,No
212427_at,-0.24123478995959147,,,No
212428_at,0.24387875973172868,,,No
212429_s_at,-0.049166540366321954,,,No
212430_at,0.18668388448861073,,,No
212431_at,0.10658578480702907,,,No
212432_at,0.07992535139205614,,,No
212433_x_at,0.12441455999539919,,,No
212434_at,-0.03457321948622649,,,No
212435_at,-0.22559994441379594,,,No
212436_at,-0.11557756511512096,,,No
212437_at,0.11779998345234688,,,No
212438_at,0.38317869865815446,,,No
212439_at,0.04863000745577928,,,No
212440_at,0.06433361246396174,,,No
212441_at,-0.16429192440774543,,,No
212442_s_at,-0.1484017894647618,,,No
212443_at,-0.03554685118563228,,,No
212444_at,0.5268318940289838,,,No
212445_s_at,0.37377836385712637,,,No
212446_s_at,-0.14880729353882138,,,No
212447_at,-0.12132833494817596,,,No
212448_at,0.16513936128551698,,,No
212449_s_at,0.09469446808491533,,,No
212450_at,-0.11618533522602092,,,No
212451_at,-0.22747604129365584,,,No
212452_x_at,-0.07344970013654617,,,No
212453_at,0.1850584224591838,,,No
212454_x_at,-0.11814890948596357,,,No
212455_at,-0.15337421370590043,,,No
212456_at,-0.2010987036975056,,,No
212457_at,0.05585304878913355,,,No
212458_at,0.08414040781802257,,,No
212459_x_at,-0.08184490199831806,,,No
212460_at,0.4858132882426016,,,No
212461_at,-0.0008823244336682023,,,No
212462_at,-0.4042665316820866,,,No
212463_at,0.10994386883239216,,,No
212464_s_at,-0.06879268298548169,,,No
212465_at,-0.12387748916154884,,,No
212466_at,0.20116360922641885,,,No
212467_at,-0.1072351566845775,,,No
212468_at,-0.3464794751156539,,,No
212469_at,-0.26099913439724887,,,No
212470_at,-0.04147348774933235,,,No
212471_at,0.01215583015647681,,,No
212472_at,0.2194393808587396,,,No
212473_s_at,0.13636635681853093,,,No
212474_at,-0.1513969184188504,,,No
212475_at,0.28963473890679037,,,No
212476_at,-0.045765361332799515,,,No
212477_at,-0.28174966350765995,,,No
212478_at,0.5603738570988153,,,No
212479_s_at,0.1922613722442028,,,No
212480_at,-0.023295751434320167,,,No
212481_s_at,0.5240389946579818,,,No
212482_at,0.09994963065805607,,,No
212483_at,-0.3943439369596078,,,No
212484_at,0.3595663704489276,,,No
212485_at,-0.0786071713139016,,,No
212486_s_at,-0.37133931946640786,,,No
212487_at,-0.18642015759579067,,,No
212488_at,-0.01791050950172579,,,No
212489_at,-0.11068246964576378,,,No
212490_at,0.09533353069766726,,,No
212491_s_at,-0.028726196639762946,,,No
212492_s_at,-0.2096810240857021,,,No
212493_s_at,-0.3264856551337232,,,No
212494_at,-0.3155029707629087,,,No
212495_at,-0.17049043829055943,,,No
212496_s_at,-0.11745257803110754,,,No
212497_at,0.31050975546114046,,,No
212498_at,-0.3518297769780965,,,No
212499_s_at,-0.17135168560763603,,,No
212500_at,0.1366778652228806,,,No
212501_at,0.18656216359804922,,,No
212502_at,0.24509562423943976,,,No
212503_s_at,0.07881427571886945,,,No
212504_at,0.016101122151562564,,,No
212505_s_at,-0.023298657837276693,,,No
212506_at,0.1741091982447962,,,No
212507_at,0.10704518139618813,,,No
212508_at,0.07746332722470228,,,No
212509_s_at,0.28181965567140566,,,No
212510_at,-0.27916986887077044,,,No
212511_at,-0.12009738745501686,,,No
212512_s_at,-0.0550737337817786,,,No
212513_s_at,-0.09763714383658417,,,No
212514_x_at,0.2626562629875746,,,No
212515_s_at,0.09826235371941472,,,No
212516_at,-0.19525231362402362,,,No
