gene_name,Unnamed: 0.1,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
H2AC6,6117,6117,ENSG00000180573,2690.16714671876,2.3411987859199943,0.2523986875554685,9.27579619606968,1.7629735015441402e-20,1.2972753198106516e-19,18.886967844127557,Up
TLR3,6183,6183,ENSG00000164342,409.3146873296236,2.452169494603849,0.2654700518690038,9.23708522803119,2.5330328784295268e-20,1.844026635737692e-19,18.734232810142284,Up
H2AC21,6489,6489,ENSG00000184270,417.9251853596751,11.569613920597734,1.2810983922256791,9.031011193837813,1.7009268977652685e-19,1.179877165030734e-18,17.92816320398722,Up
RIPK1,6703,6703,ENSG00000137275,1917.464886761788,1.2334283479739567,0.1387942449611053,8.886739852359174,6.292811903365395e-19,4.2257771342125095e-18,17.37409341119615,Not Significant
TNFAIP3,6800,6800,ENSG00000118503,813.8936508860927,2.5332916943516284,0.2870248816050506,8.826035151326936,1.0845195381393525e-18,7.178942080208131e-18,17.14393955054592,Up
H2AC14,7102,7102,ENSG00000276368,591.0339606564962,12.06951946280433,1.3983405902890234,8.631315965954817,6.0650086126471696e-18,3.844018340599225e-17,16.415214548890578,Up
SLC25A5,7535,7535,ENSG00000005022,4160.693249647714,-1.2763205067202623,0.1516898119699497,-8.414016011656114,3.9620660422323516e-17,2.366882313631346e-16,15.625823335569498,Not Significant
BID,7700,7700,ENSG00000015475,1504.6131625250068,-1.3808579693530918,0.1657253384231069,-8.332207871723737,7.934846764207791e-17,4.638603642096747e-16,15.333612735350252,Not Significant
CFLAR,7769,7769,ENSG00000003402,4765.189258591063,1.155864707821847,0.1393282311464213,8.295983508231993,1.0769047532957076e-16,6.239533473438797e-16,15.20484788106846,Not Significant
GLUD1,7852,7852,ENSG00000148672,8316.162381832,-1.4692577502816977,0.1780333242660865,-8.2527119927602,1.5483989475517294e-16,8.876527724415039e-16,15.051756886139389,Not Significant
FTH1,8404,8404,ENSG00000167996,6805.151716507694,-2.3990319690137154,0.3003699760180142,-7.986923329746637,1.3834807341625506e-15,7.410222388014736e-15,14.130168758223322,Down
IL1B,8408,8408,ENSG00000125538,275.2877401865542,2.951336599337397,0.3696468144483295,7.984206772462107,1.4142878323667256e-15,7.571628484399764e-15,14.12081070362708,Up
STAT5A,8847,8847,ENSG00000126561,714.6381105437627,1.5548983336458175,0.1997615554615524,7.7837716574302735,7.039376217928408e-15,3.5816645338485425e-14,13.445915093506835,Not Significant
CAPN2,8988,8988,ENSG00000162909,8886.295653270088,1.075835474918644,0.1396069852246807,7.706172246232632,1.2964761572935076e-14,6.493053746267263e-14,13.187551002238797,Not Significant
H2AZ1,9802,9802,ENSG00000164032,2404.389081899885,-1.3059566187787508,0.1776411882317456,-7.351654375757929,1.9576848594882334e-13,8.990412597092806e-13,12.046220376728524,Not Significant
CHMP1A,10060,10060,ENSG00000131165,2522.0349965711857,-0.842772911582033,0.1163087576483593,-7.245997022253646,4.292695423795592e-13,1.9208116020659348e-12,11.716515229722168,Not Significant
SLC25A6,10291,10291,ENSG00000169100,7728.744731673469,-1.2827580366994418,0.1791014633930045,-7.162186240123959,7.940044785169088e-13,3.473113837772321e-12,11.459280981645726,Not Significant
TYK2,10831,10831,ENSG00000105397,4265.516145346289,1.0822885490162863,0.1558030074841033,6.946518982483139,3.744095728113992e-12,1.5559442959841578e-11,10.80800595514822,Not Significant
CASP1,10842,10842,ENSG00000137752,562.4576386271794,2.4929368508785816,0.3590350423910929,6.943436034199282,3.826759260901104e-12,1.588830352914385e-11,10.79892247203518,Up
CHMP2B,11011,11011,ENSG00000083937,1185.648573964817,-0.972680763245771,0.1413637716084584,-6.880693350060357,5.956194246658376e-12,2.434997355524096e-11,10.613501506105164,Not Significant
TNFRSF10B,11253,11253,ENSG00000120889,1784.723035446686,2.057828116315155,0.3028103698037497,6.795765011775607,1.0773926828145537e-11,4.309857933857152e-11,10.36553704528214,Up
IL1A,11993,11993,ENSG00000115008,53.624339279252496,2.2619131293805843,0.3457302900985228,6.542421055256704,6.053079068100893e-11,2.2719990542507428e-10,9.643591853741729,Up
