,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
CHUK,0.1586207451019099,0.0218665937427176,0.0289352509344722,1.53857274696264,Not Significant,-0.3274560474995545,2.143272455178439e-05,3.787017991164891e-05,4.421702631651005,Not Significant
CTSB,2.27389658891623,7.970226114146981e-19,1.6903591131350878e-17,16.772021020661473,Up,0.8301849354743569,1.0121577245139252e-05,1.8561574620270343e-05,4.73138518437322,Not Significant
CTSC,3.2603840171740863,1.4729303657202296e-13,1.252177257743932e-12,11.90233418820943,Up,2.476533769312475,2.467882309742469e-18,1.72519724392944e-17,16.763161244328074,Up
CTSD,1.3893122388490229,5.866638996225726e-12,3.827753966837951e-11,10.417055984761063,Up,-0.6981594891123555,1.443147942392282e-06,2.9078062199692727e-06,5.536434538804119,Not Significant
CTSF,-0.801857228463561,6.216784487998784e-07,1.6187099232902491e-06,5.790830970889334,Not Significant,-0.5668354335797449,0.0001234995895546,0.0001987487983417,3.701695488458239,Not Significant
CTSH,1.1585823950867675,0.0001055691414148,0.0001928383555055,3.714806580766589,Up,0.9442929747009944,1.9504010821090533e-07,4.325037252593339e-07,6.364010147499503,Not Significant
CTSL,2.515178495336216,2.6312558275471227e-11,1.5322122084803303e-10,9.814681081577,Up,0.70638978137162,6.85821104168432e-10,1.9742012923919274e-09,8.70460856812121,Not Significant
CTSO,1.832035744639331,8.707249763975761e-10,3.842174074563813e-09,8.415422962766904,Up,0.8551166830873616,3.316436718195592e-06,6.414119249293555e-06,5.192862970065711,Not Significant
CTSS,3.5760067146435564,3.953911825286122e-12,2.646625098201488e-11,10.577307573361894,Up,1.5503711039976609,4.940934588354923e-11,1.6142557479656746e-10,9.792027658504075,Up
CTSZ,2.6590631027512046,9.001021541603276e-17,1.3393839144772737e-15,14.873094921090228,Up,1.4021163570148218,6.472212796317292e-11,2.081225301108023e-10,9.681680903098504,Up
CYCS,-0.9989189792882948,0.0002711406214979,0.0004679579614476,3.3297931595996744,Not Significant,-1.9596613176012632,9.461528885647757e-20,7.736453587643951e-19,18.111458075528475,Down
DAB2IP,-0.9818147879042628,2.757200034338856e-07,7.641274593103062e-07,6.116834193442403,Not Significant,-1.27734643241027,3.598696910718104e-19,2.760770438336776e-18,17.558969704012117,Down
DAXX,0.8431459737536322,2.7707010768685366e-14,2.663362848127256e-13,12.574569662624278,Not Significant,0.7441790880340069,7.004194623548505e-07,1.4669348458051588e-06,5.833589175001756,Not Significant
DFFA,0.3994416014216035,0.0005628495408907,0.0009245306171422,3.034078701989128,Not Significant,0.2134410684546221,0.0625595624769307,0.0749778337158747,1.125067111511597,Not Significant
DFFB,-0.5504839065714027,0.008191046007543,0.0114909619105958,1.9396436149167349,Not Significant,0.3797123517900042,0.0277103063019617,0.0345483138072415,1.4615731442979114,Not Significant
DIABLO,0.7071954773770557,5.891823442950561e-09,2.2491182025117072e-08,7.647987719597889,Not Significant,-0.4042745844450377,7.763447477802718e-06,1.4466474184827871e-05,4.839637303618897,Not Significant
EIF2AK3,0.9369500102368492,1.0319705172935624e-13,9.034114407771078e-13,12.04411441384668,Not Significant,0.3665720008065733,0.0004387692886469,0.0006663480486615,3.1762988697331687,Not Significant
FADD,1.4999640145523294,7.2083058393019476e-12,4.634108042445937e-11,10.334033845019263,Up,0.1728373108430609,0.1797590408138817,0.2026767608136584,0.6931960452339191,Not Significant
