id	filename	md5	size	state
2c259bc9-5e6a-46c0-b82b-d6f6eb257455	2c259bc9-5e6a-46c0-b82b-d6f6eb257455/0dbfa70d-2a0d-41c4-aca6-b8df6394bb9c.rna_seq.augmented_star_gene_counts.tsv	864b704f822a7e5817cf8ff483377395	4239542	validated
6d0ec0a1-ad19-4414-b3ab-5cbf9a242129	6d0ec0a1-ad19-4414-b3ab-5cbf9a242129/a499340b-a7e7-46a5-8314-eacf942c0a52.rna_seq.augmented_star_gene_counts.tsv	b4cd2f99f48a41cca120b764f493daae	4241106	validated
d5ee1531-ded1-46cc-9a21-dbfd8dfebd5a	d5ee1531-ded1-46cc-9a21-dbfd8dfebd5a/4442ed8c-7c3a-423c-9f23-6c5233070aad.rna_seq.augmented_star_gene_counts.tsv	66d813d6eb7cf8c8ed47f306f6268628	4242774	validated
0545b5c3-1dfb-4e0e-b956-97ba018a1406	0545b5c3-1dfb-4e0e-b956-97ba018a1406/9b4b6b42-09e1-4783-b374-532b9df2e207.rna_seq.augmented_star_gene_counts.tsv	dd9461803344d9aea23a5413df47bb4e	4240704	validated
3fe1492b-ed45-4870-a03c-0fd1efa3edc5	3fe1492b-ed45-4870-a03c-0fd1efa3edc5/747955e9-73b8-4760-831a-aedcca1f388a.rna_seq.augmented_star_gene_counts.tsv	864c4bd449627e96bafbe62e4bf3dcaa	4245574	validated
9dc20a35-75a6-4eea-9b53-ac47d2e1101f	9dc20a35-75a6-4eea-9b53-ac47d2e1101f/c25a3ea3-a975-441e-a9ac-d4f3d970d914.rna_seq.augmented_star_gene_counts.tsv	8694fc7aa7325e9720a48fe4595525c4	4239168	validated
3dc28658-f3df-4d5a-ae16-cb96c7cf7c3e	3dc28658-f3df-4d5a-ae16-cb96c7cf7c3e/d6221d0f-b177-4380-a987-924dc5d1e99b.rna_seq.augmented_star_gene_counts.tsv	acc2514c3409e06a5b12ac12f18a15dc	4246851	validated
138204b7-555c-431f-b195-dc3937ae2d6f	138204b7-555c-431f-b195-dc3937ae2d6f/996163f5-7bab-4850-be46-d11f15a33f81.rna_seq.augmented_star_gene_counts.tsv	1db8591c861820fa0059ca8da3816a44	4223635	validated
699eceef-c640-4740-afb9-5e4952979493	699eceef-c640-4740-afb9-5e4952979493/b2d1e197-8003-4751-8d87-448fbdd1c597.rna_seq.augmented_star_gene_counts.tsv	5af4304483d7af99e9be0133cd4ea306	4251074	validated
7b9d4448-dca3-4c74-9606-930b74cc48a2	7b9d4448-dca3-4c74-9606-930b74cc48a2/6f1cdd45-5979-4dfc-9ba0-282d79147768.rna_seq.augmented_star_gene_counts.tsv	3bf02d53f35c34f248de10b05eea1463	4246703	validated
457924a2-0dac-46a3-a7be-b6e79da9a99e	457924a2-0dac-46a3-a7be-b6e79da9a99e/da4abc56-9541-4b76-998e-2ba601fbe9fb.rna_seq.augmented_star_gene_counts.tsv	08cb1503f10cfd18951535c21d5d7de1	4220548	validated
cdc03ad0-b7bb-463f-be63-77c2fd1ac1a4	cdc03ad0-b7bb-463f-be63-77c2fd1ac1a4/cc47934d-2a0e-4e67-8654-253ac517dc81.rna_seq.augmented_star_gene_counts.tsv	ec9b5dfdf3e8101bf94220226eedecc6	4247056	validated
163b85af-e378-4ee8-9869-2054cacb3f5b	163b85af-e378-4ee8-9869-2054cacb3f5b/4e83f0d1-c225-4d25-9e8e-d443999493d4.rna_seq.augmented_star_gene_counts.tsv	ae90f9b275ef9189c9fe2c3f90094ead	4238409	validated
ef20d748-9cc3-48e7-a1bc-4a181ec2bad9	ef20d748-9cc3-48e7-a1bc-4a181ec2bad9/a5fb29e0-96b5-4635-ae50-589290ca2245.rna_seq.augmented_star_gene_counts.tsv	f0a731ed68bc36d60ebb606b59e4dfd0	4229929	validated
009ed0fb-a932-4c28-9e19-7e784773fb82	009ed0fb-a932-4c28-9e19-7e784773fb82/81581211-1bff-4ad6-97fc-543f48a22688.rna_seq.augmented_star_gene_counts.tsv	6c4aa9c86b6ff924866479f8d345260b	4214614	validated
2e84a16b-cd5c-46e7-b096-c6f2313f44dd	2e84a16b-cd5c-46e7-b096-c6f2313f44dd/3f492a04-12ca-4dd8-a1ee-aac7d7fc838a.rna_seq.augmented_star_gene_counts.tsv	0c55325ed5383ec00a03288df412c906	4239594	validated
5bcb13c6-b7fe-4aec-a09e-4921eb4bc75b	5bcb13c6-b7fe-4aec-a09e-4921eb4bc75b/3ec7cb42-3f03-460d-8b2b-d6a791c81474.rna_seq.augmented_star_gene_counts.tsv	2931cf100e3190e1069629f8e0a1c2b6	4242132	validated
14afcc09-95fd-4bc6-9f04-fa12065168ee	14afcc09-95fd-4bc6-9f04-fa12065168ee/dd08dd11-37ef-4739-a2df-ff78ff930368.rna_seq.augmented_star_gene_counts.tsv	1c7ce8daa5a4200f36a26ffae1e85788	4227703	validated
1b9a7cf2-ebbb-4b93-9b46-aa582d209b9c	1b9a7cf2-ebbb-4b93-9b46-aa582d209b9c/905aab99-b8f4-4769-a3eb-4b5d570fffaf.rna_seq.augmented_star_gene_counts.tsv	15279bdeb581e7ec1d7e666d0a7cff65	4239958	validated
8fac4a60-695a-4fe9-bb25-616303e27702	8fac4a60-695a-4fe9-bb25-616303e27702/4b42ae00-7d74-4b51-894d-fcdd522805a9.rna_seq.augmented_star_gene_counts.tsv	c1461736852828d1cfeb22dc9460b657	4227941	validated
9693d32e-8371-4ded-afda-086c6e0a40ec	9693d32e-8371-4ded-afda-086c6e0a40ec/b3cde840-6a5d-495e-87b3-bd1ffcedd3a0.rna_seq.augmented_star_gene_counts.tsv	38cfa723aa976cdf27452737b02a8ea3	4239597	validated
a5a11bd7-bd96-4b89-9df7-3327b2823b5f	a5a11bd7-bd96-4b89-9df7-3327b2823b5f/5c103fde-ce23-4090-839d-5801fa7cdd16.rna_seq.augmented_star_gene_counts.tsv	759cf58a1a28c7879907f4a49e74a3b2	4242103	validated
c20cc566-21f9-44af-b6ab-093dece3e0f0	c20cc566-21f9-44af-b6ab-093dece3e0f0/2b789888-42a5-44e2-90b9-76bf9f99b99d.rna_seq.augmented_star_gene_counts.tsv	ec8b2001a49c48fd8e2bcfd57651eb48	4220505	validated
fe3b8411-ede6-4f46-a134-f265195c3cd0	fe3b8411-ede6-4f46-a134-f265195c3cd0/0d7ea8df-2d35-4e15-bbef-4eb3d884d9c7.rna_seq.augmented_star_gene_counts.tsv	c2602bb7ded6c482013a10795c2c57b9	4247093	validated
0997ec63-6fe0-40fb-b0ff-3ddcb14ec7d2	0997ec63-6fe0-40fb-b0ff-3ddcb14ec7d2/b7effa07-1b05-412a-a1ef-54d52d795c90.rna_seq.augmented_star_gene_counts.tsv	0deaf24e2b09fb507d40ed8cad1878f7	4243377	validated
cc9d7826-b21a-4c59-b567-ee92d159e5c5	cc9d7826-b21a-4c59-b567-ee92d159e5c5/0cc4a23f-133c-4493-af38-b6b118bfafdd.rna_seq.augmented_star_gene_counts.tsv	aadd6b9037e10445d130429d927c3751	4240805	validated
e0facf40-e403-4406-b8c3-8cc38e0d91bd	e0facf40-e403-4406-b8c3-8cc38e0d91bd/2b9cea64-a54a-42c9-82c2-be1cc4d319cb.rna_seq.augmented_star_gene_counts.tsv	a83107bea625e24ef5e7a94cb7e317d4	4223439	validated
f3bc633a-3e4e-47cc-97b0-6f3c79bc0bb0	f3bc633a-3e4e-47cc-97b0-6f3c79bc0bb0/370c4093-a738-4487-8f5f-e96476fc7d28.rna_seq.augmented_star_gene_counts.tsv	fb5d5b1ff9de1b44d9f740ea47ebe5fe	4236365	validated
945ab4af-a2fd-4a58-aa53-52862629033a	945ab4af-a2fd-4a58-aa53-52862629033a/5c5b231f-5f96-4a4e-8020-a48218ec780a.rna_seq.augmented_star_gene_counts.tsv	1f9556f6110b781c510984bc4b316495	4236109	validated
387a4174-b30f-4861-b3a7-742414cf4aa1	387a4174-b30f-4861-b3a7-742414cf4aa1/895d662e-2515-42e0-855b-f7c23f9d7a53.rna_seq.augmented_star_gene_counts.tsv	d3eaba01f1483d75639b3d2cc095989d	4235491	validated
906b576e-e990-4776-a5ae-8d2f2a9f18e7	906b576e-e990-4776-a5ae-8d2f2a9f18e7/7128c285-2433-4682-9191-ae3741e0da2c.rna_seq.augmented_star_gene_counts.tsv	ad5b1f86bb43ada10662664ffb6e2eb4	4216974	validated
3ce7cb2d-85ce-4bec-8111-0e6325cb27ba	3ce7cb2d-85ce-4bec-8111-0e6325cb27ba/32efa7e7-4263-47f6-ad05-f96b45c5c8af.rna_seq.augmented_star_gene_counts.tsv	ffb2f30d3b6b80a1bf40c3fb3614b125	4231593	validated
73d57ab1-1757-4af3-b229-90050dcdb9e0	73d57ab1-1757-4af3-b229-90050dcdb9e0/1fbd55b4-c08b-44b8-940e-6538cc79ef68.rna_seq.augmented_star_gene_counts.tsv	fc8f8a1d1b042073cc8365552353bea3	4251061	validated
26761738-9f69-4459-b076-1f9e512ddfcb	26761738-9f69-4459-b076-1f9e512ddfcb/1a8d12a2-8bff-41b8-90d0-cbff56ce2554.rna_seq.augmented_star_gene_counts.tsv	d9ae201c1225b17fd9dcc4a3cab9d9d6	4233971	validated
b1d4c6a1-f22b-4aa2-be4d-282dab6427a1	b1d4c6a1-f22b-4aa2-be4d-282dab6427a1/3c21f319-f324-48a7-bce9-d3b5f9b76993.rna_seq.augmented_star_gene_counts.tsv	5f23adfdd7dc80857d5523ea15454f53	4235192	validated
040d38b2-9bcb-4f04-bb26-d6c523a8fbfe	040d38b2-9bcb-4f04-bb26-d6c523a8fbfe/2db02604-00dd-4978-b6cc-72cd94021cda.rna_seq.augmented_star_gene_counts.tsv	abf71276f32de67f9158f1e7eb97b0f6	4236537	validated
f7e4f15f-7103-4b18-a76a-32fe44885348	f7e4f15f-7103-4b18-a76a-32fe44885348/545ce631-7b55-4c89-9417-148763c4ab0c.rna_seq.augmented_star_gene_counts.tsv	8417eba6b80588ae9f75c8d45c13331d	4233150	validated
45f1815b-f70e-4817-a16a-b03672c47b30	45f1815b-f70e-4817-a16a-b03672c47b30/7233071b-a349-48c9-8609-57537ec6fc6d.rna_seq.augmented_star_gene_counts.tsv	7e886a56fd408898781d252ae6137f94	4240323	validated
82e0699e-007f-4138-b763-9073f8de9cc4	82e0699e-007f-4138-b763-9073f8de9cc4/1deb3f46-cea3-4f49-925b-951eddd0ba88.rna_seq.augmented_star_gene_counts.tsv	e70e0de17573c71a344394b5744a8ffc	4248805	validated
12b28d4e-4e1f-457d-bb8a-7bbd275352d7	12b28d4e-4e1f-457d-bb8a-7bbd275352d7/5a343fc3-252f-4e80-869c-26ae1e471268.rna_seq.augmented_star_gene_counts.tsv	622f58bedf7b6716d4bcd87c2b1c3b57	4244123	validated
647ce3a8-b6a0-418e-81b6-41185ce7b6ba	647ce3a8-b6a0-418e-81b6-41185ce7b6ba/a04f3d93-73c6-4bd3-803c-160b3644f979.rna_seq.augmented_star_gene_counts.tsv	a45b942a811294d515223827bf7e5435	4238858	validated
9bad6c08-2735-43f4-b63d-10e886b64372	9bad6c08-2735-43f4-b63d-10e886b64372/4626c11e-e217-483c-94b2-7000f3afe2f6.rna_seq.augmented_star_gene_counts.tsv	af4cf91a47113ec93d099abadd1bd8c9	4239272	validated
0ada11de-7514-4647-9245-ecb05c2d996c	0ada11de-7514-4647-9245-ecb05c2d996c/8dd168cd-a6d5-47bc-861f-706285f3eedc.rna_seq.augmented_star_gene_counts.tsv	2f2b98d4e44132b1cbdfc5f3c3a5768d	4244414	validated
e9be8247-b6e1-486a-afcd-e33e71684229	e9be8247-b6e1-486a-afcd-e33e71684229/7024e80d-ec80-4399-ae2a-8a8493f54ed1.rna_seq.augmented_star_gene_counts.tsv	7c4524267d5d466f99f2505b89ddd44f	4232127	validated
57d39fb5-4e72-4a4f-bff5-07d0a84aebcb	57d39fb5-4e72-4a4f-bff5-07d0a84aebcb/51c4f34b-7858-4d32-8740-06fcd215c96b.rna_seq.augmented_star_gene_counts.tsv	560deead4ad3cbd27e0054e71bf36fb0	4233881	validated
fe114eaf-0d0a-4e7b-808a-da910d6d1c97	fe114eaf-0d0a-4e7b-808a-da910d6d1c97/03313b31-f1a5-4379-bad9-9e46eea470d6.rna_seq.augmented_star_gene_counts.tsv	e168a9771bf7395be53dd8791756e12e	4254739	validated
dbdddffa-f5c8-4ca1-959e-656a96ed5760	dbdddffa-f5c8-4ca1-959e-656a96ed5760/6e91f74d-38d4-4372-a625-6e1703184624.rna_seq.augmented_star_gene_counts.tsv	b8d597004b540a6368fa0ec79a2e94dc	4235796	validated
e626f258-8cbe-41f7-88a0-accf150c39de	e626f258-8cbe-41f7-88a0-accf150c39de/f1d581f6-9361-4c90-ba5e-5631341a10a4.rna_seq.augmented_star_gene_counts.tsv	f932ab4b9cbf8965d5bcf7576242152e	4243747	validated
63ea3426-fe2b-4d7b-9fc9-d0614b386a1b	63ea3426-fe2b-4d7b-9fc9-d0614b386a1b/fb115f60-9ee3-4c94-bca8-464e6fd5f31a.rna_seq.augmented_star_gene_counts.tsv	1ff23452ed9b013c9ff54872a213b9f9	4228369	validated
aee6cc7b-14ac-4db2-93d5-8d5cdff36c52	aee6cc7b-14ac-4db2-93d5-8d5cdff36c52/a7237889-60ae-4b7f-975e-0a1bcd1ddaf9.rna_seq.augmented_star_gene_counts.tsv	44aeb9a4dfb62d79053f66784f4bfd61	4238543	validated
cb6cf6d6-5b05-43b8-9df6-3a563cd86cb6	cb6cf6d6-5b05-43b8-9df6-3a563cd86cb6/4a867a48-5798-45d8-8406-c3f294cc9ee7.rna_seq.augmented_star_gene_counts.tsv	4863bb51f59cb2fb9b276c65908c68b6	4238560	validated
f11b78b5-f0e8-489d-9adc-97679cd72800	f11b78b5-f0e8-489d-9adc-97679cd72800/b03c6a4e-0ab1-4763-979f-d9f65f42927b.rna_seq.augmented_star_gene_counts.tsv	5d6e0d131b62af698f11c68cbaac40e4	4241362	validated
1447b886-773a-4423-ab52-9df85858af8a	1447b886-773a-4423-ab52-9df85858af8a/622926d3-62e6-48f3-b4fa-5f8eb73ec25d.rna_seq.augmented_star_gene_counts.tsv	eb3d438fac8cc037cb2712a9314fd2e9	4244802	validated
6a675022-8aff-47f3-a50e-716cb3f8ac03	6a675022-8aff-47f3-a50e-716cb3f8ac03/5e1f5493-31aa-467b-b783-9da91bee8ed5.rna_seq.augmented_star_gene_counts.tsv	f3bb2e693fee359454080a139c47410c	4228363	validated
7801990c-751f-4d2d-b04a-0dd96b265b11	7801990c-751f-4d2d-b04a-0dd96b265b11/91735efa-de65-48f4-bbee-3b4c24bc98f3.rna_seq.augmented_star_gene_counts.tsv	9cac0051f0ee52dfebe96536b8fffae4	4240849	validated
7e45142c-85bc-45c5-9a2c-2c8f7c436a04	7e45142c-85bc-45c5-9a2c-2c8f7c436a04/d51652aa-0acf-483e-a90e-6d6dee0a86a8.rna_seq.augmented_star_gene_counts.tsv	40de2cbe4620baf5b865421d84dd7ade	4243083	validated
668107b3-5362-415f-953c-5dc3dbd79a77	668107b3-5362-415f-953c-5dc3dbd79a77/a7f1d5f7-221e-4ce7-9e91-ede68059dc8d.rna_seq.augmented_star_gene_counts.tsv	c4ccb36aaa556d4ec267480d9224842a	4235119	validated
b340b761-9f73-4e25-87a2-b186ba9318e4	b340b761-9f73-4e25-87a2-b186ba9318e4/1bcf2631-5447-4e4f-bbac-c43dcc55131e.rna_seq.augmented_star_gene_counts.tsv	691ac88d9ef55935af5520e233625bdc	4240439	validated
