,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
HIST2H4B,1.8121204558650668,0.1340322332447691,0.1577199763704946,0.8021132966645294,Not Significant,1.7167132383312675,4.3120672553399264e-10,1.4706522955712086e-09,8.832489994821376,Up
HIST3H2BB,-0.1786056275620762,0.3168828499883302,0.3516111720214163,0.4539373341950529,Not Significant,-0.3305525787561988,0.0172671249111931,0.0220884236451529,1.6558352767333442,Not Significant
HK1,-1.05238712141821,1.6035193632019486e-06,4.42813982042117e-06,5.35377867454158,Down,-2.643326334716187,1.6226784281142764e-46,3.671839077878588e-44,43.43511636045575,Down
HK2,3.945391553862489,1.3235911331798709e-08,5.7448759481490816e-08,7.240719344802675,Up,1.0707622176389464,2.5973593139358877e-08,7.105364809134995e-08,7.148413619280921,Up
HK3,3.825130682464355,1.34225929866341e-05,3.033861380914335e-05,4.518004266291309,Up,1.111583325445484,5.226624886288071e-09,1.5535105208844235e-08,7.8086858012139135,Up
HKDC1,1.9035943476803536,2.74827781330392e-06,7.208057977407886e-06,5.142181728803819,Up,0.4199778162922592,0.0331261186584318,0.0410732303889955,1.3864411387596067,Not Significant
HLA-A,3.1772033453482287,1.5393723229257492e-06,4.273253453059796e-06,5.369241347762976,Up,1.1466587353882984,6.437207487918553e-07,1.4575786978843642e-06,5.836367987420251,Up
HLA-B,3.212122155684362,4.012889652071457e-06,1.012671602078353e-05,4.994531368586405,Up,1.158818345733158,1.240677243617974e-09,4.000684457502941e-09,8.397865701000256,Up
HLA-C,2.356426440071658,3.759466214177358e-06,9.544572238312173e-06,5.020243530727987,Up,1.1262073911405577,4.801462542943169e-05,8.450866352637039e-05,4.073098766448772,Up
HLA-DMA,2.943669938308512,1.1618942833918274e-06,3.301811850744505e-06,5.481247678048247,Up,0.6319687188257507,0.0493783142607379,0.05997419756593,1.2220355540315782,Not Significant
HLA-DMB,3.368245877606517,1.127086423277324e-07,3.985352273813886e-07,6.39953328435276,Up,0.9553252575980709,5.970415219156539e-07,1.356900699043677e-06,5.867451933795946,Not Significant
HLA-DPA1,3.5493315273263306,3.71985678480592e-06,9.453541183182353e-06,5.024405479507983,Up,1.7988496209962694,8.18088560963159e-06,1.6018592609227842e-05,4.795375643613602,Up
HLA-DPB1,3.3625459640297173,1.882756791772542e-07,6.360460067175248e-07,6.1965114696646095,Up,1.5201079487989706,1.7954703511526792e-12,8.189768135472497e-12,11.08672839358882,Up
HLA-DQA1,4.0897237696218856,1.1608228638908746e-05,2.660175052510617e-05,4.5750897837306015,Up,1.2779827020801997,2.4810206978018523e-06,5.196165883987823e-06,5.28431699282792,Up
HLA-DQB1,3.0510630773177176,2.652577949429209e-06,6.986162160143753e-06,5.155761337902742,Up,0.6063389009244351,0.0347398217094603,0.0429716939006265,1.3668175265303042,Not Significant
HLA-DRA,4.044696084225656,1.184984573076579e-06,3.3626857997671707e-06,5.473313710087132,Up,1.7864183642535425,8.514776979009157e-10,2.802982718991344e-09,8.552379579753033,Up
HLA-DRB1,3.51105314818388,4.794671323143019e-07,1.488490567314107e-06,5.827253913168021,Up,1.1416554446881086,5.719746088422044e-06,1.1430567164071688e-05,4.9419322201632765,Up
HLA-DRB5,4.280062870897609,5.598633134411229e-06,1.371277174715748e-05,4.862874752881475,Up,0.9549850530845384,0.0033350353042356,0.0046440645460587,2.333101752800316,Not Significant
HLA-E,1.6496466907713554,3.2073805876100155e-05,6.769568832931761e-05,4.169438991498262,Up,1.0652964822766846,1.509226298374935e-07,3.711206364229789e-07,6.43048489573086,Up
