,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
ATP5S,-0.0282200947501749,0.7482727971768843,0.7805032262124594,0.1076252974402917,Not Significant,-1.0959825901377986,1.5500394771560131e-19,1.234457606558297e-18,17.908523819911014,Down
ATPAF1,-1.1985348683971289,3.112427415248996e-08,1.3904476177923896e-07,6.856845367628464,Down,-1.680019855253079,6.707318502750455e-24,8.731496572689858e-23,22.058911312129823,Down
ATPAF2,0.0359059377121191,0.7612018437848622,0.7922664918161693,0.1011287117713468,Not Significant,-0.104079561270175,0.1757359622430425,0.198463234348251,0.7023199352411931,Not Significant
MT-ATP6,-1.500224760248326,0.0005890828994404,0.0010928952355364,2.9614214673358434,Down,-2.3210063677759853,1.8207214383914117e-09,5.007104214588166e-09,8.300413369386078,Down
MT-ATP8,-1.6974858031164857,0.0012090881366987,0.0021234926584907,2.672949236148436,Down,-1.425540572141613,1.5097699017501658e-19,1.2042294948135997e-18,17.91929073996069,Down
TMEM70,-0.3478188406402758,0.0745928102890088,0.0959458594039166,1.0179737627402057,Not Significant,-1.021501221162255,1.2443057585301657e-12,4.777564972534303e-12,11.320793398041396,Down
