gene_name,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR
RN7SL600P,ENSG00000274963,112.25991054619708,7.5851828798879195,0.7202744999123392,10.530961294355238,6.219604289809969e-26,7.233796373459386e-25
S100A10,ENSG00000197747,3793.1913332625795,3.0557297849566707,0.2901852755917189,10.530271664286584,6.265340099278818e-26,7.285101725699399e-25
NAGPA,ENSG00000103174,867.0060641119615,-1.8814264748058922,0.17869006820052713,-10.528992986306006,6.351025016406573e-26,7.382819780082366e-25
SEC62-AS1,ENSG00000240373,34.449844528392475,3.6369419983200864,0.3454290108256318,10.528768239897397,6.366204962619551e-26,7.398549155081635e-25
TMEM121B,ENSG00000183307,368.85427356576326,-2.922857785380846,0.27762837378352734,-10.527950531669577,6.421739146211516e-26,7.461156323916544e-25
AC097382.2,ENSG00000245748,36.44883113992735,3.3476649280611905,0.318106950505249,10.523708843029356,6.717608954958617e-26,7.802894937042405e-25
AC124798.1,ENSG00000260196,179.1514609803561,-3.77662822002323,0.3588996100350476,-10.522798338104717,6.782859592639814e-26,7.876648363906343e-25
TOMM34,ENSG00000025772,1452.4750123590727,-1.584882233625862,0.15061695875201833,-10.522601483643513,6.797049400297908e-26,7.891084182167333e-25
HLA-W,ENSG00000235290,59.972394447006984,3.9981122852357593,0.37996918563104115,10.522201369028958,6.825981499334994e-26,7.922623276168146e-25
ZMYM1,ENSG00000197056,686.6458996259629,1.932646371823696,0.1836993085975857,10.520705747768373,6.935214200353817e-26,8.047323413087048e-25
KCNH4,ENSG00000089558,101.09248274096551,-3.6369175314303908,0.345705536055533,-10.520275645357811,6.966946266749024e-26,8.082053928006604e-25
EVA1A,ENSG00000115363,256.6791621172458,7.39689306551662,0.7031770241855813,10.519247374562177,7.043394462797189e-26,8.1686263360085975e-25
UBBP4,ENSG00000263563,36.391012511489315,-3.0204341652969644,0.2871688187495966,-10.517973986342511,7.139219537123076e-26,8.277620667965103e-25
SLC24A1,ENSG00000074621,860.6907037706451,1.7433181341020763,0.1657645047651781,10.51683613793954,7.225937536820222e-26,8.376002149694142e-25
LARGE-AS1,ENSG00000224973,75.07110685223424,6.760587453028975,0.6428558467351386,10.51649057461927,7.252479796155154e-26,8.404597648070194e-25
LINC01422,ENSG00000223704,176.97536344945706,3.053827151573994,0.29039705400317045,10.516040398745414,7.287202201148437e-26,8.442655563328984e-25
DTD2,ENSG00000129480,231.28242633662344,-1.8320520427024969,0.17423434607348798,-10.51487312340691,7.378004454455621e-26,8.545648886832168e-25
RPL5P11,ENSG00000242882,57.86341863090629,3.9642445289802697,0.3770199271925491,10.514681699982601,7.393001928656742e-26,8.560810052664688e-25
AC127024.3,ENSG00000265443,47.15779037109181,4.196907409635586,0.39916051726927765,10.514335030797426,7.420239415582306e-26,8.590133199602519e-25
PTMS,ENSG00000159335,3398.352611166441,-1.930327317089659,0.18370016784469004,-10.508032408123118,7.933137172985782e-26,9.181526904540753e-25
AC026412.3,ENSG00000271119,66.28574767305874,3.030484874923421,0.2884244696469774,10.507031108118671,8.01779461094651e-26,9.277113511804561e-25
AC009032.1,ENSG00000274093,67.58941684195415,5.472860527361049,0.5210013801899994,10.504502935030997,8.235550961342788e-26,9.526615292250895e-25
POM121L14P,ENSG00000218189,39.294602323175575,4.535690869765291,0.431953439130421,10.500416153408182,8.60001455267842e-26,9.945650850341065e-25
AC080038.1,ENSG00000274565,104.16093152074109,3.0564612164862814,0.29111157370130636,10.499277571225488,8.704371654522514e-26,1.0063742862923983e-24
FGF22,ENSG00000070388,43.83085396556288,-3.392621811617404,0.3231532088056187,-10.49849334362672,8.776979279525165e-26,1.0145075663358415e-24
AL513534.1,ENSG00000221184,31.206963169014077,4.245577909731762,0.40444282013943195,10.497350177382543,8.883895782786469e-26,1.0266013074154304e-24
AL450998.2,ENSG00000237938,112.32101452565014,3.170084056093716,0.3020025252678255,10.496879300205798,8.928309801839288e-26,1.031468046133704e-24
CCDC26,ENSG00000229140,244.39174377474362,8.987923472614645,0.8562713076310252,10.496583725876308,8.956301285207298e-26,1.0344355082845216e-24
PKD1L3,ENSG00000277481,74.98575641887834,3.1194767573398887,0.2971990243749479,10.496255039533171,8.9875306952549e-26,1.0377753212217772e-24
PARAL1,ENSG00000243961,4.88152438435007,-7.456387897239133,0.7105117954305057,-10.494390023069553,9.166785672665954e-26,1.0579291150159312e-24
HMGB3P4,ENSG00000228808,45.11808894193307,5.610038601190871,0.5345747416477566,10.494395197009611,9.166283513347332e-26,1.0579291150159312e-24
AL139384.2,ENSG00000277159,64.84110403611457,-2.5367788768888384,0.2418052086127466,-10.491001792072703,9.501556935354849e-26,1.0962827494119503e-24
C9orf78,ENSG00000136819,1859.9344808102087,-1.27819057727259,0.12183916762604935,-10.490801949629466,9.521676329004014e-26,1.0983216929530568e-24
TEX29,ENSG00000153495,70.9682965611657,-2.9857736651459765,0.28464224206282895,-10.489566283302842,9.647019703122197e-26,1.1124940146460964e-24
SCN1B,ENSG00000105711,2436.6278818494616,-4.013513612999875,0.38262175164400986,-10.489507184981047,9.653055318887054e-26,1.1129040216181424e-24
CLCN3P1,ENSG00000232000,370.85542811590125,5.604739574084007,0.5343699554265754,10.4885005550319,9.756437502659481e-26,1.1245340538963102e-24
PNMA6F,ENSG00000225110,88.28312401142107,-7.751501830470069,0.7390728382898211,-10.48814329100048,9.793392211511205e-26,1.1285036002124275e-24
ZNF264,ENSG00000083844,2932.9234213086247,1.4713068064091983,0.1403036722231773,10.486588006540767,9.955891136324405e-26,1.1469339953222398e-24
PEF1,ENSG00000162517,1945.1833296369725,-1.1527959341207583,0.10993283770876836,-10.486365658773586,9.979339729597738e-26,1.1493402284568278e-24
CLPB,ENSG00000162129,2535.431063431513,1.8769794295238944,0.1790255540982,10.484421841221193,1.0186677876492729e-25,1.1729187143856947e-24
APOBEC2,ENSG00000124701,71.71668266578459,2.928497275426915,0.2793554859128177,10.483049100889508,1.0335668576360169e-25,1.1897685600047643e-24
AC013472.2,ENSG00000272056,28.403686934687194,-2.6514602607615445,0.2529687798241161,-10.481373482550097,1.052046212991796e-25,1.2107300749719128e-24
MAPK8IP3,ENSG00000138834,7878.881046376431,-1.8722846833518154,0.17864524483555497,-10.480461906922153,1.0622365626614896e-25,1.2221440205944539e-24
POLE2,ENSG00000100479,241.78764888287583,2.8162210377125585,0.26871909755360124,10.480167071679038,1.0655533674039175e-25,1.2256458638498125e-24
AC024267.5,ENSG00000265908,45.379609458250464,5.5814976127883975,0.5325793463311755,10.480124043934733,1.0660382736902428e-25,1.225889374135184e-24
AC010266.2,ENSG00000261037,27.04848408983749,-5.535672404112654,0.5282523306164298,-10.47922003042173,1.0762768820061966e-25,1.237346143287216e-24
INO80D,ENSG00000114933,2550.8619422407587,1.2814619850234497,0.12232940923932688,10.475502113448291,1.1194196440098406e-25,1.286615749138462e-24
EXT2,ENSG00000151348,4514.403864886904,1.4709967391466163,0.14047270655537827,10.471761918865772,1.1645499124017496e-25,1.3381438955026608e-24
AL356273.2,ENSG00000238061,32.359429249270654,3.5901193385304033,0.34283945764994966,10.471721554862665,1.1650466623878195e-25,1.3383719607783883e-24
GPR141,ENSG00000187037,123.98309068678364,5.001860809473396,0.4776565315449958,10.471668404270977,1.16570109416906e-25,1.3387810032367519e-24
AL049838.1,ENSG00000259969,211.13705433769744,-3.1685493002177854,0.30258780342318364,-10.471503690406239,1.1677314954686723e-25,1.3407697014630193e-24
SELENOW,ENSG00000178980,6510.376780687576,-2.1438498795140384,0.20475645010641,-10.470243444833605,1.1833827821212444e-25,1.35839265327609e-24
RN7SKP255,ENSG00000200312,307.7869832280418,10.116052750658946,0.9662216202080122,10.46970233235013,1.1901666203310534e-25,1.3658303432448772e-24
MSRB2,ENSG00000148450,613.1712420789253,-1.6433369675191083,0.15696693107000426,-10.469319596916955,1.1949881701343363e-25,1.3710128913857787e-24
TTC3-AS1,ENSG00000228677,43.99476212352794,5.382556247843281,0.5141572304508739,10.468696984234217,1.2028729932067398e-25,1.3797063925915035e-24
NFU1,ENSG00000169599,668.4550342605893,-1.1856819771512173,0.11327999766075099,-10.466825579411445,1.2268843778966591e-25,1.4065285876494888e-24
AC080112.3,ENSG00000278918,71.87482478445659,3.1117762065366548,0.2972987439814846,10.46683267094614,1.2267924980434094e-25,1.4065285876494888e-24
WASF3,ENSG00000132970,2282.6306435435026,-3.60621927861521,0.3445714570187734,-10.46580964603441,1.2401178082191864e-25,1.4213365561329021e-24
C1D,ENSG00000197223,514.4449238108871,-1.3549899559770338,0.12948189180969058,-10.464706199756225,1.2546514784711032e-25,1.4376268255995114e-24
AL139396.1,ENSG00000227329,41.11817739177371,3.8493038497782113,0.3678443227138815,10.464491666960688,1.257496663502653e-25,1.4405190908355258e-24
COX7C,ENSG00000127184,4462.009822499921,-1.5056851398922257,0.1438863718254305,-10.464404104365018,1.2586597763134903e-25,1.441483481954125e-24
MOB1A,ENSG00000114978,4949.810742675278,1.5831199205158952,0.1513102320563929,10.46274200363311,1.2809411314234402e-25,1.4666269330977592e-24
PNLDC1,ENSG00000146453,48.114246432177644,-3.0156748310070376,0.288235363054489,-10.462542829753144,1.283637257387708e-25,1.4693389636796898e-24
P2RY11,ENSG00000244165,259.0716185378891,-1.8190073419387178,0.17388039424977597,-10.461256139813829,1.301190628554435e-25,1.489051892217956e-24
GRINA,ENSG00000178719,5130.725525281803,-1.7080080080543563,0.1632792917962983,-10.460652966239032,1.3095009830268096e-25,1.4981799747423758e-24
LYPLAL1-AS1,ENSG00000228536,75.29485678632476,5.148304843044619,0.4922150350715172,10.459462788040572,1.3260535305170693e-25,1.5167307664499467e-24
RNU5A-1,ENSG00000199568,436.4715344134978,10.613966202563228,1.0148187774587791,10.458976950684535,1.3328698218490187e-25,1.5241386793116035e-24
SPTLC3,ENSG00000172296,406.53090791827947,3.0555739388424765,0.2921708290547948,10.458175953867805,1.3441836969723164e-25,1.5366845010661099e-24
HARS1,ENSG00000170445,3632.578242736437,-0.8643921097896667,0.08266062097739833,-10.457120930969236,1.3592309882993575e-25,1.5534909239933894e-24
SIL1,ENSG00000120725,1310.1621801076978,1.3642906712117526,0.13047823173626025,10.4560787884483,1.3742584494718033e-25,1.5698663667578738e-24
NDUFB8P2,ENSG00000270264,34.364217350151556,3.609706794402947,0.3452248961778023,10.456102194158756,1.373919143652454e-25,1.5698663667578738e-24
AC093752.1,ENSG00000245958,790.8157321266707,1.1197626615424079,0.10709922997190444,10.455375466622474,1.3844931362883866e-25,1.5811552944361466e-24
CA12,ENSG00000074410,6828.715189671267,4.735429863890064,0.4529349172688747,10.454989631720052,1.3901398281409084e-25,1.5872001075956921e-24
AC107294.2,ENSG00000272970,159.41746686692596,2.847234444335659,0.27234340895129944,10.454574448118196,1.3962415350700844e-25,1.5937612292070658e-24
GPRIN3,ENSG00000185477,2512.256586450339,2.584066294957333,0.24718024768326474,10.454177949803418,1.4020934113341573e-25,1.6000339130207266e-24
AC112220.2,ENSG00000271643,196.02810772763073,3.424904896542031,0.327618679267306,10.453936583230137,1.405667610419946e-25,1.6037048397445562e-24
CHD5,ENSG00000116254,3240.214558050378,-6.0479092599719975,0.5785987238191247,-10.452683372773269,1.4243710404945196e-25,1.624630222624036e-24
CRPPA-AS1,ENSG00000229688,54.79668828715317,4.070565912327884,0.3894313560990571,10.452589008504187,1.4257893158037764e-25,1.6258346223489516e-24
MBOAT7,ENSG00000125505,2689.4870131519106,-1.7550516412325354,0.1679330232902353,-10.450902430305888,1.4513755953109288e-25,1.6545903032824364e-24
LMNB1,ENSG00000113368,1435.6861275645142,2.787048173640128,0.2667596218561652,10.447788740467189,1.4998132044685096e-25,1.709375623512992e-24
FARP2,ENSG00000006607,1997.355556456269,1.4281149617902693,0.13670061599568703,10.44702652865388,1.5119124688653836e-25,1.722727892088843e-24
CEP170P1,ENSG00000154608,52.932444662622046,3.0432687794106887,0.29135231758816854,10.445322023188437,1.5393207604074988e-25,1.7535126133598598e-24
ZNF101P2,ENSG00000234473,71.00803853398901,5.9266894488319455,0.5674460273886988,10.444498970423105,1.5527311052621368e-25,1.767944963434328e-24
HLA-DRA,ENSG00000204287,22522.405176392374,4.046088908977438,0.3873895756555756,10.44449609189995,1.552778208841944e-25,1.767944963434328e-24
ERV3-1,ENSG00000213462,1690.5417264686096,2.443693608602358,0.2339779715122696,10.444118276639614,1.5589730099123889e-25,1.774547892637717e-24
VIM,ENSG00000026025,29991.703493211677,2.3205605696252327,0.22222898023749857,10.442205004699316,1.5907218045868056e-25,1.8102276970229408e-24
OSM,ENSG00000099985,913.1530397389291,6.493723209669906,0.6219068690757905,10.441632875546402,1.6003395641924566e-25,1.8207108667565853e-24
AC096533.1,ENSG00000236942,29.548031718578653,3.5698723316571757,0.34190124481445455,10.441238181494484,1.607008126955815e-25,1.8278342627283744e-24
AC022121.1,ENSG00000241597,57.82456779147595,5.7720503880686715,0.5528723891632198,10.440113308614944,1.626164906827227e-25,1.8491547271729474e-24
MAP4K2,ENSG00000168067,1263.351418573463,-1.9605382235460695,0.18781298588927603,-10.438778843023627,1.6491847756543023e-25,1.87485609496793e-24
SH3BGR,ENSG00000185437,150.39730591046447,-3.711497578681647,0.3555761185378148,-10.437983276109522,1.6630618607845058e-25,1.8901532106195934e-24
WIPF2,ENSG00000171475,2858.778655681214,-1.5554782079658902,0.14902912573430832,-10.437410810146089,1.6731189287381748e-25,1.901102037260335e-24
BCAS2,ENSG00000116752,1323.5267290642644,-1.3694250817423705,0.1312094791798426,-10.43693710471455,1.681486530115464e-25,1.9101261289319236e-24
CENPP,ENSG00000188312,443.34284280939374,1.4795080437518033,0.14176117127648488,10.436624009449208,1.6870398417574623e-25,1.915949499860772e-24
AC073878.1,ENSG00000261570,62.168579146888376,5.669730667936334,0.5433196276972457,10.435350351627056,1.709818452845307e-25,1.941327525243466e-24
ZNF677,ENSG00000197928,677.8526211383867,2.7641466726943595,0.2648977164569682,10.434769727973048,1.7203034561864493e-25,1.952738082027376e-24
HTR2C,ENSG00000147246,43.47695726342315,-6.381287730548655,0.6115945326810879,-10.433853459373772,1.7369793601696491e-25,1.9711684590331898e-24
RHOH,ENSG00000168421,315.23691395612184,5.883523850208077,0.5638966290821635,10.43369218181797,1.7399311154509043e-25,1.9740189401111892e-24
H2BC3,ENSG00000276410,457.7467850069721,10.688144203496611,1.024499303796646,10.432553896218273,1.7609062337352748e-25,1.9970388748861676e-24
AC008417.1,ENSG00000249068,92.6293140999847,7.281200132743861,0.6979314871924123,10.432542830291467,1.7611113699103128e-25,1.9970388748861676e-24
AL590723.1,ENSG00000228686,49.19595867384403,5.895218991070257,0.5651272754199512,10.431666011323673,1.7774410345939882e-25,2.0150469091275102e-24
CDC45,ENSG00000093009,261.42105483455435,4.202734757595693,0.4029219932722766,10.430641235202254,1.7967164776289906e-25,2.036384568519587e-24
MORF4L1P1,ENSG00000218283,413.6993495162124,-1.3891866483798925,0.13322651374502656,-10.427253624894556,1.861921728422827e-25,2.109754794850017e-24
IFT80,ENSG00000068885,1277.4237091292932,-1.8607806194134735,0.17846307985532792,-10.426697896965164,1.872840125358163e-25,2.1215907413518336e-24
PLCXD2,ENSG00000240891,389.8149949171895,-3.379555493236296,0.32414809013589707,-10.425961454282945,1.8874068425667148e-25,2.137552560141622e-24
DDHD2,ENSG00000085788,3506.6777352793897,-1.6225503554251934,0.1556276467163705,-10.425849067693427,1.8896396843452845e-25,2.1395413140615002e-24
LINC01814,ENSG00000236008,100.1336500476877,4.379150463079916,0.42003127687804537,10.425772327310252,1.8911658285815256e-25,2.1407291093411107e-24
AC004067.1,ENSG00000273447,70.02155853969501,2.338395983735544,0.22429055518939578,10.425744328649737,1.8917229450341866e-25,2.1408196788557123e-24
FAM87B,ENSG00000177757,76.46034966504108,3.1237665868208415,0.2996711050189625,10.423983275341733,1.927093133861489e-25,2.180297428378691e-24
GFOD1,ENSG00000145990,2055.0783945873395,-2.8133837249488067,0.2699068737940429,-10.42353492299573,1.9362023268861376e-25,2.190051288371764e-24
APOBEC3C,ENSG00000244509,718.4962284669787,2.722257317119415,0.26124613660558493,10.420277798133831,2.0036709272442997e-25,2.2657943088805184e-24
AL034550.1,ENSG00000236772,47.25253563534943,3.2105202599392975,0.3081074452118419,10.420132034563062,2.006744164448418e-25,2.268697843360165e-24
FAM71F2,ENSG00000205085,451.79268524701183,2.405198451960519,0.23082718322766582,10.419909901115336,2.0114365483432155e-25,2.273429958708021e-24
AL162578.1,ENSG00000218596,95.22605970069773,7.647403992466546,0.7339350654899709,10.419728327547864,2.0152802141765218e-25,2.2772006670943017e-24
STRAP,ENSG00000023734,3720.44208868575,-1.2763893443975995,0.12250916551111808,-10.418725317998868,2.036644095726013e-25,2.3007617628228078e-24
PTAFR,ENSG00000169403,1446.1337815485247,3.438985726268429,0.33007823399305253,10.41869887834171,2.0372102803020948e-25,2.3008221114380892e-24
NXPE1,ENSG00000095110,81.39497663265887,6.4366630744780915,0.6178071707133624,10.418563233971337,2.0401174522535142e-25,2.3035256718688333e-24
FBXW4,ENSG00000107829,1399.6201078875179,-2.042435696669313,0.19604526861953384,-10.418184080907759,2.0482654032943528e-25,2.3121438216659347e-24
PPP1R1A,ENSG00000135447,362.67018069540615,-5.323195184222981,0.5109579480090607,-10.41806905042719,2.0507437639732778e-25,2.3143592412787967e-24
DMPK,ENSG00000104936,1489.0343456150022,-1.5148738615310655,0.1454122013183893,-10.417790582883429,2.056755729401453e-25,2.320560380537405e-24
AC008894.2,ENSG00000269243,45.43471042757908,2.926204420338046,0.2809645977700727,10.414850993906017,2.1212950759422047e-25,2.3927760521016258e-24
AC073529.1,ENSG00000234129,65.80714954491306,4.032849036671428,0.38722454634803943,10.41475566233005,2.123421363737832e-25,2.3945725059633143e-24
EXOSC6,ENSG00000223496,2061.9320575606353,-1.3108930278881443,0.1258714594540933,-10.414537446165397,2.1282964394448143e-25,2.399467073726841e-24
AC087276.1,ENSG00000254577,57.79661084686351,6.347132542956896,0.6094589362332947,10.414372758540171,2.131982999446312e-25,2.4030195721717022e-24
MMP2,ENSG00000087245,2801.978604484821,4.1306130757741615,0.3966606207911203,10.413468994063123,2.15232685917907e-25,2.4253404946816684e-24
AL137779.2,ENSG00000259088,44.90199517044585,3.323408469822311,0.319246083506916,10.410177732847,2.2280529236010606e-25,2.5100417457921968e-24
RAD51,ENSG00000051180,151.80497206276496,3.0156164507643273,0.2896859319751224,10.409951322811567,2.2333582264465127e-25,2.515386972361483e-24
TTLL4,ENSG00000135912,2158.05881488046,1.8850350083071197,0.1811485231653759,10.406019190044486,2.3275194571379173e-25,2.620781068036022e-24
ARL13A,ENSG00000174225,47.604346560593186,4.029283597946289,0.3873086741251687,10.40328778343891,2.395232508295694e-25,2.6963491690852e-24
HPCAL4,ENSG00000116983,3534.7860020702874,-6.078195140294771,0.5842985815418704,-10.402549881698135,2.413858046867219e-25,2.716634673212415e-24
PABPN1P1,ENSG00000213018,42.470849830568795,3.190301786100576,0.3067072419845318,10.401781729893004,2.4333996166416773e-25,2.737940676989185e-24
TAGLN2P1,ENSG00000253676,45.062626215291004,4.231627067106586,0.40683067722475513,10.401445377652305,2.4420056015756223e-25,2.7469349046954063e-24
AL161935.1,ENSG00000223834,49.14891232129738,5.379830065422264,0.5172339531081247,10.401154125892509,2.4494819975632563e-25,2.7546543035754603e-24
SMIM10L1,ENSG00000256537,969.1158835566267,-1.5474882210167307,0.1487827336685355,-10.400993333435387,2.4536192333932696e-25,2.7586156006411776e-24
AL445931.1,ENSG00000235138,60.15099907621644,3.4874687726943017,0.3353189510295688,10.400452351369703,2.4675897661162256e-25,2.7736277654158606e-24
MAPRE1P1,ENSG00000253915,74.11714717754705,5.269871570564932,0.5067059765860034,10.400255402692048,2.4726953951233896e-25,2.7786705503276135e-24
AC134407.1,ENSG00000266717,34.751604625273316,4.457348969246169,0.42863539356684455,10.39892887088676,2.5073577212221003e-25,2.8169165825978183e-24
MAMDC2-AS1,ENSG00000204706,238.55667262099965,2.3897036301526975,0.22980649008496934,10.39876475755372,2.5116793420560216e-25,2.82106542571704e-24
RWDD4P2,ENSG00000175741,40.18169477189228,2.2694914461942606,0.21825757701900514,10.398225240064132,2.525938624221576e-25,2.8363711713575163e-24
POLR2E,ENSG00000099817,3202.6941240399406,-1.4506712675813787,0.1395443540272285,-10.395771851137145,2.5917994461905316e-25,2.9095980222670836e-24
RN7SL128P,ENSG00000240869,187.6083045310347,9.020895438107514,0.8677716451657765,10.39547153719708,2.5999773371285e-25,2.9180486016581522e-24
ADPGK,ENSG00000159322,3108.8701387284414,1.4150891190842527,0.13612637400379468,10.395407425197453,2.6017264894030403e-25,2.919281553038355e-24
GPR150,ENSG00000178015,37.79378277152968,-4.428730864632153,0.42606199208144335,-10.394569210448571,2.624702877742738e-25,2.94432607067986e-24
AL596325.2,ENSG00000272574,75.08935838450931,6.544526437063015,0.6296540738120515,10.393844349233136,2.6447341758374437e-25,2.9660551663084713e-24
AL133284.1,ENSG00000230894,196.18733887657103,9.061188106045773,0.8718796063367417,10.392705644437468,2.676508248959572e-25,3.000939571191028e-24
AL356966.1,ENSG00000224356,43.07937953750027,3.1890028993147728,0.3068817194072555,10.391635270665054,2.7067204417616167e-25,3.034055781720847e-24
RNF138P1,ENSG00000250853,88.93638771581287,3.8535164190414046,0.3708448597501162,10.391181966599166,2.7196169706524064e-25,3.0477505766769263e-24
GK-AS1,ENSG00000243055,90.5479567336536,4.605902450924364,0.4432868539547788,10.390342979569224,2.7436470581727845e-25,3.0739122883213736e-24
TSPAN4,ENSG00000214063,946.9873935461818,1.785675724682274,0.1718783879288712,10.389181247273765,2.777268897939432e-25,3.1108046110694023e-24
UBE2QL1,ENSG00000215218,1330.3434396676146,-5.636894000822335,0.5425796122721898,-10.389063417286195,2.78070175247018e-25,3.113872431621898e-24
FOXRED1,ENSG00000110074,1109.7575243073911,-1.348593064221962,0.12981666419828305,-10.388443367810696,2.79883565319273e-25,3.133397070718837e-24
AC135782.3,ENSG00000261546,44.593391966895695,4.308414863317115,0.41478942215017145,10.386993093949451,2.841709102083884e-25,3.1806018737741567e-24
P4HA3,ENSG00000149380,150.36626234354526,3.5333174743479994,0.34017479648121646,10.38677030425768,2.848352698454458e-25,3.1872427414551117e-24
RRBP1,ENSG00000125844,8076.711720353425,2.239495965549978,0.21563349641673682,10.385659012929473,2.881722011357419e-25,3.2237783189134566e-24
AC093323.1,ENSG00000170846,670.4223607457584,-1.699095444442508,0.16362057327357182,-10.384363105742446,2.9211244251405577e-25,3.267043222345014e-24
OXR1,ENSG00000164830,4285.815725087026,-2.213277587975675,0.21314897431902927,-10.383712119876153,2.9411188192281812e-25,3.2885856600445484e-24
RN7SL473P,ENSG00000277452,85.64515170724003,6.7671167525105,0.6518512274523902,10.381382234959057,3.0137966252746674e-25,3.369010173709507e-24
KCNIP3,ENSG00000115041,823.6168594668287,-3.5809586639549082,0.34498246460301785,-10.380117923024377,3.05397725494844e-25,3.413076299048355e-24
MFSD2B,ENSG00000205639,59.44750109247326,2.772034935809458,0.26706487635255816,10.379631247914586,3.06958520364585e-25,3.4296652806970354e-24
ZNF575,ENSG00000176472,96.22798265970562,-1.681992379488498,0.16206951745357598,-10.37821550847954,3.115439624004885e-25,3.480032147590819e-24
GEMIN5,ENSG00000082516,1864.4250155940153,1.0918512127409503,0.10520683351224219,10.378139672969999,3.117914925767883e-25,3.481930329371097e-24
ATP6V0E1P1,ENSG00000225364,54.729971690113246,6.280704416330859,0.6053310385506645,10.375652356054069,3.20019118581924e-25,3.57292308282894e-24
DIAPH1-AS1,ENSG00000246422,98.27905053181239,7.715200943136441,0.7436016712313799,10.375448632814827,3.207024564602936e-25,3.579661672594486e-24
ROR1,ENSG00000185483,423.16151714922387,3.0704393418771305,0.29595827248864653,10.374568401344206,3.236716283411077e-25,3.611904908056166e-24
SNRK-AS1,ENSG00000234617,53.18761913766344,3.1067451988604025,0.2994636285574894,10.374365707867545,3.243591976235349e-25,3.618677662000406e-24
RN7SL338P,ENSG00000241568,61.845074488824515,6.172285330083566,0.594959510969419,10.374294748270396,3.246002460184028e-25,3.6204667260978745e-24
ZW10,ENSG00000086827,1010.2295546606621,0.9816926826576341,0.09462944098480276,10.374072513175802,3.2535632353253583e-25,3.627997910842052e-24
AL157871.5,ENSG00000258904,36.2848828229122,4.63822601817418,0.4471067644288534,10.373866796891743,3.2605775683956126e-25,3.6349161756889325e-24
ZNF136,ENSG00000196646,1036.6885850928136,1.3066888029748414,0.1259634588217108,10.37355448316431,3.2712552221582114e-25,3.645913886573798e-24
SOD1,ENSG00000142168,6986.271767815414,-1.9979548995646643,0.1926021708174474,-10.373480688638605,3.2737832303490853e-25,3.647825362031135e-24
HLA-DOA,ENSG00000204252,2076.2978333328138,4.046051994304519,0.3902098252109087,10.368913678987004,3.434063138756345e-25,3.825467902163256e-24
AC073367.1,ENSG00000225213,54.37789708131812,3.018276038187508,0.29116229573698055,10.366301139877146,3.529221945448176e-25,3.9304968457236314e-24
HMGB1P31,ENSG00000233266,38.53907832284944,3.0047685961009845,0.28988350902194276,10.36543474390445,3.561352806625347e-25,3.965296818513299e-24
PRDX4,ENSG00000123131,2043.4561339529348,1.9657432986934775,0.18964998170414923,10.365111986986657,3.573396421678722e-25,3.9777194452281305e-24
LINC01684,ENSG00000237484,124.95769296828944,5.130435318097576,0.49508952580397464,10.362641604599238,3.666924796330563e-25,4.080818019249719e-24
HLA-A,ENSG00000206503,20183.45314455528,2.2364403764174647,0.21583519283650124,10.361796642272354,3.699468480642361e-25,4.116014138232169e-24
AC009228.1,ENSG00000242628,78.67218779137002,2.2419087199125407,0.21636630014220243,10.361635423072313,3.7057102654446133e-25,4.121936671312971e-24
METTL5,ENSG00000138382,625.3766039703572,-1.290548855276072,0.12455119753909243,-10.361593310823144,3.7073424073570267e-25,4.122730140285431e-24
IL7R,ENSG00000168685,768.653318051428,5.166585728719654,0.4986642018139659,10.360851470639805,3.736210942438993e-25,4.15380379579237e-24
ZNF528,ENSG00000167555,2858.15335475093,2.061198341584997,0.19900674570714103,10.357429514566622,3.8722856844005786e-25,4.304021078641029e-24
TAS2R15P,ENSG00000212125,180.2174997277431,2.12924298137066,0.20557727046852056,10.357385213443159,3.8740791450678156e-25,4.3049481257636935e-24
AL390066.1,ENSG00000224950,71.70458269063269,3.3418897827211924,0.3226784263510077,10.356718980294966,3.9011500158691856e-25,4.333956483339099e-24
ZNF90P1,ENSG00000241738,76.75050390759128,7.041574773256371,0.6799362373187664,10.356228109011864,3.9212153079500543e-25,4.3551696060155165e-24
AC093297.2,ENSG00000272335,623.0748096459068,-2.095990438850686,0.2023979244176316,-10.355790183528665,3.9392026373828056e-25,4.37406487359574e-24
PLBD1-AS1,ENSG00000256751,137.64697845163587,7.881842043297907,0.7611364531070147,10.355360081787769,3.9569481936858845e-25,4.392682394826307e-24
AL139274.1,ENSG00000218313,100.08097792500575,7.714655390207084,0.745019792798138,10.354967028771755,3.973234420213702e-25,4.409671077650483e-24
IRAK4,ENSG00000198001,1159.9773842823274,1.5867515241385899,0.15324149765145614,10.35458115756357,3.9892876770669024e-25,4.4263928624547226e-24
SIRT5,ENSG00000124523,799.0784871680972,-1.5211231665336238,0.14693376523440624,-10.352441211228387,4.0794886365153055e-25,4.5253580867510085e-24
SDHDP2,ENSG00000227073,38.37847729098021,5.040385736481274,0.48689900826565097,10.352014793448195,4.0977026043242577e-25,4.544439287163464e-24
SLC25A2,ENSG00000120329,50.39705008709714,3.945582191226878,0.38120264565910716,10.350353640397447,4.169428568205557e-25,4.622842334666458e-24
AL022322.1,ENSG00000272720,75.9615099119486,-2.7418260895110937,0.26490337757814686,-10.35028739375832,4.172314644923944e-25,4.62489946720312e-24
