gene_name,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR
NUPR2,ENSG00000185290,15.56581230187295,-3.7122431027681513,0.5439229255495692,-6.824943256468502,8.796007595944382e-12,4.456818545882842e-11
PKD1P3,ENSG00000183458,788.9522548955717,-1.859278927508165,0.27242949872723277,-6.824807651867938,8.804320053826582e-12,4.4605381861404504e-11
AP000919.3,ENSG00000272625,21.439462871450186,4.0180349787127785,0.5887860813048301,6.824269639337032,8.837375720951058e-12,4.4767912904775893e-11
SCIN,ENSG00000006747,1917.3665208125765,3.6427039767713,0.5338106636605844,6.823962548427957,8.856297966753135e-12,4.485881964827606e-11
RTRAFP1,ENSG00000225496,27.52071243598951,4.201803700332284,0.6157937664315927,6.823394339765623,8.891414429953068e-12,4.503172405843993e-11
RN7SL493P,ENSG00000266439,32.25003595992864,3.9908399035360325,0.584890401058763,6.823226875174995,8.901790089596786e-12,4.507930113634473e-11
NIPSNAP1,ENSG00000184117,1862.8820261733044,-1.1763334704572586,0.1724048052072437,-6.823089814945797,8.91029080289553e-12,4.511737390668933e-11
CA12,ENSG00000074410,2469.2638522050192,3.3620719578827654,0.49286733457489246,6.821454217051364,9.012349236920197e-12,4.562911679257027e-11
GFRA4,ENSG00000125861,2.834198414746365,-3.4964169184716063,0.5125707578002439,-6.821335133273853,9.019824423744204e-12,4.566192893426938e-11
GPHA2,ENSG00000149735,13.094359309627073,3.109160467725698,0.4558119246346376,6.821147713978498,9.031601507624472e-12,4.57165093509285e-11
AC022165.1,ENSG00000261243,12.690285166779267,4.531566502179445,0.6643578362194958,6.820972456599835,9.042627989554034e-12,4.576727872901033e-11
AC010273.2,ENSG00000248664,13.88805873337982,4.427285576628227,0.6491019756043943,6.820631800582452,9.064098429163391e-12,4.587089089327883e-11
AL354893.1,ENSG00000223849,19.9760990227242,2.449680665080375,0.3591629778774342,6.820526657723443,9.070735322494129e-12,4.589942002691492e-11
DBP,ENSG00000105516,573.2452178532939,-2.0912174755584076,0.30661032672482447,-6.8204404525331785,9.07618037240791e-12,4.592191261363416e-11
MYOM2,ENSG00000036448,647.7228493105234,-1.9384644942738767,0.2842319861114564,-6.820008264353975,9.103527343654008e-12,4.6055203167118624e-11
AC010883.1,ENSG00000234936,18.11220261092179,2.602756031497475,0.38167558840228183,6.819288711632768,9.149236677309096e-12,4.628135023779588e-11
ERCC4,ENSG00000175595,802.0614946751515,1.0069754946493683,0.14766956444685247,6.819113325222729,9.160412076647854e-12,4.6332777064847015e-11
KIF1C-AS1,ENSG00000227495,17.034043668558954,2.334772918824307,0.34239352049148325,6.818975182336671,9.16922378039118e-12,4.6372238460280106e-11
